,Documents,Share
1980,1,7.716859176580258e-07
1981,1,7.777095985696365e-07
1982,2,1.5149368990908106e-06
1983,1,7.300735549106573e-07
1984,2,1.4044776150846513e-06
1985,1,6.754164617903399e-07
1986,1,6.411842930366103e-07
1987,2,1.21654501216545e-06
1988,2,1.164145709133538e-06
1989,,
1990,3,1.507680880244405e-06
1991,6,3.01142837066668e-06
1992,4,1.925107541320027e-06
1993,5,2.300806524719175e-06
1994,5,2.183670251816486e-06
1995,6,2.470080125282464e-06
1996,9,3.4181918448778965e-06
1997,10,3.6646467133982414e-06
1998,15,5.158972002602873e-06
1999,28,9.30431936411623e-06
2000,43,1.1775830901259111e-05
2001,35,9.571712362933079e-06
2002,59,1.3840177848631148e-05
2003,37,8.182781216757451e-06
2004,35,7.122588291604462e-06
2005,61,1.1615826163258342e-05
2006,77,1.3445403976766341e-05
2007,71,1.1343521946279955e-05
2008,97,1.4579419811237096e-05
2009,70,9.708749983183058e-06
2010,80,1.0378346514049621e-05
2011,126,1.5041306292088798e-05
2012,139,1.6094560987849417e-05
2013,175,1.9247561141527755e-05
2014,192,1.9972899272299897e-05
2015,254,2.5879260615260063e-05
2016,318,3.1394945551982874e-05
2017,457,4.581830745167096e-05
2018,574,5.743032895672205e-05
2019,877,8.525820500855499e-05
2020,1135,0.00010317711893303769
2021,2096,0.0002079614096648279
2022,1862,0.00019305375582867859
2023,1366,0.00013544879361332166
2024,1340,0.00014209445315214805
