,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,397,132,115,135,147,157,26,47,45,33,41,76,31,23,56,37,49,20,6,36,14,10,9,12,5,8
1981,350,151,137,121,166,151,24,61,32,24,52,80,29,13,59,24,57,25,4,36,7,9,18,6,7,7
1982,442,115,135,125,170,157,33,41,48,29,40,87,28,21,89,21,53,32,5,31,14,12,9,5,15,3
1983,424,139,148,165,176,148,33,56,47,22,47,100,26,20,78,22,67,28,4,39,16,12,8,5,5,2
1984,521,216,183,171,196,165,29,39,35,31,63,110,37,35,79,32,75,29,5,44,25,11,14,11,5,5
1985,573,242,207,210,201,208,40,66,60,29,83,153,43,40,125,40,72,45,4,62,27,10,24,7,14,11
1986,653,260,273,237,250,227,52,84,84,41,98,191,56,40,112,28,101,44,11,64,28,19,16,8,16,2
1987,832,263,324,234,292,254,57,73,64,65,100,153,42,37,135,37,145,77,8,76,32,15,23,19,24,14
1988,925,299,369,269,275,279,62,68,95,55,96,180,59,44,147,49,130,67,7,85,43,14,16,19,19,25
1989,909,317,331,219,276,304,65,93,78,65,125,157,54,64,137,34,128,76,5,65,32,23,14,12,16,24
1990,966,388,427,229,288,309,69,99,79,90,150,156,78,54,199,48,127,80,12,71,29,20,23,13,20,25
1991,963,377,383,284,265,309,69,103,77,96,163,187,74,47,154,33,135,104,9,88,26,23,37,17,17,23
1992,915,408,378,285,290,286,78,95,92,88,202,192,77,43,175,42,126,68,9,82,21,17,31,12,9,14
1993,925,426,383,313,277,321,102,100,93,74,191,220,78,51,161,34,135,76,11,92,24,28,28,17,18,16
1994,889,493,388,333,335,299,110,107,88,96,203,253,71,58,164,53,121,67,12,73,26,22,37,19,19,15
1995,969,485,386,339,322,269,107,108,77,97,223,282,77,65,184,30,112,83,8,83,30,40,28,13,19,13
1996,934,559,384,330,324,289,102,120,85,133,205,215,77,62,163,41,130,79,2,71,32,28,41,20,23,19
1997,1045,561,387,335,302,340,104,151,85,124,221,245,80,78,172,35,125,70,10,66,33,19,25,18,23,18
1998,993,610,393,345,312,389,117,116,75,121,220,288,97,65,179,38,128,73,2,70,36,36,24,20,16,18
1999,1020,569,405,392,386,350,130,148,128,128,204,279,97,87,189,53,128,83,9,86,41,38,27,20,32,22
2000,1108,579,473,395,389,420,138,130,101,155,254,293,121,99,172,50,159,84,9,87,27,46,28,26,23,30
