,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,29,65,24,13,21,10,4,11,5,,28,12,10,6,9,8,6,1,,10,2,6,,1,,
1981,20,73,26,14,20,12,4,9,8,4,23,16,17,7,9,5,6,,,7,2,4,,,,
1982,18,64,25,11,15,9,6,7,2,4,21,7,13,5,3,6,6,,,2,1,3,,2,,
1983,24,63,20,15,12,10,6,8,1,,28,6,11,7,10,4,5,3,1,6,2,2,,,1,
1984,27,61,21,17,9,12,9,15,4,5,20,4,14,5,9,4,6,2,,5,1,3,,1,,
1985,30,55,29,15,11,9,11,7,4,4,17,10,18,19,8,3,5,4,,4,5,8,,1,,1
1986,32,56,16,28,18,4,3,11,4,7,28,11,10,7,8,3,6,5,,2,2,5,,2,,
1987,32,69,23,13,12,3,9,12,3,5,19,5,15,11,3,7,1,5,,6,4,4,,,,1
1988,25,66,23,12,12,9,10,12,1,8,42,11,13,9,2,5,,5,1,5,3,12,,1,,
1989,34,57,14,16,12,10,10,12,2,4,32,11,19,10,3,12,4,,,12,1,10,,,,
1990,37,61,20,18,16,5,14,10,1,4,24,12,9,17,3,7,2,1,,2,1,2,,1,,
1991,24,71,16,7,15,11,4,13,5,1,31,7,14,8,2,4,1,1,2,3,2,1,,,,2
1992,26,64,18,17,14,6,10,13,7,6,19,9,10,9,5,8,1,3,,2,1,1,,2,,3
1993,38,56,20,8,13,6,6,11,3,3,16,7,3,6,2,2,2,3,1,2,3,2,,1,,
1994,39,57,17,8,14,10,5,13,1,1,29,5,10,4,2,3,1,6,1,4,2,2,,,,4
1995,50,53,26,10,15,8,,10,,12,24,7,7,3,1,3,2,7,1,2,2,,,2,,
1996,50,39,29,11,19,11,10,9,4,4,20,6,10,5,5,2,1,6,1,2,5,3,1,,,
1997,65,50,41,16,19,4,4,8,3,5,11,6,13,8,1,2,2,7,1,1,6,2,,2,,1
1998,60,62,52,20,16,8,5,8,9,6,18,5,7,8,3,5,3,8,2,1,8,4,,2,,3
1999,65,54,52,18,21,15,3,8,3,5,18,7,10,5,5,5,2,7,1,,13,2,,4,,
2000,67,66,73,11,30,16,7,9,7,6,9,9,11,11,8,1,3,13,3,2,10,4,2,2,1,4
2001,79,55,47,17,15,12,2,8,2,7,17,6,9,13,4,7,,15,1,1,3,,,,,2
2002,88,44,51,39,23,8,8,9,2,5,10,7,13,10,6,4,2,9,6,3,9,1,1,1,,
2003,93,40,59,43,14,9,5,9,4,7,9,14,13,10,4,1,2,8,3,2,9,4,,1,1,1
2004,111,67,48,42,21,28,11,10,6,10,16,5,14,17,4,1,3,29,3,2,14,1,,,1,
2005,133,99,67,38,21,12,17,14,5,13,31,6,19,21,8,2,4,7,2,7,5,5,,3,,1
2006,157,98,71,51,38,17,23,10,7,21,24,11,20,18,12,3,5,14,,17,14,6,,,,1
2007,178,88,89,55,61,20,27,12,9,22,45,15,30,53,16,1,3,11,1,10,17,8,1,3,1,
2008,184,97,81,60,52,35,42,22,9,29,31,14,34,51,15,2,1,14,3,5,16,11,1,2,,
2009,210,123,125,77,98,35,27,25,11,28,24,8,46,60,27,,3,22,1,6,23,13,2,8,3,1
2010,287,147,138,94,114,26,31,32,17,31,27,22,63,60,28,2,7,21,1,13,30,14,1,8,1,1
2011,314,195,144,108,115,40,35,30,16,48,31,19,91,86,18,5,13,27,1,16,28,20,1,7,2,1
2012,381,240,184,143,149,49,61,49,22,51,46,21,124,124,24,6,7,29,9,18,32,28,4,6,1,1
2013,487,340,221,157,182,62,88,60,33,89,55,13,150,178,29,7,21,24,12,24,52,38,6,9,2,
2014,633,392,325,196,195,90,83,74,22,100,66,30,172,243,52,14,23,33,12,37,67,39,5,11,2,
2015,753,503,345,224,216,99,118,97,26,121,57,34,188,232,45,13,21,49,24,45,79,57,5,14,2,3
2016,818,529,466,238,250,119,117,110,35,115,70,18,227,310,37,16,27,63,16,41,87,90,3,14,7,8
2017,885,619,466,276,270,124,135,130,34,161,85,19,281,296,46,19,15,63,24,52,99,73,,18,3,3
2018,996,731,556,313,341,127,179,131,45,175,106,26,271,388,58,27,24,75,20,36,109,90,3,21,2,4
2019,1196,858,626,391,384,166,255,169,51,245,113,23,344,452,58,14,40,93,17,52,109,137,4,25,4,5
2020,1677,1161,768,647,568,207,302,282,68,320,187,19,419,554,89,31,70,116,43,113,187,153,10,35,9,2
2021,1777,1221,874,523,663,214,348,309,65,322,201,21,527,611,79,33,63,109,52,131,162,152,13,44,6,7
2022,2054,1513,884,604,942,269,528,372,95,403,211,38,655,708,92,44,57,138,58,150,186,154,13,23,6,8
2023,2035,1633,984,589,874,308,429,387,77,382,227,33,669,773,84,28,62,137,51,117,165,154,11,23,3,4
2024,2019,1447,772,494,679,257,396,316,55,381,164,28,470,607,77,49,59,139,47,82,157,123,12,27,,8
