,Documents,Share
1980,29,2.237889161208275e-05
1981,32,2.4886707154228368e-05
1982,50,3.7873422477270264e-05
1983,47,3.431345708080089e-05
1984,59,4.1432089644997215e-05
1985,66,4.457748647816244e-05
1986,126,8.07892209226129e-05
1987,96,5.839416058394161e-05
1988,87,5.06403383473089e-05
1989,126,6.888727908915709e-05
1990,120,6.030723520977621e-05
1991,146,7.327809035288922e-05
1992,143,6.882259460219097e-05
1993,148,6.810387313168758e-05
1994,187,8.166926741793658e-05
1995,161,6.628048336174612e-05
1996,183,6.95032341791839e-05
1997,194,7.109414623992588e-05
1998,219,7.532099123800195e-05
1999,230,7.64283376338119e-05
2000,308,8.434781203692572e-05
2001,427,0.00011677489082778356
2002,378,8.867096994546736e-05
2003,443,9.797221835198786e-05
2004,498,0.00010134425626340065
2005,561,0.00010682751602603164
2006,634,0.00011070631326324494
2007,777,0.00012413966975013418
2008,981,0.00014744753437962466
2009,1160,0.0001608878568641764
2010,1528,0.00019822641841834776
2011,1903,0.0002271714751892459
2012,2537,0.00029375468508038827
2013,2924,0.00032159925015901237
2014,3834,0.0003988338323437386
2015,4299,0.00043801158025591735
2016,5163,0.0005097235971222879
2017,4887,0.0004899651389853742
2018,5342,0.000534482260081549
2019,5929,0.0005763921294135946
2020,7720,0.0007017862186458598
2021,8064,0.0008000958051226967
2022,8154,0.0008454137083926128
2023,8624,0.0008551320615822006
2024,7365,0.0007809892891534108
