,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,4,5,6,3,4,2,1,,,1,1,1,,3,,,,,1,1,1,,,,1
1981,10,3,6,1,,1,,2,,,1,,,2,,1,,,,,,2,1,,,5
1982,18,1,9,4,1,1,2,2,,2,1,,,,,,,,,2,,2,,,,
1983,10,1,11,,2,3,,,1,,2,,1,,1,,,,,1,,,,,,2
1984,21,8,18,4,2,6,5,2,,4,,,3,,2,,,1,,4,,3,,1,,6
1985,30,5,6,5,1,7,5,2,,1,1,1,,1,3,,,2,1,4,1,1,,,,5
1986,14,2,17,5,,3,6,1,1,5,,2,,,1,1,,1,,12,1,3,,,,15
1987,16,7,16,1,2,3,3,,,3,,,1,,1,1,,2,1,2,,1,1,,,6
1988,15,9,16,6,4,4,,1,1,1,1,2,1,2,2,1,1,1,,4,,,,,,3
1989,13,5,12,1,3,2,4,,,3,1,,1,,1,2,2,1,,2,,,3,,,4
1990,14,6,16,6,,2,1,1,,,,3,,1,1,1,3,,,5,1,,1,,,8
1991,17,4,9,2,2,,13,2,,2,2,1,2,,2,,1,5,1,3,,1,1,1,,5
1992,6,6,14,7,1,6,6,,2,3,,2,2,,2,1,1,,3,7,,1,,,1,
1993,10,7,10,11,2,5,6,3,3,3,,12,6,,1,3,1,,,4,,1,,1,,
1994,11,15,7,16,6,11,16,,2,3,1,17,7,3,2,1,,1,1,10,,2,2,,2,
1995,17,6,14,31,6,8,24,,3,3,,12,11,6,3,1,3,,1,8,,6,1,,1,
1996,13,19,8,23,4,13,19,,4,,2,12,11,11,5,3,2,1,2,9,,4,,,2,
1997,21,26,6,37,2,15,41,3,4,4,3,26,15,12,5,2,3,1,7,20,,10,,,2,
1998,28,21,2,34,2,14,43,5,7,5,6,30,16,18,2,4,7,,1,20,,5,,,6,
1999,17,23,10,37,3,21,30,5,4,1,10,25,17,15,7,6,5,,2,23,,6,,,2,
2000,42,22,13,28,2,14,48,9,7,5,8,25,24,19,3,8,7,,3,32,,5,,,2,1
2001,60,35,5,33,13,21,52,5,9,8,6,26,28,17,4,6,17,,2,31,,7,3,,,
2002,42,44,8,82,3,19,121,14,6,21,10,37,44,24,1,7,21,1,3,27,,5,4,2,3,1
2003,48,55,8,95,7,33,99,10,7,13,12,33,37,39,5,4,13,1,2,29,1,13,,1,2,
2004,48,84,5,94,11,25,136,23,17,9,21,33,26,34,9,7,14,1,2,34,1,13,5,,,3
2005,74,85,13,141,11,39,163,23,24,12,20,59,42,46,7,8,19,4,9,34,,16,1,,1,1
2006,98,107,30,180,13,40,195,30,27,14,19,77,46,47,9,16,18,9,7,42,1,23,3,3,8,6
2007,90,102,16,201,23,52,179,38,33,12,18,63,59,53,14,9,29,6,4,54,1,20,3,2,6,2
2008,125,153,22,212,36,42,235,39,45,17,35,91,65,48,13,12,23,4,9,57,,21,9,2,6,
2009,133,188,23,245,47,61,237,67,40,25,45,86,62,60,18,18,39,11,20,74,3,25,5,1,3,
2010,161,232,42,284,83,63,206,55,51,33,41,84,78,78,37,22,41,7,25,71,3,23,12,3,6,1
2011,260,254,43,306,60,75,248,80,47,38,52,86,79,82,34,32,41,11,26,58,3,17,18,2,8,3
2012,271,308,56,329,100,85,276,90,66,45,65,108,86,106,50,27,34,15,24,82,8,30,12,2,12,1
2013,341,326,55,370,150,92,279,113,62,42,77,111,122,82,41,43,44,14,45,81,4,29,6,4,11,2
2014,373,361,55,387,149,87,285,109,39,46,100,117,132,98,50,45,42,14,31,73,11,28,20,2,16,1
2015,429,380,56,431,157,119,312,120,45,66,100,109,142,119,66,53,39,11,22,69,12,34,10,1,8,4
2016,565,474,93,503,189,134,352,161,56,84,110,116,162,161,94,58,37,15,34,64,12,48,19,5,11,2
2017,634,600,108,637,225,158,394,213,74,99,163,138,170,154,93,45,42,25,57,66,10,52,31,4,12,6
2018,690,612,125,615,225,160,402,222,84,118,145,136,203,167,91,77,51,21,60,103,15,54,24,13,16,6
2019,831,640,174,656,262,234,434,207,90,110,165,149,239,221,92,73,69,27,57,102,28,74,38,13,9,3
2020,1148,741,185,863,360,218,503,291,121,156,192,174,321,284,104,86,95,45,75,136,22,65,46,11,16,6
2021,1296,895,186,1052,416,280,634,390,150,169,221,187,421,329,146,145,86,44,76,212,17,88,62,16,12,3
2022,1359,823,193,941,606,297,522,367,167,184,224,258,419,363,151,114,100,52,99,189,29,88,63,22,29,11
2023,1420,828,184,1030,506,285,588,363,151,222,237,355,429,375,162,112,91,64,75,250,40,84,59,38,16,14
2024,1241,595,173,819,411,288,509,284,134,176,163,246,274,261,136,104,85,57,71,228,22,85,44,27,11,7
