,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,33,16,8,7,3,16,1,1,4,4,,,1,,4,1,2,3,1,1,5,,,1,,
1981,41,17,7,4,5,10,1,,1,,7,1,4,1,4,2,5,8,2,4,6,2,,,,
1982,35,18,10,3,2,10,1,3,1,1,4,3,,1,4,1,3,5,,5,2,1,,1,,
1983,26,27,10,7,5,3,,2,1,1,3,7,4,,,2,5,2,1,1,1,1,1,,,
1984,29,27,12,7,12,6,3,1,2,1,4,4,,1,3,1,,1,,2,1,,,1,,
1985,36,20,12,2,9,4,,,,2,3,1,2,,2,,,4,,3,2,1,,,,1
1986,25,18,4,10,6,3,2,5,1,1,1,1,2,1,4,1,1,5,,,2,,,1,,
1987,30,14,17,8,4,10,3,1,4,4,6,3,2,1,6,3,2,4,2,,3,,,,4,1
1988,41,17,6,4,7,3,,2,3,2,4,4,3,,8,,2,5,,1,10,,,,,
1989,31,14,4,5,13,3,1,7,,4,,2,2,2,7,,3,4,,1,4,1,,1,,1
1990,52,17,4,6,9,3,2,2,1,2,1,2,5,,5,,2,6,,1,5,,,,,1
1991,44,14,8,5,10,11,4,2,2,6,1,1,2,,4,,2,11,,1,6,,,,,
1992,47,13,9,5,13,4,1,1,5,9,2,3,1,3,10,3,1,6,,3,8,,,1,,
1993,45,15,15,4,5,6,,7,2,6,1,2,1,2,17,3,1,8,,3,6,,,,,
1994,57,19,10,9,6,9,7,5,2,3,1,2,3,,10,3,8,14,,1,7,,,2,,1
1995,55,21,18,9,7,14,2,1,2,2,5,7,6,,16,2,5,8,,3,4,1,,1,,
1996,46,21,7,3,5,7,7,4,2,8,2,2,2,2,14,4,2,15,2,1,4,,,,,1
1997,50,15,16,2,6,7,2,2,2,6,4,2,2,3,7,2,10,5,1,1,4,1,1,1,,
1998,60,24,11,11,11,7,,1,2,7,,2,7,4,6,3,4,14,,2,3,2,1,1,,
1999,60,25,11,5,15,11,6,3,3,6,2,5,8,4,7,,3,12,,1,4,,1,1,1,
2000,66,17,16,7,3,13,5,1,4,9,3,9,2,4,3,1,5,8,,,3,3,1,3,,
2001,93,26,2,5,7,11,4,2,5,9,4,3,6,7,4,2,4,8,1,4,2,1,2,1,,1
2002,91,38,12,11,19,14,16,3,5,6,,5,11,10,5,4,10,6,1,2,8,1,2,,,2
2003,75,34,21,5,10,9,3,6,10,8,1,4,3,12,5,,12,9,1,7,4,,1,1,1,
2004,113,39,16,17,8,17,22,7,4,5,7,4,12,10,6,1,8,5,,10,3,2,1,3,,1
2005,108,24,19,21,15,25,10,7,14,7,3,4,10,7,9,2,8,11,,3,5,4,1,1,4,
2006,115,51,20,21,13,23,13,4,2,12,5,8,20,13,11,2,10,9,2,,7,2,2,6,1,1
2007,110,52,26,21,20,14,12,10,6,18,7,6,12,13,5,3,5,6,1,2,5,2,,4,,
2008,108,48,23,19,12,23,13,15,7,14,7,6,22,15,8,1,11,5,1,2,7,2,,4,1,
2009,151,63,15,17,14,21,27,20,9,18,7,8,24,22,14,3,11,9,1,1,7,9,4,3,2,1
2010,144,58,22,14,16,28,19,22,4,18,5,8,20,16,21,2,11,14,3,1,9,2,3,4,1,1
2011,165,49,19,24,26,30,29,17,8,9,6,11,26,24,8,,10,13,,1,8,7,4,1,1,2
2012,177,86,26,22,17,26,30,20,2,19,6,5,21,19,11,6,12,7,,2,8,5,1,4,1,1
2013,152,75,28,26,28,24,22,14,5,11,3,5,21,23,13,1,5,7,1,3,6,9,4,2,1,
2014,198,80,28,22,47,28,24,21,4,20,2,3,19,27,17,4,14,7,1,3,8,3,4,2,1,
2015,183,68,86,24,24,23,30,23,7,24,7,10,20,30,13,5,5,5,4,2,6,2,6,2,1,1
2016,126,99,30,22,23,28,22,14,2,11,1,9,14,23,5,4,9,9,2,7,6,2,8,4,,
2017,153,111,14,20,19,28,32,18,8,22,4,2,37,27,3,7,2,7,3,2,6,4,4,2,1,1
2018,140,66,20,10,30,15,36,18,11,21,2,6,12,25,9,4,7,8,1,4,6,6,2,1,1,
2019,119,118,18,23,23,26,51,14,9,14,9,6,17,27,7,4,5,3,1,8,7,7,5,2,1,
2020,189,108,45,28,18,31,40,20,4,18,2,3,18,23,6,3,7,6,5,9,6,6,9,10,1,
2021,197,96,27,33,33,15,51,40,7,28,5,24,34,17,9,3,4,3,3,6,6,1,4,4,,
2022,163,98,32,35,37,28,38,33,9,22,6,6,18,19,11,1,6,4,4,7,10,3,5,3,,1
2023,166,101,33,38,33,24,37,22,16,22,11,7,24,22,10,7,3,6,4,3,12,3,3,3,2,
2024,123,74,25,17,25,11,22,25,5,15,3,2,4,18,11,2,11,6,3,,5,3,5,5,1,
