,Documents,Share
1980,157,0.00012115468907231006
1981,178,0.0001384323085453953
1982,102,7.726178185363135e-05
1983,69,5.037507528883535e-05
1984,93,6.530820910143629e-05
1985,108,7.294497787335671e-05
1986,71,4.552408480559934e-05
1987,83,5.048661800486618e-05
1988,95,5.529692118384305e-05
1989,67,3.6630537293440676e-05
1990,121,6.080979550319101e-05
1991,119,5.972666268488915e-05
1992,165,7.941068607945112e-05
1993,178,8.190871228000263e-05
1994,201,8.778354412302274e-05
1995,240,9.880320501129856e-05
1996,301,0.00011431952725647187
1997,379,0.00013889011043779334
1998,382,0.00013138182033295317
1999,379,0.00012594060853571613
2000,456,0.00012487857885986405
2001,528,0.0001443961179322476
2002,622,0.0001459083156245521
2003,656,0.0001450784994106186
2004,748,0.00015221988691771824
2005,953,0.0001814734808784459
2006,1039,0.00018142564586831467
2007,1087,0.00017366772331839876
2008,1312,0.00019719792569425845
2009,1334,0.00018502103539380285
2010,1676,0.00021742635946933958
2011,1837,0.00021929269570291368
2012,1978,0.00022902907650335357
2013,2184,0.00024020956304626642
2014,2371,0.0002466445009094951
2015,2779,0.00028314356397562095
2016,3076,0.00030368192615691606
2017,3127,0.0003135095129132934
2018,3398,0.0003399795431967622
2019,3698,0.000359503810857054
2020,4466,0.0004059815093876179
2021,4706,0.0004669209894478436
2022,4116,0.00042675040762128947
2023,4430,0.0004392665854370534
2024,3699,0.0003922443150819371
