,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,291,128,230,139,137,144,31,42,25,19,52,51,31,17,111,22,44,34,7,32,12,16,6,4,8,16
1981,275,139,217,129,161,149,38,58,19,17,31,55,45,7,124,34,50,35,8,32,17,6,14,6,11,17
1982,282,122,219,133,151,163,43,59,29,19,34,69,31,18,139,36,45,26,2,28,9,5,10,6,3,12
1983,294,148,226,122,166,161,55,72,24,19,53,61,43,18,112,45,54,21,7,26,19,10,4,9,5,16
1984,362,159,221,124,205,180,54,79,29,33,44,69,34,19,132,49,58,29,10,38,18,10,7,6,7,13
1985,368,158,232,145,187,218,61,101,28,33,39,61,45,28,139,59,45,27,7,39,16,16,8,8,4,14
1986,396,145,258,124,177,186,51,74,37,29,54,83,29,12,145,70,47,39,6,47,16,17,6,9,6,14
1987,474,148,265,136,198,216,56,95,38,56,51,71,57,18,146,82,83,43,7,53,25,21,12,14,5,21
1988,586,212,249,156,225,240,72,85,53,74,65,80,49,35,151,66,102,48,5,49,30,9,9,22,6,19
1989,586,205,280,136,235,228,85,71,30,66,58,89,51,40,167,75,109,36,6,45,22,17,9,10,8,26
1990,638,233,284,150,227,263,80,99,33,62,77,120,60,30,174,99,136,52,9,42,26,17,6,25,8,14
1991,657,241,289,147,250,240,71,92,47,74,69,111,78,38,156,107,90,33,4,41,23,18,16,14,6,16
1992,706,301,334,210,245,300,78,111,43,78,77,106,84,54,211,95,84,50,6,65,20,18,15,13,6,15
1993,688,288,430,196,283,319,110,118,27,90,92,108,90,72,202,95,81,43,7,74,22,34,13,26,6,24
1994,677,341,449,212,338,394,133,141,63,91,77,132,105,87,211,103,86,55,5,64,34,35,18,18,10,29
1995,775,348,454,228,351,333,146,136,57,85,89,110,110,92,235,118,107,54,9,68,21,39,22,24,11,51
1996,807,423,578,268,379,389,182,152,59,95,99,116,102,111,241,144,143,49,13,78,32,52,20,18,15,49
1997,873,425,619,269,408,394,192,168,81,114,141,151,122,121,229,113,138,69,7,86,37,54,17,18,9,43
1998,967,482,564,320,425,414,203,169,79,85,107,165,182,137,241,131,145,54,7,92,49,56,27,17,12,50
1999,1102,546,606,293,481,486,234,186,90,120,124,140,159,153,278,166,134,73,16,77,42,56,19,39,16,50
2000,1109,550,648,352,499,456,238,201,99,151,127,174,168,188,280,157,162,63,10,89,46,63,44,35,18,46
2001,1102,614,581,384,592,486,338,201,130,187,139,154,151,186,305,144,156,66,15,106,46,67,29,34,18,36
2002,1224,648,651,548,620,572,731,233,98,183,122,180,236,198,329,180,171,68,10,124,46,89,32,50,18,52
2003,1380,736,664,477,709,567,545,296,107,183,154,197,260,213,342,196,151,71,14,99,51,81,23,28,11,57
2004,1544,803,666,488,663,585,611,304,143,214,171,209,282,211,370,193,135,91,12,131,73,91,32,34,18,56
2005,1771,929,720,602,861,662,705,346,186,250,161,228,313,310,380,206,165,99,20,128,60,112,18,43,17,52
2006,1973,973,749,767,863,639,714,400,182,274,215,224,308,349,472,205,159,104,16,150,81,92,30,40,13,48
2007,2264,1084,786,718,814,731,711,409,260,272,234,303,361,408,537,266,203,119,24,168,67,116,41,53,19,50
2008,2463,1440,861,827,963,797,786,432,239,355,315,265,405,422,468,295,178,110,29,156,103,138,25,76,20,58
2009,2676,1426,832,991,1062,826,809,542,264,347,289,289,428,446,518,274,196,132,34,154,71,145,44,63,13,52
2010,2876,1633,915,1022,1101,960,857,532,248,369,331,295,494,563,607,313,181,132,47,167,88,151,49,57,15,61
2011,3155,2202,984,1290,1240,888,1033,687,320,534,443,329,481,734,636,296,211,117,59,176,100,211,54,68,29,67
2012,3334,1969,996,1105,1262,959,988,673,266,520,455,307,440,524,618,342,195,153,51,201,122,183,46,92,17,69
2013,3508,2173,1080,1259,1380,1025,1053,697,281,492,410,382,478,568,647,373,183,134,59,208,123,185,59,93,26,65
2014,3675,2305,1168,1220,1449,1174,1039,741,315,545,476,369,474,614,675,381,223,135,84,199,125,201,61,87,35,66
2015,3847,2345,1182,1163,1429,1136,984,763,308,518,540,406,530,667,791,395,231,152,86,199,132,219,53,70,25,67
2016,3972,2525,1304,1393,1621,1244,1089,890,306,581,538,445,491,632,686,441,287,174,69,192,147,193,57,68,77,69
2017,4236,3132,1242,1488,1535,1196,1066,984,339,696,600,410,553,728,703,465,202,178,70,210,159,250,47,65,34,84
2018,4284,2580,1255,1686,1646,1162,1150,897,353,644,522,424,452,757,754,470,213,175,69,166,171,209,51,68,38,68
2019,4770,2830,1275,1660,1711,1430,1222,1012,302,706,489,401,627,745,798,510,226,218,95,211,194,238,74,82,40,91
2020,5252,3082,1359,1732,2081,1492,1459,1226,342,776,580,444,660,905,1001,518,235,221,103,244,196,241,98,68,36,97
