,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1976,386,791,1805,416,1684,420,84,1205,77,211,1799,113,55,437,440,1399,233,92,382,74,52,11,100,146,32
1981,2342,366,948,1774,439,1858,409,101,1191,83,278,1755,104,67,499,488,1495,246,95,392,103,49,10,102,152,36
1982,2394,402,963,1951,448,1882,465,118,1170,79,353,1761,119,51,583,513,1354,302,94,355,100,48,13,84,149,43
1983,2462,473,1076,2041,522,2010,475,128,1280,82,306,1859,143,65,571,572,1410,300,92,426,110,61,11,119,140,46
1984,2997,499,1194,2178,520,2213,578,125,1233,115,305,2156,144,77,726,649,1327,438,92,460,130,53,15,117,153,42
1985,3256,591,1326,2380,540,2215,620,132,1401,138,442,2320,170,69,736,662,1479,453,90,547,130,76,22,120,138,39
1986,3611,714,1434,2493,703,2576,758,155,1514,141,478,2428,224,119,785,733,1501,472,108,554,136,82,10,124,154,41
1987,5840,734,1624,2962,718,3174,826,182,1701,191,477,2702,212,108,857,852,2091,564,115,545,191,100,36,198,175,72
1988,7539,799,1817,3094,807,3786,865,243,1847,314,510,2926,204,137,932,1030,2122,730,118,620,252,107,47,229,182,53
1989,8054,832,1959,3396,839,4142,1171,242,2013,309,593,3028,240,126,1062,998,2154,777,132,667,244,104,42,245,190,73
1990,9267,1040,2120,3503,970,4480,1310,293,1937,392,669,3096,242,146,1198,1117,2253,878,114,774,272,102,69,270,236,63
1991,9541,1261,2074,4073,1002,4716,1508,278,2229,440,890,3447,283,194,1153,1201,2403,954,121,849,263,141,84,289,238,74
1992,10217,1594,2402,4568,1152,5045,1799,309,2492,478,1151,3606,342,245,1133,1255,2498,1008,106,873,309,137,51,254,289,99
1993,10392,1570,2556,5067,1167,5219,1830,369,2694,448,1168,3869,393,266,1209,1250,2544,1184,134,826,320,107,43,263,267,90
1994,10916,1843,3006,5544,1410,5467,2083,430,2816,542,1309,4360,484,350,1400,1479,2712,1112,115,980,315,174,66,277,352,108
1995,11785,2008,2933,5758,1499,5910,2486,441,2918,635,1405,4550,553,368,1430,1409,2844,1233,125,1131,324,189,56,339,318,125
1996,12139,2255,3144,6733,1535,6250,2814,500,3229,596,1703,5049,591,442,1573,1460,3075,1281,148,1230,326,240,48,308,324,105
1997,12633,2582,3120,7106,1800,6351,2993,511,3536,756,1832,5674,705,452,1820,1559,3235,1410,133,1589,340,228,56,312,390,102
1998,13565,3064,3335,7701,1917,6967,3248,623,3777,913,1941,5848,781,528,1991,1709,3468,1524,169,1714,394,274,67,305,397,127
1999,13547,3446,3222,7945,2104,7091,3399,634,3903,978,2069,5868,963,596,2053,1671,3379,1493,184,1796,350,269,75,297,328,103
