,Documents,Share
1980,897,0.0006922022681392491
1981,923,0.0007178259594797744
1982,966,0.0007317145222608616
1983,980,0.0007154720838124441
1984,1028,0.0007219014941535108
1985,1097,0.0007409318585840028
1986,1229,0.0007880154961419941
1987,1307,0.0007950121654501217
1988,1296,0.0007543664195185326
1989,1345,0.0007353443680548911
1990,1507,0.0007573583621761061
1991,1380,0.0006926285252533364
1992,1261,0.0006068901524011385
1993,1169,0.0005379285654793432
1994,1044,0.0004559503485792823
1995,1025,0.0004219720214024209
1996,1160,0.00044056694889537334
1997,1097,0.0004020117444597871
1998,1006,0.0003459950556412327
1999,1231,0.00040905775490096715
2000,1451,0.0003973658287843481
2001,1466,0.0004009180092588541
2002,2007,0.00047080062613902903
2003,2063,0.0004562453418965033
2004,3204,0.0006520220824657343
2005,3627,0.0006906655982645575
2006,3800,0.0006635394170352221
2007,3685,0.0005887447658034033
2008,3723,0.000559579174816863
2009,4719,0.0006545084452948693
2010,6620,0.0008588081740376062
2011,7804,0.0009316059865354046
2012,9082,0.0010515885100118591
2013,12331,0.0013562381510638787
2014,15450,0.0016071942383178825
2015,15240,0.0015527556369156037
2016,16888,0.0016672888065468138
2017,20120,0.002017208634414923
2018,23957,0.0023969658376588676
2019,29178,0.0028365608959402704
2020,37933,0.0034482974911779016
2021,40479,0.00401625472415199
2022,39462,0.0040914539809405555
2023,40809,0.004046507919887294
2024,31408,0.0033305243168676615
