,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,2,5,,,,,1,,,,,1,,,,,1,,,,,,,,
1981,2,,,,,,,2,,,,,,,,,,,,,,,,,,
1982,2,5,,,,,,,,,,,,,,,,,,,,,,,,
1983,1,2,2,,,,,2,,,,,,,,,,1,,,,,,,,
1984,,2,2,,,,,,,1,1,,,1,,,,,,,,,,,,
1985,,1,1,2,1,,,1,,,,,1,,,,,,,,1,,,,,
1986,,4,1,1,1,,,,,,,,,,,,,,,,,,,,,
1987,,,2,,1,,,,,,,,,,,,,,,,,,,,,
1988,1,1,1,,3,,,,,,,,,,,,,,,,,,,,,
1989,,2,2,,,1,,,,,,1,,,1,,,,,,,,,,,1
1990,,4,1,1,3,1,,,,,,,,,,,,,,,1,,,,,
1991,1,6,,,1,,1,,,,,,,,,,1,1,,,,,,,,
1992,3,3,1,,1,,,,,1,,,,,,,,,,,,,,,,
1993,1,3,1,1,,,1,,3,2,,,1,,,,,,,,,,,,,
1994,1,3,2,1,,,1,,1,1,,,,,,,,,,,,,,,,
1995,2,5,2,1,3,,2,,,2,1,2,,,,,,2,,2,,1,,,,
1996,1,2,,1,2,1,,,,1,3,,,,,,,,,1,,,,,,
1997,,2,3,,3,1,1,1,,,1,,1,,,,,,,2,,,,,,
1998,,7,3,1,2,,1,,,,2,,2,,,1,1,,,2,,,,,,
1999,1,4,5,,2,,3,1,,,1,,1,,,,,,,3,2,,,,,
2000,3,7,8,1,1,1,2,,,,,1,1,2,,,,,,2,1,,,,1,
2001,,3,2,1,4,,,,,,,1,,1,,,,,,2,,,,,,
2002,4,4,1,1,6,,3,,,1,,,,,,,,,,2,,,,,1,
2003,2,1,1,3,4,1,4,,,,,,2,1,,,,,,1,,1,,,,
2004,1,7,4,1,3,1,1,,,1,3,,2,1,,,,,,1,,,,,,
2005,5,1,5,4,8,,2,,,,1,,,,1,,,1,,2,,1,,,,
2006,2,5,6,3,3,1,,,,2,4,1,1,,,,,,1,,1,,,,,
2007,4,8,7,2,5,,,1,,3,1,,1,2,,,,,,,,,,,,
2008,6,5,6,2,8,,2,1,1,1,,,3,,,,2,,,,,,,,,
2009,11,6,7,3,10,,,,,1,1,,1,1,,1,2,1,,1,,,,,,
2010,5,7,11,9,12,1,,3,2,2,1,,4,,,,,1,,5,1,1,,1,,
2011,9,7,10,10,14,,3,,2,1,,,2,1,,,,,,6,,1,,,,
2012,11,10,10,1,10,,1,2,,1,,,1,2,,,,2,,1,2,1,,,,
2013,10,11,16,3,9,1,5,1,4,,2,1,1,1,,,,1,,3,1,,,,,
2014,7,16,7,6,9,,,1,1,2,3,,5,4,,,,1,1,,1,3,,,,
2015,22,21,14,1,6,1,3,5,,1,3,,,1,2,,,,,1,,2,,,,
2016,25,10,12,5,14,2,6,3,1,3,3,1,6,5,,,,2,1,,4,,,,,
2017,36,19,16,5,9,6,2,3,1,5,,,5,2,,,,,1,8,,1,,,,
2018,44,16,14,12,17,6,14,4,1,5,4,2,2,3,1,2,1,4,,3,2,2,,,,
2019,44,44,33,18,10,5,17,8,3,7,4,3,6,8,,,,2,2,4,1,1,,,,
2020,76,31,34,21,20,6,20,6,2,10,5,1,14,10,1,,,3,3,14,6,2,,,1,
2021,57,38,32,7,17,5,23,9,,9,4,,13,7,,3,,2,,9,2,2,,1,,
2022,45,55,39,9,21,9,21,9,2,9,9,4,7,1,2,,,2,,11,5,2,1,,,
2023,44,51,30,8,11,8,19,6,1,7,7,3,12,4,2,,1,4,,7,4,1,,,,
2024,41,36,27,2,11,6,25,3,,11,3,1,11,3,2,3,2,1,,5,2,4,,,,
