,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5,,6,,1,2,,,,,1,,1,,,,,,,,,,,1,,1
1981,3,3,1,,1,1,,,,,1,1,1,,3,,,,,,,,,,,
1982,2,5,2,,,3,,,,,,,,,,,,,,,,,,,,
1983,2,6,1,,2,1,,1,,,1,1,,1,,,,,,,,,,,,
1984,5,6,2,,2,1,,,,,,,,1,,,,1,,,,,,,,
1985,4,5,1,,,,,2,,,,,1,,1,,1,1,,,,,,,,
1986,5,9,1,,2,,,2,,,1,,1,,,,1,1,,,,,,,,
1987,12,8,2,1,4,1,,2,,1,2,1,1,1,,1,,,,,1,,,,,
1988,5,7,4,,1,3,,3,,,1,,,,2,,,3,,,,,,,,
1989,3,3,2,,3,,,1,,,,1,,1,,,,3,,,,,,1,,
1990,6,7,,1,2,,,,1,,,,2,1,1,1,,1,,,,,,,,
1991,11,8,,,3,1,,,,1,1,,,,1,,,3,,,,,,,,
1992,11,3,2,1,2,2,1,,,,2,,2,,,,,1,,1,,,,,,
1993,12,8,4,,2,3,,2,,,1,1,2,1,,,,1,1,,,,,,,
1994,7,6,4,,1,4,,1,1,,,,3,1,,,,2,,,1,,,,,
1995,8,4,2,,4,9,1,2,,1,1,1,1,2,,1,1,2,,,,,,,,
1996,11,7,3,,1,1,,1,,,1,,2,1,,,1,4,1,,1,,,1,,
1997,9,2,1,1,1,,2,2,2,1,1,2,3,4,,,1,3,,1,,1,,1,1,
1998,19,8,3,1,2,6,,,,,,,6,,,,,2,,,,,,1,,
1999,17,8,7,1,2,4,2,2,,3,,,4,,1,,2,1,1,1,,,,2,,
2000,15,7,4,1,6,7,2,3,,2,1,4,4,,,1,3,3,1,,,,,,1,
2001,12,15,3,1,6,2,,,5,2,1,1,5,5,1,,3,5,,,,,,,,
2002,19,4,5,3,4,2,2,1,2,3,1,5,8,3,,,2,3,,1,,,,,,
2003,20,6,2,5,5,3,3,2,,2,1,,8,4,,,13,2,,,,1,,,,
2004,25,11,5,3,5,3,2,1,3,4,1,1,4,3,,1,9,2,,2,,2,,,,
2005,20,16,3,,5,2,2,,1,2,1,1,2,5,2,,2,6,,1,,1,,,,
2006,36,6,2,,3,6,3,1,,2,1,,7,6,1,,4,3,,,,2,,1,,
2007,32,11,3,3,14,6,4,1,,,,,10,3,,,1,1,,2,,,1,1,,
2008,31,13,1,1,7,4,4,,,1,2,,8,5,2,,,5,,,,,,,,
2009,26,14,1,,10,,4,2,,4,,1,9,3,,1,2,5,,,,3,,1,,
2010,40,15,1,3,10,5,4,3,,3,1,2,9,8,,1,4,3,,2,,,,1,,
2011,38,16,2,6,12,2,8,3,1,4,2,1,12,11,2,,2,1,5,2,1,1,1,3,,
2012,33,21,1,3,9,6,3,1,,4,1,3,5,7,1,,5,,1,3,1,1,,,,1
2013,34,22,3,3,9,10,5,5,1,3,1,2,4,6,5,,1,1,,1,1,1,,,,
2014,45,21,7,6,13,6,4,6,4,3,,,7,7,1,2,2,2,,,4,,,,,
2015,43,25,2,5,8,4,5,6,1,7,3,,10,8,3,,3,1,,1,,3,1,1,,
2016,28,33,5,8,20,10,1,8,,4,4,,7,20,1,1,9,,1,1,2,3,,1,,
2017,36,21,1,6,21,4,2,4,1,5,,1,11,12,1,1,5,1,,2,1,3,,,,
2018,39,29,7,7,22,9,2,6,2,5,1,1,13,19,3,1,5,1,,2,3,,,,,
2019,72,37,5,5,26,5,2,9,1,2,3,2,11,5,3,1,2,5,,,2,2,4,1,,
2020,81,35,4,5,22,10,2,5,3,9,4,,7,9,2,,4,5,,6,4,2,1,,,
2021,125,54,7,1,20,15,4,13,1,16,2,1,15,8,3,3,4,1,1,2,3,4,1,,,1
2022,122,38,10,3,33,10,4,11,1,18,4,2,5,11,5,4,4,1,2,5,8,,,1,,
2023,151,51,11,4,21,17,10,22,,16,8,2,13,8,10,1,7,1,,1,8,3,4,2,,1
2024,150,28,7,4,18,13,7,8,1,8,2,1,6,5,7,4,2,3,,1,2,4,,,,
