,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,36,7,7,5,6,19,1,2,2,1,2,7,4,6,2,1,4,1,,,2,1,,,,1
1981,30,18,12,9,2,18,3,4,,2,3,2,11,1,1,1,1,1,3,,5,1,,,1,1
1982,36,8,13,14,3,11,6,2,3,6,1,5,8,,1,2,1,2,,,8,,,,,1
1983,49,15,22,5,9,15,2,,3,2,2,4,1,2,1,1,3,3,,4,10,,,,,
1984,46,13,17,15,6,18,6,2,1,1,5,13,5,4,1,1,4,,1,1,8,1,,,1,1
1985,44,27,17,25,6,16,2,3,4,3,3,10,7,3,2,2,5,3,,3,12,1,,,,1
1986,47,17,14,25,7,17,2,3,9,3,4,11,7,3,4,3,2,2,4,1,12,,,,1,
1987,53,25,27,25,17,20,2,2,5,6,3,15,2,6,4,1,13,4,2,3,12,1,,,,
1988,45,15,40,30,10,21,4,9,8,5,4,18,7,5,4,5,13,1,,4,10,2,,2,1,
1989,59,25,38,29,12,27,3,2,4,2,2,7,16,6,2,,13,1,1,4,21,3,,2,2,
1990,74,22,26,27,7,32,9,3,10,7,3,15,7,15,4,5,19,4,2,2,18,6,,4,1,
1991,89,15,31,32,12,41,18,2,7,9,1,14,13,10,7,1,7,6,4,2,16,6,1,2,,
1992,75,36,29,44,13,43,13,3,24,6,5,13,10,5,7,2,9,9,5,3,25,4,3,,2,
1993,79,27,35,39,21,48,13,5,15,7,5,21,8,5,4,2,11,13,,8,19,2,,2,,
1994,90,41,39,41,20,61,7,1,17,8,1,18,16,7,5,5,9,11,1,5,23,2,4,1,,1
1995,100,25,50,40,23,44,9,4,14,11,2,16,7,6,6,1,14,6,2,6,17,1,2,2,1,1
1996,79,31,56,55,17,54,11,5,28,8,4,26,16,8,9,3,14,3,5,1,17,4,1,1,2,2
1997,118,29,48,56,18,33,12,12,20,14,6,24,14,12,9,5,9,7,2,5,16,2,1,1,,
1998,140,29,52,60,33,49,18,7,14,19,6,26,14,7,4,2,13,10,,6,32,,3,2,2,1
1999,126,54,68,69,53,28,11,12,26,16,9,30,27,9,15,3,30,9,,3,14,4,3,2,4,
2000,142,60,74,87,51,47,21,13,24,13,7,35,16,14,5,4,9,10,3,6,24,1,3,6,2,3
2001,146,51,109,74,47,50,24,7,17,22,7,39,30,13,7,,22,9,2,7,22,2,1,2,9,2
2002,168,47,86,152,50,52,53,9,21,24,4,29,21,17,7,5,23,9,6,11,11,5,3,3,9,1
2003,193,59,88,93,78,66,53,10,28,21,13,48,34,18,14,7,26,9,1,11,22,10,1,6,13,1
2004,224,77,97,138,72,82,64,11,31,26,9,36,26,18,14,7,25,16,2,12,22,12,3,4,11,2
2005,208,73,132,171,105,87,109,14,31,32,9,37,47,30,15,7,41,7,4,10,23,10,,6,7,2
2006,216,96,120,255,109,129,147,10,73,37,13,49,60,30,23,3,32,12,2,11,34,15,2,3,8,2
2007,367,94,203,285,164,125,208,18,52,39,16,63,41,52,32,11,43,22,9,13,33,13,6,9,7,
2008,381,124,176,412,177,114,320,17,70,24,17,83,72,79,29,6,46,19,7,13,44,17,4,18,9,4
2009,541,187,194,365,160,137,287,27,84,37,36,74,91,85,29,18,32,23,27,14,53,24,6,17,13,7
2010,553,198,258,464,217,166,353,32,111,40,27,76,78,100,48,25,52,24,30,23,50,19,6,19,11,2
2011,642,209,234,535,231,184,333,38,145,48,38,87,117,109,44,20,62,29,28,42,76,35,2,25,17,7
2012,1205,329,613,794,395,301,498,50,189,79,47,135,114,164,61,37,100,62,69,55,82,42,29,62,8,26
2013,1544,419,948,958,431,395,480,59,195,109,61,150,161,184,68,44,128,100,61,57,120,70,78,65,25,22
2014,1662,497,1010,1343,477,407,749,86,248,127,108,191,225,265,109,65,90,95,100,54,147,73,31,50,21,25
2015,1769,531,1222,1317,553,447,686,81,288,146,92,211,238,333,80,95,127,97,109,79,135,70,35,73,18,21
2016,1904,538,1357,1322,603,506,696,107,281,153,100,148,218,339,77,88,94,118,93,74,169,66,48,50,11,27
2017,2191,658,1289,1571,637,465,851,124,307,211,87,191,268,458,82,89,114,97,106,76,210,88,39,46,7,23
2018,2479,941,1567,1620,770,618,940,170,386,242,145,176,298,475,119,107,135,119,121,86,232,101,42,67,23,21
2019,2626,1027,1686,2181,847,661,1401,199,483,296,147,206,382,597,122,170,155,147,166,121,262,123,46,82,22,31
2020,4214,1474,2176,2197,1262,912,1523,509,580,397,145,267,637,786,118,212,222,227,137,365,315,172,49,90,28,43
2021,4386,1834,2551,2827,1701,987,1946,707,722,456,153,315,796,819,185,248,207,254,215,311,342,184,50,109,30,32
2022,4660,2078,2516,2690,1822,1086,1862,659,830,495,281,272,855,927,181,248,213,321,215,271,362,212,61,99,33,32
2023,4988,2019,2507,3157,1869,1058,2121,614,965,567,225,331,773,1015,215,327,242,317,295,199,321,246,98,122,32,40
2024,4227,1650,2049,3102,1748,995,2060,576,823,536,156,258,566,797,141,339,226,253,250,129,296,192,85,98,24,34
