,Documents,Share
1980,6,4.630115505948155e-06
1981,8,6.221676788557092e-06
1982,11,8.332152944999458e-06
1983,9,6.570661994195915e-06
1984,9,6.320149267880931e-06
1985,17,1.1482079850435779e-05
1986,21,1.3464870153768816e-05
1987,22,1.3381995133819952e-05
1988,24,1.3969748509602456e-05
1989,27,1.4761559804819375e-05
1990,18,9.046085281466431e-06
1991,30,1.5057141853333401e-05
1992,26,1.2513199018580176e-05
1993,41,1.8866613502697234e-05
1994,48,2.0963234417438266e-05
1995,42,1.7290560876977247e-05
1996,32,1.2153571004010298e-05
1997,39,1.4292122182253142e-05
1998,27,9.286149604685172e-06
1999,36,1.1962696325292297e-05
2000,38,1.0406548238322004e-05
2001,47,1.2853442315938706e-05
2002,51,1.1963543564070992e-05
2003,43,9.509718711366767e-06
2004,27,5.4945681106662994e-06
2005,82,1.561471713749482e-05
2006,59,1.0302322527652132e-05
2007,44,7.0297882483988455e-06
2008,50,7.515164851153142e-06
2009,71,9.847446411514245e-06
2010,71,9.21078253121904e-06
2011,112,1.3370050037412265e-05
2012,90,1.0420938769111133e-05
2013,108,1.1878494875914272e-05
2014,108,1.1234755840668692e-05
2015,79,8.049061372462775e-06
2016,118,1.1649696777150878e-05
2017,154,1.5439867281307063e-05
2018,112,1.1205917845214058e-05
2019,166,1.6137813034686577e-05
2020,178,1.6181081207119567e-05
2021,198,1.96452095007805e-05
2022,163,1.689997969928819e-05
2023,205,2.032723476627448e-05
2024,130,1.3785282768491976e-05
