,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,619,284,674,164,347,252,59,54,98,81,86,223,27,12,54,43,110,68,10,63,16,43,17,10,9,10
1981,641,346,719,220,363,290,65,50,134,97,126,240,52,15,59,42,124,70,16,78,25,46,19,8,10,15
1982,647,391,680,217,346,261,70,69,120,89,125,243,51,17,73,46,101,51,7,74,24,67,19,15,5,13
1983,671,383,665,250,341,272,64,53,111,103,133,242,61,21,67,54,90,52,14,67,30,61,16,11,12,16
1984,716,385,560,266,268,257,66,54,108,101,156,313,63,17,70,41,85,72,13,79,27,54,22,9,17,20
1985,502,377,546,241,292,231,77,64,120,90,154,337,76,13,82,48,93,70,15,71,28,58,18,8,7,8
1986,726,392,581,288,362,296,85,57,114,109,152,370,74,16,96,49,116,81,14,106,27,56,11,12,11,21
1987,698,388,539,289,337,322,107,55,107,86,119,342,64,11,86,72,120,123,15,96,32,52,6,14,11,9
1988,838,391,598,274,351,357,109,68,157,112,133,409,61,20,88,73,138,107,13,106,35,56,5,26,8,14
1989,997,434,681,410,338,379,112,89,155,126,152,477,80,29,109,91,171,131,22,102,48,52,14,30,10,22
1990,1140,440,622,455,394,445,150,81,180,125,173,518,92,23,138,129,175,113,24,118,57,55,30,15,13,20
1991,1253,449,613,465,384,479,174,89,193,152,200,510,82,30,141,107,173,150,26,110,49,55,38,33,13,19
1992,1388,502,727,581,405,496,217,97,231,177,233,727,77,35,141,118,187,189,22,124,71,50,73,32,21,38
1993,1620,731,976,609,558,584,225,140,253,231,356,659,105,30,160,103,225,166,27,167,63,87,38,31,25,24
1994,1885,906,1031,655,595,702,258,158,294,261,506,762,119,56,150,121,245,223,27,142,60,92,61,27,23,21
1995,2010,1037,1153,655,679,766,375,140,335,247,511,837,108,68,191,152,253,215,26,187,72,139,59,36,22,41
