,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3,1,5,,1,2,,,,,,,,,,,,1,,,,,,,,
1981,3,,3,,1,1,1,,,,,,,,,,,,1,,,,,,,
1982,5,,1,,,1,,,,,,,,,,,,,,,,,,,,
1983,2,,2,1,2,,,,1,,,,1,,,,,1,,,,,,,,
1984,3,,6,,1,,,,,,,,,,,,,,,,,,,,,
1985,3,,2,,,,,,,,,,,,,,,,,,,,,,,
1986,3,,3,,,,,,,,,,,,,,,,,,,,,,,
1987,4,1,3,2,,,,,1,1,,,1,,,1,,,,,,,,,,
1988,4,,1,,,1,,,1,1,,,,,,,,,,,,,,,,
1989,6,1,3,1,,1,,,,,,,,,,,,,,,,,,,,
1990,4,,10,2,1,2,,,,,,,,1,,,,2,,,,,,,,
1991,5,,2,1,1,3,,,,,,,1,,,,1,,,,,,,,,
1992,5,1,5,,,2,,2,1,2,,,1,1,,,,,,,,,,,,
1993,7,,3,2,2,1,1,,1,1,,,1,1,,,,,,,,,,,,
1994,5,2,6,,1,2,,,,,,1,2,,1,,2,2,,1,,1,,,,
1995,4,,,2,3,6,1,,,1,,,2,1,,,1,,,2,,,,,,
1996,3,1,3,1,2,2,1,,1,,,,,,,1,,,,6,1,,,,,
1997,1,,2,2,6,2,1,,,1,,,1,2,,,1,2,,1,,,,,,
1998,6,1,6,2,2,7,1,,,2,,1,,,1,2,2,,,1,,,,,,
1999,4,4,14,12,1,3,7,,1,,3,,2,,1,,1,,,1,1,,,,,
2000,6,5,12,5,3,3,7,,1,2,1,1,1,1,1,1,2,,,1,,,,,,
2001,9,3,8,6,5,6,4,1,2,,,1,4,3,1,1,3,,,4,,,,,,
2002,2,3,8,9,11,3,12,,,2,2,8,5,3,,,3,1,,1,1,,,1,1,
2003,13,5,3,10,6,3,17,2,1,1,,,2,3,2,,1,,,1,1,1,,,1,
2004,13,11,7,12,9,8,7,,,,1,1,6,3,2,,3,1,1,,1,,,,,
2005,10,14,12,9,6,10,5,2,2,1,,3,3,6,3,,1,3,,3,1,2,,,,
2006,10,28,13,12,12,8,13,2,,4,8,1,5,10,2,,5,,,2,,1,,1,1,
2007,6,10,10,10,3,7,16,3,,1,,3,8,6,1,1,7,4,,1,,,,,,1
2008,15,16,15,18,8,2,10,2,3,5,1,3,13,8,,,6,2,,4,,3,,,,
2009,13,15,13,16,7,5,11,4,2,1,3,2,11,6,1,,10,1,,4,,1,,,,
2010,14,18,17,29,15,11,23,6,3,3,,3,10,8,1,1,11,,1,1,,1,,,,
2011,13,26,18,19,20,7,14,3,3,1,6,5,15,18,5,2,7,,,6,2,2,2,1,,
2012,19,21,20,28,26,16,21,6,6,3,4,4,16,17,2,2,16,3,2,7,2,5,1,1,,
2013,39,31,28,34,27,13,36,6,5,1,3,8,17,12,11,,16,2,6,3,2,4,,2,,
2014,27,32,26,35,18,16,29,5,12,3,4,3,13,13,3,,9,1,2,,1,5,,2,,
2015,32,33,35,34,9,22,36,10,13,1,5,4,21,26,3,1,20,1,1,1,2,4,,,,
2016,24,42,24,34,22,17,55,3,8,5,8,8,40,33,3,1,18,,6,5,1,5,1,,,1
2017,33,54,40,74,25,31,87,4,18,5,5,4,44,38,4,2,22,2,11,3,1,6,,,,
2018,57,52,38,54,32,45,36,1,12,2,8,1,43,37,2,1,18,,5,9,,19,3,5,,
2019,67,47,71,73,19,47,72,10,4,6,1,4,29,22,1,3,21,2,8,3,3,13,,9,1,
2020,80,52,51,68,38,44,46,14,10,11,4,2,32,32,5,1,15,3,9,6,1,22,1,5,1,
2021,69,68,62,66,56,41,70,16,12,7,5,1,32,33,5,5,17,1,11,8,2,8,2,4,1,
2022,72,69,58,85,65,38,76,12,13,10,10,4,46,28,16,2,15,,11,13,3,11,1,4,,
2023,70,66,55,61,57,28,58,9,15,14,9,6,35,42,8,2,4,1,6,8,,12,,2,,
2024,63,52,23,59,31,28,65,12,8,11,4,2,25,29,,5,9,6,3,6,2,13,1,,1,1
