,Documents,Share
1980,118,9.105893828364705e-05
1981,115,8.94366038355082e-05
1982,94,7.12020342572681e-05
1983,137,0.00010002007702276004
1984,151,0.00010603805993889117
1985,155,0.0001046895515775027
1986,184,0.0001179779099187363
1987,256,0.0001557177615571776
1988,268,0.0001559955250238941
1989,238,0.00013012041605729672
1990,290,0.0001457424850902925
1991,293,0.0001470580854342229
1992,315,0.00015160221887895213
1993,273,0.00012562403624966697
1994,312,0.00013626102371334874
1995,381,0.00015685008795543646
1996,463,0.00017584698046427402
1997,473,0.00017333778954373684
1998,455,0.00015648881741228715
1999,663,0.00022031299065746647
2000,1039,0.0002845369373583306
2001,1192,0.0003259851753318923
2002,1458,0.0003420165983610884
2003,1584,0.00035031149857685955
2004,1404,0.0002857175417546476
2005,1502,0.00028601591634777097
2006,1804,0.00031500660745566856
2007,1847,0.0002950913385180152
2008,2276,0.00034209030402449105
2009,2769,0.00038405041004905557
2010,2852,0.000369988053225869
2011,3396,0.0004053990172058219
2012,4023,0.0004658159629792677
2013,4837,0.0005320025899518273
2014,5636,0.0005862878140556366
2015,6109,0.0006224267838528493
2016,7532,0.0007436060688601729
2017,8933,0.0008956125611942597
2018,11190,0.001119591256142369
2019,16060,0.0015612848032353398
2020,22340,0.0020308165964441076
2021,22459,0.00222834222312136
2022,22704,0.0023539701784824484
2023,24531,0.002432426322202338
2024,20388,0.0021619565006462645
