,Documents,Share
1980,10,7.716859176580259e-06
1981,7,5.443967189987456e-06
1982,6,4.5448106972724315e-06
1983,13,9.490956213838544e-06
1984,15,1.0533582113134885e-05
1985,13,8.780414003274419e-06
1986,12,7.694211516439324e-06
1987,16,9.7323600973236e-06
1988,21,1.2223529945902148e-05
1989,15,8.200866558232986e-06
1990,20,1.0051205868296034e-05
1991,26,1.3049522939555614e-05
1992,23,1.1069368362590155e-05
1993,24,1.104387131865204e-05
1994,34,1.4848957712352105e-05
1995,26,1.0703680542890678e-05
1996,27,1.025457553463369e-05
1997,36,1.3192728168233669e-05
1998,37,1.2725464273087088e-05
1999,29,9.63661648426324e-06
2000,37,1.0132691705734583e-05
2001,48,1.3126919812022509e-05
2002,34,7.975695709380661e-06
2003,49,1.0836656205976084e-05
2004,52,1.058213117609806e-05
2005,74,1.4091330099690447e-05
2006,74,1.292155706858064e-05
2007,71,1.1343521946279955e-05
2008,86,1.2926083543983403e-05
2009,108,1.4979214259768146e-05
2010,114,1.478914378252071e-05
2011,146,1.742881522734099e-05
2012,195,2.2578700666407455e-05
2013,270,2.9696237189785684e-05
2014,368,3.8281390271908135e-05
2015,359,3.6577380160938434e-05
2016,466,4.600642964535855e-05
2017,484,4.85252971698222e-05
2018,573,5.733027611881835e-05
2019,650,6.319023176232695e-05
2020,766,6.963319216097522e-05
2021,926,9.187608079657951e-05
2022,847,8.781768592206808e-05
2023,1057,0.00010480920559976647
2024,768,8.143920897078336e-05
