,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,1,,,,,,,,,,,,,,,,1,,,,,,,
1989,2,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,,,,,,,,,,1,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,1,,,,
1992,,2,,,,,1,,,,1,,,,,1,,,,,,,,,,
1993,,,,,,,,,,,2,,,,,,,,,,,,,,,
1994,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,1,,,,,,,,,1,,,,,1,,,,,,,,,,
1996,4,,,,,,,,,,,,,,,,,,,,,,1,,,
1997,7,,,,,1,,,,,,,,1,,1,,,,,,,,,,
1998,7,,,,,,,,,,,,,,,1,,,,,,,1,,,
1999,2,,,,,,,,,2,,,,,,,,,,,,,,,,
2000,13,,,,,,,,,,,,,1,1,,,,,,1,,,,,
2001,2,,,,1,,,,,,1,,,,,,,,,,,,,,,
2002,3,1,,,,,,,,,1,,,,,1,,,,,,,,,,
2003,3,,,,,1,,1,,1,,,,,,,,1,,,,,,,,
2004,6,1,1,1,,,,,,,,,,,1,,,,,,,,,,,
2005,3,1,1,,1,1,,1,,,,,1,,1,,,,,,,,,,,
2006,4,,,2,1,,,,,1,,,,,,,,,,,,,,,,
2007,8,,,,,2,1,,,,1,,,,,,,,,,,,,,,
2008,13,1,,1,2,1,,,1,,,,1,,,,,,,,,,1,,,
2009,23,,,,4,3,,1,,,,,,1,,,,1,,,,,1,,,
2010,19,,1,,1,4,1,,,1,2,,,,,1,,1,,,,,,,,
2011,17,1,3,,,2,2,2,,1,,,,,,1,,,,,1,,,,,
2012,29,2,1,1,2,3,,5,,4,1,,1,,,1,,2,,,,,1,,,
2013,43,1,3,,,5,,4,,3,,,,,,2,,3,,,1,,2,1,,
2014,40,3,2,1,2,6,1,3,,5,2,,2,,,1,,1,,1,2,,2,1,,
2015,45,4,1,1,4,5,,2,,,,,,,,7,2,,,,2,1,2,1,,
2016,17,2,1,,,4,3,5,,1,,,,,,2,,,,,,,2,,,
2017,39,1,,,3,3,1,2,,2,1,,,,,1,,2,,,,1,,,,
2018,70,3,1,3,,6,,4,1,1,3,,,1,,2,,1,,,2,,2,1,,
2019,86,5,1,2,1,9,,4,,2,1,2,,1,,3,1,1,,,,,1,1,,
2020,132,5,3,,6,6,,5,,7,2,,,,,5,1,,1,1,,,,,,
2021,241,6,5,5,4,17,1,11,2,11,3,3,2,1,,4,,2,,,3,,4,1,,
2022,394,9,3,8,4,31,1,24,3,16,16,2,,2,,15,3,5,,,8,,9,3,,
2023,613,13,6,11,9,45,4,28,8,20,6,,3,2,,22,8,14,,1,6,1,15,7,1,
2024,569,21,13,14,13,70,3,29,3,47,1,1,9,6,,24,6,17,,1,7,3,16,5,3,1
