,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1,,,,,,,,,,,1,,2,,,,,,,,,,,
1981,1,,,,,,,,,,,,,,1,,,1,,,,,,,,
1982,1,1,,,,,,,,,1,,,,,,,2,,,,,,,,
1983,,2,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,1,,,,,,,,,,,,,,,,5,,,,,,,,
1985,,,,,,,,,,,,,,,,,,2,,,1,,,,,
1986,3,1,1,,,,,,,,,,,,,,,1,,,,,,,,
1987,1,,1,,,,,,,,,,,,,,,3,,,,,,,,
1988,2,,1,,,3,,,,,,,,,,,,4,,,,,,,,
1989,2,,1,,,,,,,,,,,,,,,3,,,,,,,,
1990,7,1,1,,,,,,,,,,,1,,,,4,,,,,,,,
1991,7,,7,,,,,,,1,,,,3,,,,1,,,,,,,,1
1992,4,,1,,,,,,,,,,,1,,,,,,,,,,,,
1993,4,1,1,,,1,,,,,,,1,,,,,3,,,,,,,,
1994,5,1,5,,1,2,,,1,,,,,,,,,1,,,,,,,,
1995,11,3,2,1,,3,,,,,1,,,,,1,,4,,1,,,,,,
1996,11,1,4,1,,3,,,,1,,,,,,2,,5,,,,,,,,
1997,9,,6,2,3,4,,,,,1,,,,,1,,4,,,,,,,,
1998,15,,5,,,3,1,,,1,1,,,,2,1,,1,,,,,,,,
1999,17,1,2,,1,,,2,,1,,,,,1,,,4,,,,,,,,
2000,23,3,4,,2,3,,,,2,4,,,2,1,,,7,,1,,,1,,,
2001,19,1,3,,,1,,1,,,1,1,1,,,,,4,,1,,,,,,
2002,5,2,2,1,1,2,1,1,,2,1,,1,,,1,,4,,,,,,,,
2003,10,3,3,,,,3,,,1,1,,,,,,1,1,,,,,,,,
2004,26,3,5,2,,,3,,1,,1,,,1,1,,,1,,,1,,,,,
2005,22,9,6,1,1,5,5,1,1,,5,,1,,,,1,8,,,,,,,,
2006,19,6,8,1,1,1,2,,,,1,,2,1,,1,,1,,1,,,,,,
2007,12,12,6,,4,1,3,,1,2,1,,,,1,,,4,,1,,,,,,
2008,33,7,9,1,2,1,5,2,,,2,,,1,1,1,,1,,1,,,,,,
2009,37,12,11,7,5,1,2,,,1,2,,1,1,,,,6,,,1,,,,,
2010,39,10,10,2,6,4,4,2,,2,2,,,,1,1,,8,,1,1,,,,,
2011,44,9,18,4,5,2,2,3,,2,5,2,1,3,2,2,1,5,,1,,,,,,
2012,46,5,15,1,6,2,3,3,,6,7,,1,4,2,,,4,1,,,,,1,,
2013,55,7,7,2,9,8,4,3,,6,6,2,2,3,4,1,,5,,1,1,,,,,
2014,82,15,15,5,4,4,2,7,,6,6,,,4,,2,,10,,,1,3,,,,
2015,95,17,13,3,11,5,3,5,,1,6,,2,3,7,1,,14,,1,1,2,,1,,
2016,111,25,12,,8,12,2,5,,9,2,3,1,4,3,2,1,9,,2,,,,3,,
2017,106,30,13,1,4,10,,1,,7,7,,2,5,3,4,,9,,1,,,1,1,,1
2018,97,31,11,1,10,16,1,6,,4,5,1,4,5,3,1,1,6,,,,,,2,,
2019,115,28,8,2,10,12,,,,10,2,1,4,2,8,3,,3,,3,,,,1,,
2020,118,46,10,2,9,19,4,7,,6,2,3,,2,7,1,,8,,2,,,,1,,
2021,123,34,5,2,14,17,,6,,9,4,1,2,5,5,2,,7,,,,1,,,,
2022,137,38,10,1,10,21,2,7,2,8,8,,4,9,1,6,,3,,1,,,,,,
2023,112,39,10,8,13,20,2,,1,6,4,1,4,6,4,3,,2,,2,2,,,,,
2024,146,32,10,2,14,26,5,6,1,11,2,1,1,8,5,1,,3,,2,,,1,,,
