,Documents,Share
1980,6,4.630115505948155e-06
1981,11,8.554805584266002e-06
1982,12,9.089621394544863e-06
1983,8,5.840588439285258e-06
1984,13,9.129104498050235e-06
1985,15,1.0131246926855099e-05
1986,8,5.129474344292883e-06
1987,10,6.0827250608272506e-06
1988,16,9.313165673068304e-06
1989,6,3.2803466232931945e-06
1990,15,7.538404401222026e-06
1991,11,5.520952012888914e-06
1992,9,4.33149196797006e-06
1993,18,8.28290348898903e-06
1994,12,5.2408086043595665e-06
1995,7,2.8817601461628744e-06
1996,14,5.3171873142545055e-06
1997,12,4.39757605607789e-06
1998,18,6.190766403123448e-06
1999,12,3.987565441764099e-06
2000,10,2.7385653258742115e-06
2001,15,4.102162441257034e-06
2002,16,3.7532685691203112e-06
2003,13,2.8750312383201857e-06
2004,20,4.070050452345407e-06
2005,21,3.9988909742364785e-06
2006,24,4.1907752654856134e-06
2007,31,4.95280535682646e-06
2008,50,7.515164851153142e-06
2009,54,7.489607129884073e-06
2010,60,7.783759885537216e-06
2011,62,7.4012776992817895e-06
2012,44,5.0946811760098874e-06
2013,60,6.599163819952374e-06
2014,64,6.6576330907666326e-06
2015,94,9.577364164702544e-06
2016,86,8.490456973177758e-06
2017,64,6.416568220802936e-06
2018,86,8.604544059717938e-06
2019,96,9.332711152589827e-06
2020,130,1.1817643578233392e-05
2021,192,1.904990012196897e-05
2022,209,2.1669299123627186e-05
2023,230,2.2806165835332342e-05
2024,169,1.792086759903957e-05
