,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,1,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,1,,,,,,,,,,,
1988,6,,1,,,,,,,,,,,,1,,,1,,,,,,,,
1989,2,,,,,,,,,,,,1,,,,,1,,,,,,,,
1990,4,,1,,,,,,,,,,,,3,,,1,1,,,,,,,
1991,,,1,,,1,,,,,,,,,2,1,,,,,,,,,,
1992,,,,,,2,,,,,,,1,,2,,,,,,,,,,,
1993,2,,,,,,,,,,,,,,1,,,,,,,,,,,
1994,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1995,1,,,,,,,,,1,,,,,1,,,,,,,,,,,
1996,2,,,,2,,,,,1,,,,,,,,,,,,,,,,
1997,1,,,,,,,1,,,,,1,1,,,,1,,,,,,,,
1998,2,,,,,,,,,,,,,,1,,,,,,,,,,,
1999,,,,,,,,,,,,,,,1,,,,,,,,,,,
2000,,,1,,,,,,,,,,,,,,,,,,,,,,,
2001,2,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,,,,,,,,,,,,,,,,,,,,,,,,,
2004,4,,,1,,,,,,,,,,,,,,,,,,,,,,
2005,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,1,,,1,,,,1,,,,,,,,,,,,,,,,
2007,3,,,1,,,2,,,,,,,,1,,1,,,,,,,,,
2008,,1,,,1,,,,,,,,,,,,2,,,,,,,,,
2009,1,,,3,1,,,,,,1,,,,2,,,,,,,,,,,
2010,5,,,3,,2,,,,,,,1,,2,,2,,1,,,,,,,
2011,7,1,1,,,1,,,,,1,,,,2,,1,,,,1,,,,,
2012,9,,1,,2,3,,,,3,,,,1,1,,,,,,1,,,,,
2013,6,1,1,,3,2,5,,,1,,,3,,2,,1,,,,1,,,,,
2014,8,,2,1,2,2,1,,,,,1,,1,3,,1,,2,1,,,,,,
2015,8,3,4,1,2,2,2,,,,,,,,3,,,1,,,,,,,,
2016,7,1,1,5,1,1,,,,,,1,,,6,,,1,,,,,,,,
2017,4,3,1,1,3,3,1,,,,,,2,,1,,,,1,,,,,,,1
2018,6,1,6,1,4,1,2,,,,,1,,,2,,,1,2,,,,,,,
2019,7,1,5,6,2,,2,,,,,,,1,2,,1,,,,,,,,,
2020,9,5,5,3,7,3,5,,,,1,,1,,4,,1,2,1,4,,,,,,
2021,12,3,8,4,6,3,4,,,,4,,,1,3,,,,3,,2,,1,,,
2022,4,8,10,7,6,4,2,,,,1,1,3,,2,,,,4,2,,,,,,
2023,9,4,8,11,12,2,4,1,1,3,1,,10,2,7,,1,2,4,,1,,,1,,1
2024,12,3,12,5,7,2,3,,,1,,,1,1,6,,,1,4,1,,,1,,,
