,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,3,1,1,2,1,1,,,,,1,,,2,,,,,,,,,,,2
1981,,3,3,,5,3,,,,,,,,,2,,,,,,,,,1,,
1982,2,3,,2,2,1,,,,,,,,1,,,,1,,1,,,,,,
1983,1,9,,,4,4,,1,1,,,,,1,,,4,,,1,,,,,,
1984,2,2,5,1,5,2,,1,,,1,1,1,,,,2,2,,,,,,,,
1985,4,7,3,1,4,,1,,,,,,,1,1,,4,1,,,,,,,,
1986,1,5,7,1,4,,,,,,,1,2,,3,,,,,1,,,,,,
1987,1,7,4,,5,1,,,2,1,2,1,,1,4,,2,1,,,,,,,,
1988,5,4,1,3,5,1,1,,,2,,,,1,2,,1,,,1,1,,,,,
1989,2,8,3,,2,4,,1,,,,,,,1,1,,,,,,,,,,
1990,2,4,1,,6,4,1,,1,,1,,,,4,,,,,,,,,,,1
1991,4,5,3,,4,6,1,,5,1,1,,,,2,,1,,,,,,,,,
1992,1,8,4,,2,4,2,,,,,,,,,,,,1,,1,,1,,,
1993,2,6,5,,5,1,1,,3,,,1,,,5,,1,,1,,,,,,,
1994,3,7,,2,,,,1,1,,,,,,1,,,,,,,,,1,,
1995,1,6,3,,,,1,1,,,,,,,2,2,,,,,,1,,,,
1996,1,6,1,,4,1,1,,,,,,,3,3,,1,,,1,,,,,,2
1997,3,12,5,,6,,1,2,1,,,1,2,,2,,,,1,2,,,,,,1
1998,2,10,2,1,4,1,1,,1,,1,,1,1,1,,1,,,,,,,,,
1999,2,6,8,2,3,2,2,,1,1,,1,1,1,7,,,,,1,,,,,,
2000,4,16,7,1,2,3,1,1,1,2,3,,,4,4,,,,1,1,,,,,,
2001,1,14,5,4,5,3,3,,1,5,,,,2,5,,,,,,1,2,,,,
2002,3,13,8,4,5,1,1,,1,3,,1,,9,5,,1,,,3,,1,,,1,
2003,10,19,7,3,7,1,1,2,1,7,,2,3,4,4,,2,,,2,,1,2,,2,
2004,13,14,8,8,8,3,9,,1,3,1,2,4,2,9,,3,2,,1,,1,1,,,
2005,10,13,13,23,11,5,12,1,2,1,1,3,3,2,4,,6,2,,1,,,,,1,
2006,18,36,12,23,7,6,9,3,4,1,1,2,6,6,5,,3,,3,2,4,,1,,,
2007,16,27,10,19,17,8,6,2,3,3,2,5,13,,6,,3,1,1,,1,,,1,,
2008,8,31,9,13,11,4,9,3,,2,,3,23,8,7,,3,3,,,2,,,,,
2009,24,30,17,9,12,3,10,4,1,6,1,2,12,9,3,,5,3,4,,,2,,,,
2010,22,28,13,14,21,6,15,3,4,2,,2,7,15,,,4,,2,2,,2,,,,
2011,35,30,18,26,18,6,9,6,,2,1,1,10,18,4,1,1,,2,1,1,1,,,,
2012,41,48,7,22,17,15,23,5,2,11,1,6,20,11,7,1,1,3,2,,2,1,1,,,
2013,39,60,15,33,37,15,23,4,2,9,3,4,12,23,10,,4,,5,1,2,8,,,,1
2014,44,61,18,63,40,20,34,5,5,3,4,5,11,14,15,1,3,6,6,11,5,3,,,,
2015,33,49,26,38,40,28,47,4,3,5,4,1,13,21,14,2,5,1,,3,2,4,,,1,1
2016,54,86,34,24,48,23,35,7,1,6,3,3,14,13,10,2,6,6,4,2,4,6,2,2,,
2017,65,96,44,41,50,21,26,13,4,12,10,4,19,17,15,4,3,4,3,3,4,4,5,1,1,
2018,72,96,47,62,54,20,39,9,4,8,10,5,15,14,14,1,6,7,9,4,9,6,3,1,,1
2019,83,128,58,56,59,39,28,10,6,24,7,1,13,14,16,5,3,3,5,4,7,2,,1,,
2020,95,133,54,83,85,24,55,15,5,23,5,1,7,24,12,2,4,6,4,3,14,7,3,,,1
2021,124,133,46,60,105,19,51,31,3,38,6,4,30,39,14,7,3,5,9,5,6,7,3,2,,1
2022,103,133,53,78,86,17,52,17,7,32,7,11,20,48,12,1,1,5,14,5,9,11,12,1,,1
2023,78,122,48,74,69,24,43,30,7,24,9,5,28,41,19,4,1,12,9,2,7,4,4,,3,1
2024,69,69,40,65,54,11,33,22,2,26,1,1,12,25,10,3,3,6,7,1,5,4,3,,,
