,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,8,2,5,,2,2,,3,,1,1,,,,,,2,1,,1,,,,,,1
1981,6,5,3,2,1,1,,2,,1,,,,,,1,1,2,,,,,,,,
1982,10,3,5,1,5,,,4,,1,,1,,,,,,1,,1,,,,,,1
1983,14,3,6,,,2,,1,1,,,,1,,,,,,,,,,,,,
1984,7,2,3,,4,1,1,,,,1,,3,,2,,,3,,2,1,1,,,,
1985,15,3,5,,5,2,,,,1,,,,,1,1,1,4,,1,,,,,2,
1986,11,1,7,3,8,1,,1,,,,1,,,1,,1,3,1,1,,,,,,
1987,15,6,5,,3,2,1,2,1,3,1,1,2,,1,,10,3,,,,,,,,1
1988,14,2,5,4,5,2,1,1,2,1,,,,,1,1,4,1,,,1,,,,,2
1989,16,4,4,1,2,2,1,,,2,,,3,,1,,5,3,,,,,,,,
1990,30,4,4,,8,4,1,1,1,,1,,1,1,4,,7,7,1,1,2,1,,,,
1991,27,1,7,2,5,2,,2,,5,4,,4,1,1,,7,6,,,1,1,1,,,
1992,39,2,7,1,10,6,,2,1,8,2,,1,3,2,,4,8,1,1,3,,,,,
1993,32,7,8,3,3,2,2,5,,6,3,1,3,,,1,2,7,,,,,,,1,1
1994,40,7,16,1,2,4,1,2,,1,,2,3,,1,,3,9,,1,4,1,,,,
1995,36,13,19,1,8,2,,2,,10,1,,4,4,1,1,,3,,1,2,2,,,,1
1996,65,12,16,3,11,5,1,2,,6,3,,6,,1,,16,6,,,1,,,1,,1
1997,69,26,14,5,11,5,,3,,13,3,,9,,4,1,11,14,,1,2,,,3,,
1998,68,13,31,3,20,8,3,,,8,2,2,5,,1,,1,14,,2,3,,,,1,3
1999,90,14,23,4,13,4,2,3,1,10,2,1,4,2,1,1,2,16,,,1,,,,,1
2000,64,19,20,8,14,8,2,6,,14,2,,7,,2,,4,19,,1,4,,1,1,,1
2001,107,18,29,14,24,9,4,7,3,13,4,,4,3,3,,2,21,,3,7,1,,1,,1
2002,107,20,44,6,11,8,10,13,1,14,3,,4,1,8,,5,21,,1,3,1,2,1,,
2003,115,31,46,16,36,8,6,11,3,21,1,1,6,2,1,1,5,16,,2,7,,1,,,1
2004,155,37,62,19,40,10,17,14,2,22,9,2,12,4,3,1,2,34,,4,4,2,4,2,,
2005,180,34,49,23,32,14,8,16,1,15,5,1,14,8,4,2,7,29,,3,11,1,3,1,,2
2006,215,41,79,29,54,23,18,14,3,27,3,2,9,4,4,,4,33,,4,12,7,,2,,5
2007,258,51,79,13,48,15,16,25,3,22,6,,16,5,7,4,1,35,,,6,6,2,,,3
2008,316,41,64,19,41,20,17,25,2,24,5,,18,12,1,3,2,42,,1,6,5,2,8,,1
2009,370,86,83,19,81,27,15,26,1,35,8,4,16,19,3,,1,57,2,2,9,8,4,3,1,
2010,469,77,110,27,85,25,38,23,4,55,5,3,23,36,13,6,6,65,,1,18,6,1,3,,3
2011,543,122,117,43,72,46,39,35,,51,18,4,27,32,5,1,6,60,,3,20,6,3,2,2,5
2012,603,124,188,51,81,37,32,42,5,63,13,4,39,40,9,3,3,72,3,5,37,12,3,4,2,2
2013,716,153,130,48,103,38,26,36,6,41,19,6,37,57,6,4,5,80,,7,25,11,,7,,7
2014,853,164,196,34,114,57,25,56,7,71,17,9,41,73,16,5,4,90,3,4,40,11,5,4,,8
2015,925,153,183,54,119,45,37,52,11,66,20,11,44,66,9,10,10,81,2,4,40,18,3,6,,16
2016,929,217,254,56,137,51,43,63,5,59,17,12,47,86,13,5,6,66,1,9,46,20,3,4,,9
2017,1014,231,319,62,129,65,48,71,5,94,21,11,56,97,20,12,4,80,5,8,48,16,,5,1,9
2018,1074,269,318,70,142,91,69,75,6,87,19,18,81,126,14,18,1,79,7,10,80,23,,11,,15
2019,1336,369,342,95,222,123,58,86,14,155,35,19,86,109,14,14,9,109,9,12,83,33,1,9,,7
2020,1835,424,398,120,264,164,81,132,24,204,26,29,147,145,27,21,5,156,15,70,129,33,7,24,2,8
2021,1883,449,438,130,267,149,90,180,21,209,30,21,149,164,27,22,4,160,9,53,100,32,7,14,2,6
2022,2029,565,458,144,358,171,119,173,23,232,57,19,143,169,31,12,11,140,17,55,104,39,11,9,2,8
2023,2375,649,507,202,410,192,142,220,25,238,39,18,202,211,21,17,10,175,18,41,134,50,12,24,3,13
2024,2356,575,406,175,309,220,150,206,18,249,36,21,187,225,15,25,15,213,20,33,126,43,14,22,,9
