,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,677,131,157,313,95,354,84,37,125,22,97,298,37,22,54,78,260,42,14,108,23,27,5,32,26,4
1981,775,141,185,351,118,394,98,45,139,25,74,365,42,31,70,78,265,52,29,101,27,24,6,24,19,16
1982,786,140,180,360,115,443,101,57,161,29,105,362,48,28,58,87,291,64,16,92,19,43,10,23,22,7
1983,879,133,190,394,130,428,120,44,185,35,95,393,39,23,96,93,286,70,20,108,29,36,2,35,28,9
1984,1041,173,235,417,161,561,156,64,182,50,112,382,72,36,102,140,272,80,26,140,38,34,4,37,33,19
1985,1122,216,231,442,129,503,129,64,189,65,118,368,94,38,130,107,283,96,16,115,32,32,7,36,25,10
1986,1208,182,265,438,130,569,155,53,197,61,146,428,86,39,132,128,250,95,15,125,40,54,4,40,33,23
1987,1574,289,290,545,152,643,175,68,220,81,170,511,84,41,109,164,316,125,18,136,38,37,9,47,27,23
1988,1741,257,334,546,150,723,211,98,171,81,214,502,92,62,138,170,346,136,28,155,36,52,14,51,38,19
1989,1951,319,340,607,216,754,238,86,254,76,186,492,104,52,146,227,391,150,13,128,40,55,19,56,31,28
1990,2218,316,373,709,230,859,273,115,239,100,275,560,117,48,163,270,369,184,14,160,49,56,17,48,59,25
1991,2449,325,377,751,202,905,289,92,278,109,202,570,104,76,176,244,379,180,22,159,63,47,39,58,49,28
1992,2482,417,406,826,217,907,343,109,257,120,249,667,136,79,175,250,459,200,16,165,56,63,33,73,62,49
1993,2695,469,500,969,265,947,391,127,332,120,263,662,123,62,178,217,406,193,13,186,48,64,29,68,47,53
1994,2830,536,476,980,331,996,430,157,413,149,267,731,142,88,231,286,471,233,23,182,57,75,36,66,63,38
1995,3189,646,526,1116,311,1134,464,154,423,178,299,734,180,122,215,265,521,253,24,189,75,97,24,63,40,49
1996,3282,740,605,1262,410,1173,525,174,566,199,356,913,190,141,263,288,548,266,29,250,83,82,44,83,69,47
1997,3365,866,600,1315,457,1240,551,191,533,202,373,871,255,174,247,287,579,301,23,236,73,94,52,78,72,71
1998,3725,961,706,1471,501,1415,630,210,580,186,383,972,309,201,305,345,621,323,30,291,89,134,56,71,78,75
1999,3829,1135,722,1527,526,1444,614,273,640,300,472,1037,373,273,309,394,558,332,29,284,105,146,56,81,73,68
2000,4113,1284,806,1674,582,1465,671,256,669,282,500,1099,430,367,386,396,609,324,27,342,101,151,56,79,85,61
2001,4099,1504,869,1719,711,1602,739,292,770,335,504,1261,444,392,356,450,613,320,38,368,113,172,99,89,68,50
2002,4325,1699,911,3095,835,1625,1700,336,791,338,588,1319,516,464,435,463,608,314,38,397,129,184,56,88,80,77
2003,4705,1690,1023,2759,896,1785,1301,361,841,399,645,1429,620,522,425,519,610,338,43,431,117,202,69,93,75,59
2004,5411,1857,1234,2841,974,1901,1361,490,876,436,682,1482,634,514,518,550,623,365,36,411,134,233,81,86,83,60
2005,5741,2264,1279,3068,1142,1896,1713,513,952,445,835,1559,713,639,532,545,691,385,41,469,103,239,105,98,105,99
2006,6402,2210,1450,3571,1128,1985,1811,571,1025,447,901,1530,755,638,531,548,732,411,51,510,167,284,96,99,115,101
2007,6495,2436,1564,3622,1180,2142,1912,612,1031,511,989,1678,856,727,635,626,778,433,77,543,136,305,122,110,87,105
2008,7659,3059,1842,3975,1408,2362,2066,757,1033,688,1259,1740,949,844,692,729,739,479,59,554,160,353,136,113,107,124
2009,7733,3395,1854,4041,1438,2396,2202,856,1195,757,1400,1846,1092,952,809,785,708,525,100,610,156,381,131,124,110,132
2010,8277,3910,1850,4287,1511,2556,2337,970,1242,785,1694,1970,1232,1007,816,990,796,484,96,613,151,429,169,127,113,155
2011,8796,4235,1924,4625,1752,2704,2282,1078,1324,831,1682,1912,1339,1137,835,984,816,643,147,608,200,432,156,142,124,166
2012,9945,4659,2183,4750,1867,2956,2499,1186,1393,1045,1861,2033,1388,1290,851,1072,825,642,154,641,217,436,170,158,147,150
2013,10367,4919,2268,4921,1997,2904,2417,1329,1407,1017,1938,2179,1267,1232,834,1088,827,667,191,662,248,500,147,151,140,176
2014,10635,5295,2345,5191,2088,3174,2428,1470,1519,1110,2104,2299,1388,1236,917,1147,862,706,203,647,227,482,184,161,136,177
2015,11027,5391,2430,5307,2257,3154,2386,1508,1516,1150,2122,2213,1346,1231,949,1165,848,711,217,636,206,483,168,149,154,160
2016,11143,5923,2297,5287,2314,3127,2499,1484,1505,1214,2247,2252,1311,1258,912,1148,882,701,241,653,225,449,170,176,139,162
2017,11489,5814,2162,5214,2324,3153,2266,1669,1462,1277,2234,2292,1296,1275,883,1191,866,706,217,670,240,494,174,150,132,161
2018,12227,6376,2381,5693,2533,3274,2553,1742,1426,1384,2369,2125,1339,1298,963,1292,739,710,246,629,251,530,206,166,148,157
2019,13076,6308,2380,5771,2700,3538,2593,1613,1503,1393,2146,2207,1309,1337,1030,1392,863,706,308,682,249,512,176,167,157,135
2020,14841,6011,2537,5625,3075,3700,2648,1749,1528,1458,1840,2320,1288,1278,1266,1440,814,800,278,850,285,557,242,162,180,152
2021,15012,5533,2621,6028,3448,3664,2624,1867,1395,1291,1830,2357,1126,1189,1272,1466,750,830,299,815,249,505,223,146,161,116
2022,14101,4540,2403,5720,3278,3472,2276,1815,1315,1088,1483,2113,1204,1021,1253,1305,692,785,303,700,239,425,197,143,137,147
2023,14884,4468,2376,6225,3606,3681,2556,1686,1439,1226,1404,2859,1113,1066,1331,1347,766,816,368,661,264,448,203,147,194,151
2024,12888,3086,1831,4772,2597,3020,1843,1398,1207,1039,896,2064,789,673,899,1135,583,720,243,503,242,307,182,125,143,131
