,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,84,19,97,231,47,40,21,9,64,9,8,133,6,3,40,5,43,8,12,27,7,10,1,4,3,1
1981,134,42,185,396,93,67,46,2,118,6,15,203,9,7,71,5,61,10,10,43,6,10,1,7,6,1
1982,202,31,161,545,76,121,84,4,145,7,10,300,17,8,95,19,135,9,17,68,8,12,1,11,16,
1983,237,38,161,584,80,117,97,13,161,10,12,328,13,9,102,23,139,14,15,101,8,22,3,19,16,2
1984,289,51,198,733,120,164,120,8,190,9,12,391,20,9,136,25,199,20,23,112,13,23,3,16,20,
1985,352,67,197,1076,120,157,148,12,361,9,14,515,16,3,188,40,223,23,12,128,11,25,2,30,35,1
1986,391,64,198,1193,151,216,211,12,417,8,9,614,22,7,186,51,259,28,31,161,12,17,2,47,46,6
1987,580,60,251,1441,209,310,268,10,482,12,24,908,40,14,206,73,419,41,33,205,20,32,3,65,47,2
1988,682,88,259,1987,198,387,354,27,630,20,33,1190,32,20,277,79,432,50,29,228,23,49,3,58,60,2
1989,761,92,310,2235,202,451,355,27,827,25,42,1297,55,25,235,90,574,41,34,353,34,52,14,60,88,8
1990,1986,90,452,2386,245,781,451,42,922,44,36,1419,48,28,269,151,772,117,37,365,48,50,29,167,87,8
1991,1932,141,471,2848,317,806,511,34,1042,45,30,1536,68,41,308,195,768,136,37,442,64,50,43,138,113,12
1992,2134,121,551,3157,388,1034,684,36,1337,51,33,1671,72,26,379,213,1047,155,59,499,71,69,37,158,118,10
1993,2303,158,561,3491,390,1004,662,51,1425,79,25,2001,72,25,454,198,1036,145,54,546,67,68,53,168,147,12
1994,2409,153,491,3287,407,955,616,61,1503,66,51,2007,80,48,506,183,881,153,47,566,58,78,36,191,165,9
1995,2311,178,567,3473,444,1116,765,62,1599,66,25,2023,98,35,463,232,1045,168,51,654,59,73,35,167,167,9
1996,2693,168,582,4519,549,1367,1030,57,1940,72,50,2374,106,63,548,225,1252,156,68,771,64,103,47,208,163,9
1997,3403,216,745,4732,648,1747,1152,56,2471,95,51,2759,156,83,708,340,1674,242,106,954,97,92,105,204,218,11
1998,3896,229,820,5743,802,2086,1453,73,2599,92,55,2823,182,81,936,376,1728,314,122,960,82,103,93,248,230,16
1999,5059,556,1107,7409,1170,2665,2036,106,3055,141,137,2908,298,198,1066,460,2169,392,164,1146,140,156,93,249,226,19
2000,7321,2124,1661,11513,1982,3729,3713,333,4070,262,534,3765,737,656,1407,617,2711,553,230,1493,179,267,170,395,366,29
2001,9614,3950,2275,14585,2851,4624,5661,472,4806,388,883,4047,1210,1243,1968,785,2947,681,330,1861,200,387,228,521,373,26
2002,12209,5694,2710,25129,3753,5721,11933,685,6522,583,1273,5264,1794,2178,2291,1011,3551,871,516,2174,290,707,236,646,473,22
2003,16173,8818,3956,30686,5576,7783,14738,1003,8244,825,2078,5856,2509,3021,3207,1393,4802,1041,783,2802,374,907,296,770,654,51
2004,22341,17386,6691,50064,9647,10963,25322,1939,11324,1134,3859,7002,4596,6036,4749,1845,6822,1657,1459,3587,575,1588,378,1108,968,55
2005,29832,23439,8865,71787,12983,15041,37829,2554,14990,1587,5552,8916,5944,8614,5649,2433,8960,2238,1948,4515,741,2322,503,1588,1239,98
2006,38564,30488,11518,97333,17605,18842,50011,3573,20056,2140,7085,10589,7540,11128,7054,3077,11312,2872,2711,5763,1021,3074,653,2057,1575,123
2007,49165,35484,16623,118736,23246,24285,59290,4238,24490,2681,7976,12072,9104,12705,9522,3654,14073,3506,3606,6624,1264,3971,807,3015,1862,157
2008,59485,37309,19656,133191,26818,28547,68260,4907,26281,3361,8372,13115,9374,14008,10515,4443,14870,4325,4344,7338,1556,4731,935,3376,2047,183
2009,68409,40362,22498,149299,30507,32201,77591,5552,28610,3947,8778,14185,10937,15885,13776,4943,16118,4889,5005,7879,1651,5537,1017,3853,2069,235
2010,76182,42121,24774,167814,34704,34895,82622,6172,32435,4441,9169,15678,11737,17732,12862,5455,17407,5471,5898,8203,1888,6138,1134,4132,2370,253
2011,85255,43321,27381,188876,39943,38777,78463,6576,38234,4991,9348,15604,12954,18404,14305,6076,19676,6154,7574,8903,2167,6815,1274,4816,2816,283
2012,86489,30696,26174,170323,35985,39332,69074,5360,37377,4796,5908,15705,10335,13902,13441,6053,19569,6195,7538,7629,2089,5579,1253,4734,2642,247
2013,97645,25898,27402,168552,37026,43949,64227,5286,40444,4961,4621,16472,10006,13046,13833,7350,20518,6747,8518,8111,2222,5787,1474,4929,2815,290
2014,95060,20821,26753,154768,34725,46030,57809,4713,41307,4130,3936,17400,9032,11421,13825,7368,20788,6612,8601,8610,2181,5635,1373,4228,2838,260
2015,82986,19466,22394,131506,29175,44096,49889,4377,40564,3190,3940,17804,7719,9571,12221,7162,19494,6039,8306,7784,1968,4814,1073,3377,2603,238
2016,70804,9923,16697,116676,23806,40759,42728,3311,39475,2039,2118,18450,4851,6133,10070,6626,17812,5532,8201,7429,1622,3875,867,2516,2720,201
2017,80729,10194,18146,131110,27086,46419,45769,3546,42443,2212,1870,19149,5220,6512,11337,7707,16286,6231,9631,7596,1815,4328,987,2501,2687,229
2018,89819,12873,21343,157291,33833,52465,54923,4405,47480,2559,2244,21108,6386,8010,12985,8663,17618,6705,11815,7861,2164,4974,1147,2699,3250,267
2019,103296,13223,25792,180893,38441,61754,64466,5010,53371,3062,2240,23389,7361,8495,15490,9851,19340,7792,14194,8947,2561,5664,1366,2950,3701,320
2020,129530,16623,31030,192981,46415,71502,71343,7584,54585,3747,2700,24158,9693,10710,18156,11078,19534,8980,15205,11684,3031,6297,1746,3362,4306,376
2021,133013,20489,34802,221245,54583,76486,83635,9430,58717,4164,3978,27000,11649,13488,21681,12780,20610,9579,17751,11447,3548,6935,1806,3538,4564,352
2022,158737,25365,45982,263932,68948,87896,94511,11677,70707,5262,4675,29250,15841,16108,23788,15392,23846,11931,22047,11655,4349,7863,2310,4134,6103,451
2023,159514,28849,44361,292044,72052,82929,108291,13018,72509,5496,5318,32727,18278,17383,24538,15671,24030,12363,24187,11778,4412,8469,2522,3980,6295,478
2024,168176,24287,42785,266537,62247,82799,98565,13433,62339,5914,4062,27045,13471,14907,21112,16460,22815,12532,21637,9391,5293,6915,2528,4361,5786,442
