,Documents,Share
1980,40,3.0867436706321036e-05
1981,45,3.4996931935633646e-05
1982,56,4.2418233174542696e-05
1983,46,3.358338352589023e-05
1984,36,2.5280597071523725e-05
1985,36,2.4314992624452236e-05
1986,58,3.71886889961234e-05
1987,73,4.440389294403893e-05
1988,71,4.13271726742406e-05
1989,61,3.335019067014748e-05
1990,83,4.1712504353428544e-05
1991,71,3.563523571955571e-05
1992,82,3.9464704597060554e-05
1993,96,4.417548527460816e-05
1994,102,4.454687313705632e-05
1995,98,4.034464204628024e-05
1996,78,2.9624329322275104e-05
1997,131,4.800687194551696e-05
1998,160,5.502903469443065e-05
1999,147,4.884767666161021e-05
2000,159,4.3543188681399965e-05
2001,143,3.910728193998372e-05
2002,161,3.7767264976773134e-05
2003,198,4.3788937322107444e-05
2004,227,4.619507263412037e-05
2005,278,5.2937699563701955e-05
2006,295,5.151161263826066e-05
2007,313,5.0007357312473606e-05
2008,398,5.982071221517901e-05
2009,514,7.128996416222989e-05
2010,544,7.057275629553743e-05
2011,546,6.517899393238479e-05
2012,718,8.31359337357977e-05
2013,678,7.457055116546182e-05
2014,838,8.717338328222559e-05
2015,914,9.312458347380983e-05
2016,1178,0.00011629951528376045
2017,1437,0.00014407200833271592
2018,1587,0.00015878385375316705
2019,1693,0.00016458624980556852
2020,1916,0.00017417388535303984
2021,2107,0.00020905281019264907
2022,2266,0.0002349408220772211
2023,2287,0.00022677261419741334
2024,1571,0.0001665898402253915
