,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,2,,,,,,,,,,,,,,,1,,,,,
1981,4,1,1,1,,2,,,,,,,,,,1,,,,,,,,,,
1982,3,,,1,,,,,1,1,,,,1,,1,,,,,1,,,,,
1983,4,,1,14,,2,,,,,2,1,,,,,1,,,,1,,,,,
1984,2,3,,16,1,,4,1,1,,,3,,,,,,,,,,,,,,
1985,6,1,3,19,,1,2,,1,1,1,,,,,,,,,,1,,,,,1
1986,7,2,,15,,,2,1,2,2,,3,,,,,,,,,1,,,,,
1987,6,2,,12,4,2,3,1,4,,1,7,1,,,2,,,,4,,,,,,
1988,16,4,2,19,2,1,7,1,8,2,1,4,,2,1,,2,,1,5,1,,,,,
1989,15,3,2,37,1,2,15,2,3,,,2,,2,,1,3,1,,6,,,,,,
1990,14,3,4,28,8,2,9,5,6,1,,6,,1,1,,,2,1,4,,,,,,
1991,16,5,3,46,10,1,7,1,5,1,2,5,,1,2,2,1,,,2,1,1,,,,
1992,9,4,3,27,9,4,7,,3,6,2,2,,3,2,,3,,3,7,2,2,,,1,
1993,11,6,3,19,8,,12,5,4,,2,4,,3,2,,3,1,2,5,1,1,1,,,1
1994,15,4,,22,11,3,13,1,5,2,,10,,4,3,,4,1,2,18,1,2,1,3,,
1995,13,3,3,27,6,3,12,3,4,4,1,5,,3,,,5,,4,7,3,,1,,2,
1996,22,6,4,21,8,2,8,,4,2,2,7,,3,3,,1,2,1,2,,2,,1,1,
1997,30,2,1,14,4,3,6,3,2,5,2,6,2,3,1,1,3,1,,4,1,1,2,,3,
1998,29,4,1,19,5,3,3,3,3,7,,4,3,2,2,,1,,,1,2,2,,,,
1999,28,6,2,20,3,3,6,6,1,5,1,1,,5,1,2,4,1,,3,2,3,1,,,
2000,35,4,4,21,2,4,2,4,3,8,1,1,,4,2,2,5,1,1,1,5,1,,1,,
2001,38,8,,23,4,7,4,7,2,9,3,,2,1,1,1,3,3,3,1,,,3,1,,
2002,47,6,2,29,2,10,14,13,1,7,2,2,1,3,1,1,4,,2,3,2,,,1,,
2003,51,10,2,39,6,5,12,7,5,5,1,3,,9,1,2,5,1,4,1,1,,1,,,
2004,74,14,7,33,6,9,11,7,2,12,2,5,5,14,2,1,3,5,1,5,1,2,2,2,,1
2005,92,7,8,29,4,8,9,8,5,8,3,9,,7,,2,,5,2,5,,,5,3,,
2006,127,11,5,30,2,16,22,7,4,17,1,11,2,10,1,4,1,6,1,6,2,3,7,,,1
2007,93,12,7,28,10,15,20,5,18,10,,12,5,3,3,3,1,1,4,5,2,,5,1,,1
2008,86,24,7,36,9,13,15,11,14,9,3,6,2,3,1,1,1,6,1,6,1,3,9,,,
2009,99,17,3,36,12,15,32,9,20,11,5,7,9,30,1,1,,5,4,,2,3,7,1,1,
2010,120,24,7,45,10,19,35,5,20,9,3,8,7,14,3,4,5,7,4,6,4,6,6,,,
2011,166,29,5,49,13,28,46,12,15,17,5,9,9,42,4,4,6,11,6,3,6,6,1,3,3,1
2012,164,29,3,53,28,21,42,17,20,18,6,10,9,28,,5,3,5,4,7,6,8,6,3,,
2013,231,59,13,66,22,31,51,30,34,11,7,14,13,36,3,10,1,13,4,5,9,11,4,4,,
2014,239,57,13,39,21,48,54,25,39,37,11,9,13,51,4,12,6,15,2,9,8,9,4,4,1,
2015,250,58,10,49,13,30,63,31,33,37,9,6,13,42,1,5,3,18,7,7,7,13,4,4,,1
2016,157,53,7,50,17,34,40,20,41,13,9,9,15,55,2,5,3,5,6,7,2,17,4,2,2,1
2017,154,70,9,88,29,20,79,19,43,23,7,11,24,86,6,8,5,4,7,9,2,15,2,2,,
2018,193,101,9,108,28,34,105,39,44,19,16,10,27,98,2,10,13,2,15,2,4,11,4,3,3,
2019,217,131,13,132,40,39,134,39,39,25,19,11,27,156,3,9,17,13,16,15,4,32,5,2,1,
2020,380,139,14,109,54,48,144,64,42,40,20,8,78,221,4,16,17,9,26,18,6,33,18,10,,1
2021,572,195,25,177,69,62,191,85,42,55,29,9,82,221,4,15,22,14,15,31,11,41,10,3,3,
2022,540,257,26,202,83,91,251,94,60,51,31,16,97,232,4,24,20,19,18,28,10,57,7,4,6,2
2023,578,260,28,214,79,91,254,80,54,49,29,17,92,198,8,35,18,20,29,12,21,42,9,10,9,
2024,671,157,29,279,79,76,264,105,36,55,16,21,75,223,3,29,12,21,20,13,10,70,4,4,2,2
