,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,37,4,2,,4,1,,,,3,,,4,1,,,,2,,,,,1,,,1
1981,41,3,3,,1,1,,1,,3,,,1,,,,,1,,,,,,,,
1982,13,3,1,1,1,2,,,,1,1,,2,1,,1,,,,,1,,1,1,,
1983,11,6,3,,1,,,,,1,,,1,,,,,1,,,,,,,,
1984,15,6,3,,,,,2,,,4,,,,,1,,4,,,,,,,,
1985,15,1,19,,4,,,1,,2,1,,1,,,,,,,,1,,,,,1
1986,24,7,9,,4,1,,,,2,,,1,2,,,,1,,,,,,,,
1987,14,9,11,,5,3,2,,,7,2,,1,3,1,,,,,,,,,,,1
1988,7,4,6,1,1,,,1,,1,1,,1,,,,,,,,,,,,,
1989,8,2,8,,1,,,,,1,2,,1,1,,,,1,,,,,,,,
1990,10,4,7,1,,,,,,1,1,,,,,,,2,,,,,,,,
1991,42,1,8,,3,2,,1,,1,,,2,,1,,,2,1,,,,1,,,1
1992,14,4,6,,1,3,,,,3,1,1,,,,,,,,,,,,,,
1993,15,3,10,1,1,,,,,4,,1,,2,,,,4,,,,1,1,,,
1994,10,4,8,1,2,2,,2,,3,,,,,,,,1,,,1,,,,,
1995,17,3,21,,2,1,,1,,2,1,3,1,4,1,,,,,,,,,,,
1996,17,9,6,,3,4,,1,,1,2,,2,,,,,1,,,2,,,,,1
1997,23,4,38,,4,2,,,,2,,,,1,2,,,,1,,,,,,,
1998,22,11,11,,3,4,2,1,,4,,,2,1,2,1,,,,,1,,,,,
1999,16,4,26,1,3,3,1,1,1,1,1,,,1,,,,2,,,2,,,,,
2000,19,6,20,3,1,4,1,,,2,,,1,1,,,,1,,,,2,,,,
2001,17,5,7,1,4,1,3,1,,6,3,,1,1,,,,,,,1,1,,,,
2002,29,11,13,2,5,1,1,2,,4,2,,2,2,1,,1,,,,,1,,,,
2003,24,12,13,,2,4,,3,,4,1,,1,4,1,,,,,,1,,2,2,,
2004,18,11,11,1,1,3,3,3,,2,2,,1,15,,,,5,,,2,,1,,,
2005,27,13,14,1,3,2,1,4,,7,,,1,4,3,,1,1,,1,,1,2,1,,
2006,24,13,19,3,5,3,1,,,5,4,1,1,3,,,1,1,,3,2,1,,,,
2007,24,15,9,1,4,2,3,2,,6,1,,2,2,1,,,2,1,1,,,,,,
2008,35,17,10,3,6,4,4,3,,3,2,3,1,2,2,2,,3,,,,1,1,,,2
2009,40,12,20,1,4,8,3,1,,7,6,7,1,1,4,1,1,2,,,2,,,,,
2010,44,13,22,5,13,1,1,3,,9,6,,2,3,2,4,,5,2,,2,2,1,,,
2011,48,34,12,3,10,7,5,2,,10,6,4,3,3,2,1,,1,1,,1,,,,,1
2012,55,40,187,6,21,17,4,6,1,11,6,3,5,10,13,,1,2,1,,2,1,1,2,,
2013,63,58,34,6,23,7,5,3,1,9,2,3,7,6,1,,2,5,,1,1,3,,,,
2014,54,33,121,3,21,19,6,5,,9,8,,5,5,3,1,,4,1,,1,2,,,,
2015,96,79,261,13,42,29,13,12,,25,8,2,24,24,16,4,1,4,4,,2,3,1,1,,
2016,70,53,29,14,34,13,16,8,,22,13,4,12,5,8,4,,5,1,,,2,,,,1
2017,80,62,25,10,26,14,10,16,2,15,11,5,14,7,3,2,,8,3,1,2,3,,,,2
2018,123,77,47,13,32,18,9,6,,26,7,6,17,9,10,4,3,6,7,,3,,,2,,1
2019,179,85,61,37,42,22,25,14,2,60,11,10,17,16,9,4,4,8,3,5,3,15,5,1,,
2020,177,100,84,61,63,15,64,16,4,42,6,7,36,20,8,10,3,8,11,5,6,6,4,,,1
2021,214,107,66,31,61,17,32,34,2,40,23,13,32,13,8,6,5,8,7,3,4,5,3,1,,1
2022,204,107,66,42,72,15,38,17,1,30,14,12,37,24,6,4,5,11,4,4,3,1,6,5,,
2023,207,130,87,61,53,21,39,39,2,39,14,6,42,33,8,8,4,9,7,6,9,3,6,4,3,2
2024,178,96,50,54,56,32,21,23,5,27,6,4,28,20,7,8,4,6,6,5,5,6,2,,,
