,Documents,Share
1980,8,6.1734873412642065e-06
1981,9,6.999386387126729e-06
1982,22,1.6664305889998916e-05
1983,24,1.7521765317855774e-05
1984,27,1.8960447803642794e-05
1985,21,1.4183745697597139e-05
1986,18,1.1541317274658985e-05
1987,29,1.7639902676399026e-05
1988,32,1.862633134613661e-05
1989,27,1.4761559804819375e-05
1990,38,1.9097291149762465e-05
1991,45,2.25857127800001e-05
1992,52,2.502639803716035e-05
1993,39,1.7946290892809566e-05
1994,42,1.8342830115258482e-05
1995,48,1.9760641002259712e-05
1996,58,2.2028347444768665e-05
1997,52,1.9056162909670856e-05
1998,57,1.960409360989092e-05
1999,65,2.1599312809555535e-05
2000,70,1.916995728111948e-05
2001,63,1.7229082253279543e-05
2002,95,2.228503212915185e-05
2003,90,1.9904062419139747e-05
2004,78,1.587319676414709e-05
2005,99,1.8851914592829113e-05
2006,107,1.868387305862336e-05
2007,135,2.156866848940555e-05
2008,153,2.2996404444528613e-05
2009,165,2.288491067464578e-05
2010,151,1.958912904526866e-05
2011,178,2.124882952374449e-05
2012,296,3.427330972952106e-05
2013,350,3.849512228305551e-05
2014,452,4.701953370353934e-05
2015,536,5.461135310936769e-05
2016,569,5.617523276439703e-05
2017,620,6.216050463902844e-05
2018,730,7.303857166969876e-05
2019,735,7.145356976201587e-05
2020,1013,9.208671495961866e-05
2021,1342,0.00013315086439417894
2022,1517,0.0001572838601461361
2023,1717,0.00017025298582289407
2024,1261,0.00013371724285437216
