,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,1,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1,,,,,,,,,,,,,1,,,,,,,,,,,
1983,,,,,,1,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,1,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,1,,,,,,,,,,,,,,,
1992,1,,,,1,,,,,,,,,,1,,,,,,,,,,,
1993,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1994,1,1,,,,,,,,,,,,,1,,,,,,,,,,,
1995,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,,,,,1,,,,,,,,
1997,1,1,,,,1,,,,,,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,1,,,,,,,,
2000,,,,,,,,,,,,,,,1,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,1,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2007,1,1,,,,,,,,,,,,,1,,,,,,,,,,,
2008,,1,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,1,,,,,,,,,,,,,,,,,,,,
2014,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
2015,1,2,,,,,,1,,,,,,,,,,,,,,,,,,
2016,1,5,,,,,,,,,,1,1,,,,,,,,,,,,,
2017,2,1,,1,,,,,,,,,,,,,,,,,,,,,,
2018,3,,1,,2,,,2,,,,,,,,,,1,,,,,,,,
2019,7,3,2,,3,,,,,3,,,,,,,,,,,2,,,,,
2020,1,5,,,4,1,,,,,,,,,,,,,1,,2,1,,,,
2021,6,5,1,,1,,,1,,1,,,1,1,1,,,,,2,1,,,,,
2022,2,5,2,1,2,,,1,,,,,,,,,,,,,,,,,,
2023,3,,,,1,1,,,,1,,,17,,,,,,,,,,,,,
2024,1,3,,,3,1,,,,,,,1,,,,,,,,1,,,,,
