,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,1,,,,,,,,,,,,,,,,,,,,,,,
1982,,,1,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,1,,,1,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,1,,,,,,,,,,,,,,,,,,,,,,,,
1987,2,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,1,,,,,,,1,,,,,,,,
1990,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,,1,,,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,,,,1,,,,,,,,,
1997,,,,,1,,,,,,,,,,,,,,,,,,,,,
1998,1,,,,,1,,,,,1,,,1,4,,,,,,,,,,,
1999,,,,,,,,,,,,,1,,1,,,,,,,1,,,,
2000,1,3,,,,,1,,,,2,,,,4,,,,,,,,,,,
2001,,1,,,1,,,1,,,,,,,2,,,,,,,,,,,
2002,1,3,,,1,,,,,,,,,,12,,,,,,,,,,,
2003,,1,,,1,,1,,,,,,,,4,,,,,,,,,,,
2004,3,1,,,,2,,,,,,,,,1,,1,,,,,,,,,
2005,3,1,,1,1,1,,,,,1,,,,2,,,,,,,,,,,
2006,1,,,1,,1,2,,,,,,,,4,,,,,,,,,,,
2007,,,,,2,,,,,,2,,,,4,,,,,,,,,,,
2008,,1,,,2,,,1,,,2,,,,6,,,,,,,,,,,
2009,1,,,,1,,,,,,1,,,,4,,,,,,1,,,,,
2010,,,,1,,,,,,,2,,,,15,,,,,,,,,,,
2011,2,1,,,,,,,,1,1,,,1,4,,,,,,,,,,,
2012,4,4,,1,5,,,,,,2,2,,,3,,,,1,,1,,,,,
2013,3,,,,3,1,2,,,,3,,3,,5,,,,,,,,,,,
2014,3,3,,2,6,1,1,2,,,1,,1,,19,1,,,,,,,,,,
2015,6,4,,3,5,4,1,,1,,1,,,,8,,,,,,,,,,,
2016,9,,,2,1,1,,1,,1,3,,,1,4,,,,,,,,,,,
2017,14,3,,4,,1,4,1,1,,6,,1,1,2,1,,,1,,,,,,,
2018,25,3,,1,1,3,4,2,1,4,,,1,,1,,1,1,,,,,,1,,
2019,9,1,,3,1,4,,,,,1,,,,3,,,,,,,,,,,
2020,11,,1,,2,2,,,,1,2,,2,,6,1,1,1,,,,,,,,
2021,19,3,1,3,1,2,,3,,1,,,,,8,,,,,,1,,,,,
2022,26,4,1,2,4,2,,1,1,2,2,,1,,7,3,,,,,,1,,1,,
2023,36,2,2,2,2,2,2,1,,2,2,,,,13,,,,,,1,,,,,
2024,12,1,1,,2,2,,,,,,,1,,5,,,1,,,,,,1,,
