,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,2,11,2,1,2,,,,,,,,,,,,,,,1,,,,,
1981,1,4,7,,4,2,,,,,,,,,,,,,,,,,,,,
1982,2,4,5,,3,1,1,,,,,,,,5,1,,,,,1,,,,,
1983,,,4,4,,2,1,,,1,,,,,1,,1,,,,,,,,1,
1984,,2,5,1,2,,1,,,,,,,,,,,,1,,,,,,,1
1985,1,3,,,1,1,,,,,2,,,,1,,,,,,,,,,,
1986,1,,4,,,,,2,,,,2,,,1,,,,,,1,,,,,
1987,,3,3,1,1,3,,,,,,1,,,,,,1,,,1,,,,,
1988,1,1,4,2,3,,2,,,,1,,,,,,1,,,,,,,,,
1989,2,1,2,,2,,,,,,,,,,,,,1,,,,,,,,
1990,3,,4,,,,,1,,,,,1,,,,,,,,,,,,,
1991,2,2,4,1,2,,,1,,,,,,,,,,1,,,,,,,,
1992,4,1,6,2,,,,,,,1,,1,,,,,,,,,,,,,
1993,3,2,2,1,1,1,,1,,,,,1,,,,,,,,,,,,,
1994,3,2,3,1,,1,,,,1,,,,,,,,1,1,,,,,,,
1995,,3,5,,,,,,1,,1,,,1,,,,1,,,,,,,,
1996,8,,3,,3,,,1,,1,,,,2,,,1,2,1,,,,,,,
1997,7,,,,,,,,2,,3,,1,,,,,,,,,,,1,,
1998,2,1,2,,,1,,,,,1,,,1,,,,1,,,,,,,,
1999,2,4,5,,,,,,,,,,,1,,,,,,,,,,,,
2000,1,3,3,,1,1,,,,,,1,,,,,,,,,,,,,,
2001,5,2,1,1,,,,1,,,,1,,,,,,,,,,,,,,
2002,,3,1,,,,1,,,1,1,,,1,1,,,,,,,,,,,
2003,1,1,2,,,,,,1,,,,,,,,,,,,1,,,,,
2004,2,,1,2,1,,,,,,3,,,,,,,1,,,,,,,,
2005,2,4,2,,1,1,1,,,,,,1,1,,,,,,,,1,,,,
2006,4,3,4,2,,,,,,,,,1,,,,,,,,,,,,,
2007,1,5,3,,,,,,,1,1,,,1,2,,,,,,1,,,,,
2008,2,2,4,1,2,2,1,,,,1,,2,1,,,,1,,,,,,,,
2009,6,3,4,1,,2,,,,,1,,,,,,,,,,2,1,,,,
2010,15,4,7,1,2,4,,1,,2,,,,1,,,,1,,,2,,,,,
2011,11,4,7,,6,,1,,,1,,,2,1,,,,5,1,,,,,,,
2012,24,5,21,,8,1,,1,,,1,,1,,,,,4,,1,2,,,,,
2013,29,9,29,2,4,4,,2,1,,,,,,1,,,,,1,1,,,,,
2014,38,7,10,2,2,3,1,3,,,,,,,,,,2,,,1,,,,,
2015,75,8,21,1,8,3,,5,,4,,,3,1,1,,,,,2,5,,,,,
2016,129,7,19,3,15,7,,,1,3,3,,4,2,2,,,1,,,5,,,,,
2017,105,4,24,2,15,2,,7,,12,,,4,4,2,1,,4,,,4,,,,,
2018,89,13,18,3,15,4,1,2,,11,4,,10,4,2,,,1,,1,3,2,,,,
2019,99,23,26,3,14,3,8,5,,12,4,,11,6,1,,,6,1,1,4,5,,1,,2
2020,141,23,40,14,32,4,6,10,,5,1,,14,10,,,,5,3,8,11,4,,1,,
2021,152,55,34,13,30,6,7,9,,10,4,1,25,8,2,1,2,10,1,13,8,1,1,,,2
2022,145,55,56,10,43,5,15,11,4,21,8,2,30,15,3,1,,14,4,11,12,2,1,1,,2
2023,173,65,51,6,31,9,13,16,1,18,3,,39,29,5,,1,18,,6,10,5,,2,,
2024,179,56,35,13,23,14,7,7,1,26,2,,36,19,1,,,9,,4,10,3,,1,,1
