,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,972,134,863,1511,381,689,227,69,753,51,63,914,43,31,264,68,724,61,60,212,76,44,10,57,125,18
1981,983,192,917,1575,410,755,225,73,903,50,72,884,34,44,301,93,805,60,83,196,87,60,17,52,117,30
1982,1020,165,916,1599,395,758,250,83,847,45,70,873,44,34,270,74,783,77,91,226,79,43,6,45,124,26
1983,1136,169,908,1640,411,746,281,69,963,44,78,939,75,50,255,75,786,68,83,274,81,46,12,54,133,28
1984,1076,206,1002,1642,493,834,298,72,920,42,72,1009,50,46,284,96,831,75,84,227,81,51,24,59,145,15
1985,1104,233,921,1622,445,747,281,86,923,40,105,1017,52,60,279,94,822,81,78,233,79,66,18,88,119,24
1986,1241,220,1019,1783,474,790,289,69,1009,63,72,1142,80,56,332,64,820,71,99,242,95,59,14,53,119,11
1987,1503,234,1091,1817,511,982,315,67,1074,57,90,1302,101,47,346,71,1244,113,105,231,89,57,15,90,111,23
1988,1730,201,1155,1826,557,1092,301,86,1000,54,99,1329,79,59,307,102,1204,136,110,249,110,78,23,100,119,25
1989,1925,220,1138,1948,499,1104,318,85,1083,64,116,1385,97,49,267,120,1325,121,90,288,114,84,17,118,157,38
1990,2733,272,1333,1880,629,1309,385,94,1062,111,117,1377,94,67,282,152,1438,172,97,278,156,86,35,141,162,29
1991,2850,299,1301,2248,604,1315,429,92,1194,102,132,1567,119,76,353,154,1487,163,121,317,169,103,27,139,160,26
1992,3017,323,1317,2406,653,1446,425,105,1221,107,107,1478,123,90,355,144,1390,202,104,298,155,136,29,144,151,25
1993,3072,294,1197,2267,649,1283,452,93,1275,128,110,1575,156,100,354,164,1320,182,90,336,179,124,42,139,131,37
1994,3099,350,1112,2262,620,1472,495,103,1269,150,134,1625,125,88,328,132,1362,188,105,296,179,115,36,158,161,34
1995,3005,364,1095,2202,666,1366,525,105,1196,120,140,1540,159,81,312,145,1380,177,89,320,176,90,30,147,143,33
1996,3277,396,1170,2306,687,1579,575,100,1456,145,149,1767,169,106,431,141,1536,185,96,336,163,82,35,132,167,36
1997,3402,380,1192,2342,675,1456,580,106,1395,147,165,1731,167,128,410,157,1517,222,90,356,180,110,32,163,158,32
1998,3648,542,1324,2445,734,1617,608,108,1422,157,190,1849,218,137,390,191,1544,251,84,334,183,126,84,180,176,40
1999,3968,630,1462,2729,776,1790,726,129,1522,176,209,1834,228,160,451,188,1683,249,109,346,235,129,48,189,168,48
2000,4381,648,1739,2629,918,1886,762,136,1675,200,145,1938,311,189,431,197,1746,266,88,381,189,123,66,173,179,42
2001,4479,748,2288,2937,975,2056,758,171,1938,234,214,2014,287,190,509,231,2017,291,93,362,203,142,57,196,190,35
2002,5134,766,1935,4485,1083,2227,2127,182,2272,224,183,2220,341,300,553,233,2255,306,126,509,250,154,70,219,219,25
2003,6017,827,2217,4346,1260,2476,1709,174,2542,267,213,2158,413,324,620,248,2599,358,138,566,249,170,83,233,262,40
2004,6848,818,2251,4377,1352,2611,1899,225,2649,300,282,2174,384,303,623,259,2913,397,154,500,297,155,86,325,300,54
2005,7695,884,2835,5612,1638,3075,2421,223,2899,395,239,2340,461,442,732,291,3171,469,200,548,263,211,152,377,329,83
2006,9046,1008,3404,7056,2004,3754,3144,240,3546,407,294,2748,642,571,891,362,5036,514,225,635,306,263,173,477,394,63
2007,10229,1200,3255,7268,2156,3931,3486,275,4778,485,338,2921,659,719,886,391,7871,598,267,709,402,297,245,560,370,89
2008,11246,1309,3652,8587,2319,4199,4048,332,4678,522,391,3007,804,894,935,464,7196,678,303,776,383,353,282,651,456,98
2009,13441,1614,3944,9362,2736,4681,5159,449,5070,596,540,3358,974,1185,974,510,7468,658,370,885,476,446,372,804,397,103
2010,15096,1961,4598,11329,3141,5375,7596,572,5626,751,550,3649,1115,1479,1219,585,8588,754,453,1021,542,581,673,901,536,119
2011,18213,2236,5667,14758,3653,6525,9371,718,7515,1006,706,4242,1360,1986,1511,725,6080,950,737,1319,670,681,1174,1133,559,134
2012,26507,2875,6801,17906,4254,7684,12506,996,9019,1318,872,4567,1715,2469,1480,926,6788,1251,903,1437,745,914,1644,1304,614,168
2013,27000,3699,8038,20294,5038,8758,13011,1402,9893,1585,1032,4981,2047,2947,1728,1121,11236,1296,1197,2121,949,1066,1899,1579,808,204
2014,31661,4093,9353,24987,5710,9815,16085,1574,11184,1877,1171,5520,2114,3191,1916,1299,12102,1524,1606,2295,1042,1239,2300,1538,809,222
2015,34138,4522,9982,26856,5915,10326,18045,1880,12254,2091,1308,5633,2388,3507,2012,1445,7509,1599,1795,2202,1138,1364,2177,1445,838,213
2016,40536,5353,10883,32490,6567,10953,20228,2336,11917,2411,1552,6099,2644,4019,2048,1678,7109,1713,2389,2670,1314,1646,2098,1586,912,246
2017,46058,6340,14744,35908,7788,11804,21922,2636,14113,2663,1928,6070,2929,4749,2142,1943,7295,1861,2706,2700,1516,1812,2264,1694,965,269
2018,44531,6599,15097,42912,8826,12048,24305,2657,14196,3040,1736,6743,3015,5139,2430,2335,6605,1858,3086,2879,1543,2071,2155,1802,975,278
2019,46976,7133,15439,44531,9637,12502,24223,2822,15081,3311,1691,6891,3372,5602,2618,2524,6865,2058,3207,3390,1604,2233,2431,1824,1071,256
2020,62721,8667,21659,53428,12867,15370,28697,4655,17101,4714,2119,7571,4531,6032,3206,3096,7243,2402,4206,5327,2081,2496,3846,2170,1197,328
