,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,15,12,1,1,1,,,1,,,1,,,,,,,,1,,,,,,
1981,2,4,9,2,4,4,1,5,4,2,1,,,,,2,2,,,,1,,,,,
1982,6,4,19,1,5,5,,4,,,,2,,,1,,1,1,1,2,,,,,,1
1983,7,9,9,4,,6,,1,,1,,,,1,4,,1,,,1,,1,,,,1
1984,7,6,8,1,,1,,,2,,2,2,2,,,,2,1,1,,,1,,,,
1985,6,,10,1,2,3,,,,,4,1,,,3,,,,,,1,1,,,,3
1986,10,7,12,3,4,7,,,2,,1,1,,,,,2,7,1,,,,,,,
1987,18,4,10,2,7,6,1,3,1,1,1,2,3,1,2,,1,4,1,1,1,,,,1,1
1988,17,4,10,,2,5,,1,1,6,1,,3,,1,,1,12,1,4,1,,,,,
1989,13,3,15,1,3,3,1,1,,,1,1,1,1,3,1,1,7,1,1,,,,,,
1990,23,5,13,2,4,8,1,1,1,2,1,3,1,,2,1,3,8,,1,,,,1,,
1991,20,5,13,3,6,2,,2,1,3,,1,2,2,2,1,3,3,,1,1,,,,,
1992,23,4,15,,3,3,,1,1,,,2,3,2,7,,5,7,,2,1,,1,,,
1993,30,5,12,2,5,7,1,,3,1,,2,4,,3,1,4,6,,5,1,,,1,,1
1994,29,4,15,1,17,11,1,2,3,3,,1,3,1,1,1,2,2,,2,,,1,,,2
1995,25,7,21,3,3,6,,1,2,3,3,2,6,1,3,1,1,3,,3,1,1,,,,
1996,32,7,15,,3,4,1,,1,3,1,1,3,,2,2,1,2,,,,,,,,
1997,47,6,18,8,6,8,,,,3,1,3,7,2,1,,2,9,,3,3,,,,,2
1998,49,6,30,9,11,8,2,,4,5,1,8,4,,2,1,3,9,,1,3,1,1,,,1
1999,53,9,15,7,8,7,3,,4,6,,3,9,,2,,2,7,2,5,,,1,2,,
2000,38,4,35,5,16,11,4,2,3,1,3,2,7,1,3,,6,8,1,2,1,,1,,,2
2001,51,12,13,4,9,6,2,,2,1,1,6,6,1,2,1,2,13,,5,2,,3,,1,
2002,46,9,15,6,10,13,4,2,5,1,1,3,6,3,1,,10,12,1,1,5,,4,,2,
2003,62,14,23,5,5,13,3,,4,11,6,11,3,,7,,,16,,5,1,1,2,,,1
2004,88,14,28,2,10,10,5,1,6,7,4,9,7,2,6,1,3,11,1,1,4,,,1,1,1
2005,86,25,42,3,12,20,7,5,4,10,1,4,15,2,5,,6,10,,7,6,1,1,,,2
2006,98,23,49,10,15,19,8,2,6,9,4,10,7,,8,,5,9,,1,6,1,1,1,,
2007,108,26,40,5,15,16,8,3,5,17,5,8,12,5,2,,9,10,,5,3,2,4,3,,
2008,111,31,75,13,26,24,8,14,5,11,5,8,14,2,3,1,4,13,2,6,3,4,,3,,3
2009,97,28,146,19,34,34,19,13,3,18,8,14,15,3,8,2,10,15,2,5,2,3,,3,,
2010,149,33,118,16,39,24,14,9,8,14,15,4,35,5,8,,9,13,1,5,7,2,1,6,1,1
2011,147,50,95,21,29,30,13,3,7,14,7,14,22,7,11,3,13,18,3,8,6,1,,9,1,3
2012,166,68,152,25,47,37,5,5,12,14,19,9,38,10,10,6,16,20,1,5,10,8,4,5,1,3
2013,169,47,146,18,47,30,11,12,8,28,12,3,38,8,14,1,11,17,5,11,12,3,1,5,,7
2014,217,77,189,15,58,33,8,12,9,16,19,9,39,13,18,5,16,22,4,7,14,5,1,3,,2
2015,272,61,221,23,61,47,8,12,8,21,22,8,31,15,14,7,19,26,6,4,6,3,,4,1,1
2016,268,113,276,32,84,65,30,24,16,33,42,9,29,10,27,3,24,27,7,10,13,1,5,7,3,1
2017,350,115,354,42,88,77,34,19,24,32,43,11,51,19,23,4,27,26,6,14,24,2,7,6,2,4
2018,359,123,370,48,153,96,40,18,21,41,44,15,39,14,24,5,32,48,7,19,24,4,5,8,1,3
2019,347,138,463,50,153,72,43,19,17,37,36,7,64,26,37,7,32,35,4,23,25,9,10,13,,2
2020,384,130,495,64,183,92,49,35,25,49,51,10,76,31,33,6,32,53,11,19,28,6,11,11,,6
2021,421,169,528,64,231,104,55,24,25,55,74,8,67,20,42,5,42,44,16,20,23,9,5,12,2,11
2022,401,239,541,82,237,118,57,35,33,64,57,10,74,28,61,7,35,46,6,20,35,5,5,18,2,10
2023,527,184,560,90,220,90,52,32,29,55,56,11,73,36,56,9,36,37,7,25,42,8,4,15,1,5
2024,365,96,383,65,154,65,33,32,22,47,35,11,51,15,39,9,30,41,10,22,19,7,2,8,2,1
