,Documents,Share
1980,4,3.0867436706321032e-06
1981,3,2.3331287957089095e-06
1982,7,5.302279146817837e-06
1983,2,1.4601471098213146e-06
1984,7,4.91567165279628e-06
1985,3,2.0262493853710196e-06
1986,6,3.847105758219662e-06
1987,5,3.0413625304136253e-06
1988,10,5.82072854566769e-06
1989,6,3.2803466232931945e-06
1990,14,7.035844107807224e-06
1991,20,1.0038094568888933e-05
1992,6,2.8876613119800407e-06
1993,12,5.52193565932602e-06
1994,16,6.987744805812756e-06
1995,27,1.1115360563771089e-05
1996,28,1.0634374628509011e-05
1997,31,1.1360404811534548e-05
1998,31,1.0661875472045937e-05
1999,32,1.0633507844704264e-05
2000,53,1.4514396227133322e-05
2001,35,9.571712362933079e-06
2002,25,5.864482139250486e-06
2003,24,5.307749978437265e-06
2004,48,9.768121085628978e-06
2005,66,1.2567943061886075e-05
2006,45,7.857703622785524e-06
2007,48,7.668859907344195e-06
2008,68,1.0220624197568272e-05
2009,89,1.2343982121475602e-05
2010,95,1.2324286485433926e-05
2011,115,1.3728176377700093e-05
2012,107,1.238933831438768e-05
2013,128,1.407821614923173e-05
2014,168,1.747628686326241e-05
2015,193,1.966416259348501e-05
2016,216,2.1324868676818555e-05
2017,208,2.085384671760954e-05
2018,208,2.0810990283968965e-05
2019,216,2.0998600093327113e-05
2020,253,2.2998952502254217e-05
2021,242,2.4010811612065056e-05
2022,268,2.7786469689627206e-05
2023,243,2.409520999124243e-05
2024,286,3.0327622090682345e-05
