,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,1,1,,1,,,,,,,,,,,,,,,,,,
1981,6,1,,,,,,1,,,,,,,,,,,,,,,,,,
1982,4,,,,,,,2,,1,1,,,,,1,,,,,,,,,,
1983,6,,,,1,,,1,,3,,,,,,,,,,,,,,,,
1984,2,2,,,,,,,,3,,,,,,,,,,,,,,,,
1985,,3,,,,,,3,,2,,,,,,,,,,,,,,,,
1986,5,2,,,,,,2,,,,,,,,,,,,,,,,,,
1987,5,1,,,,1,,4,,1,,,,,,,,,,,,,,,,
1988,,3,,,,1,,4,,3,1,,,1,,1,,1,,,,,,,,
1989,7,4,,1,,,,4,,4,2,1,,1,,1,,1,,,,,,,,
1990,6,3,,,,,1,3,,3,,,,1,,,,,,,,,1,,,
1991,4,3,,,1,2,,3,,4,,,,1,,,,,,,,,,1,,
1992,8,2,,1,,1,,2,,6,2,,,,,,,,,,,,1,,,
1993,3,1,,,,,,1,,1,,,,,,,,,,,,,,,,
1994,4,1,1,,,,,2,,2,1,,,1,,,,,,,,,1,,,
1995,4,,,,1,,,3,,5,1,,1,,,1,,,,,,,1,,,
1996,6,1,,,1,,,,,2,4,,,,,,,,,,,,1,1,,
1997,11,2,,,,2,,1,,3,,,,,,,,1,,,,,2,1,,
1998,3,,,,,,,,,1,3,,,,,1,,,,,,,,1,,
1999,6,,1,,1,,,,,5,1,,2,2,,,,1,,,,,1,,,
2000,9,2,1,,,1,,2,,6,1,,,,,,,,,,,,2,1,,
2001,4,,,,,,,1,,7,,,,,,,,2,,,,,1,,,
2002,4,2,,,1,,,,,2,,,,,,,,1,,,,,1,,,
2003,6,,,,1,1,,2,,3,2,,1,2,,,,,,,,,1,,,
2004,5,2,1,1,1,,,1,,1,3,,,,1,,,,,,,,,,,
2005,3,3,1,,1,1,,,,2,,,1,,1,,,1,,,,,,,,
2006,5,2,,,,2,,,,1,1,1,,,2,,,,,,,1,,,,
2007,5,6,,,,1,,3,,2,1,,,2,2,,,,,,,,,,,
2008,16,8,1,,3,,,1,,,,,1,,2,1,,,,,1,,,,,
2009,4,2,2,,,,,2,,2,,,,1,3,,,,,,,,,,,
2010,3,,1,1,2,,,1,,1,,,,1,2,1,,,,,1,,,,,
2011,3,6,,,,,,,,1,2,,,,3,1,,,,,,,,,,
2012,11,6,,1,,2,,2,2,1,4,,1,2,,,,,,,,,,,,
2013,13,10,,1,,2,,1,,1,2,,,1,3,,,,,,,,,,,
2014,31,11,,1,2,1,,2,,14,,,2,,,1,,1,,,2,,,,,
2015,35,9,1,,2,1,,1,,12,2,,,1,,3,1,,,,3,,,,,
2016,26,8,,,1,,,3,,13,1,,1,,1,,,1,,,1,,,,,
2017,32,2,,2,1,2,1,4,,3,3,,,1,,,1,1,,,1,,1,,,
2018,18,9,1,2,2,4,1,1,,7,2,,4,,1,1,,1,,2,,,,,,
2019,32,6,,,1,3,,3,,6,2,,2,,1,,,,,,2,,,,,
2020,36,7,8,1,1,2,,6,,5,4,,2,1,5,1,1,,2,1,1,,,,,
2021,32,7,12,1,5,4,2,4,,4,3,,,,5,1,,,,,1,,,,,
2022,13,2,6,,2,1,,1,,4,3,,,1,4,,,,,,,1,,,,
2023,7,9,10,,1,2,,7,1,2,3,,1,,4,,,,,,,1,,,,
2024,12,7,,,6,4,,1,,,3,1,1,,1,1,,1,,,,,,,,
