,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,61,37,26,82,17,24,10,,16,1,24,25,6,2,15,4,18,5,7,7,4,1,3,2,1,
1981,64,26,31,81,13,23,7,1,23,1,19,39,2,4,12,5,15,,1,7,5,1,1,2,2,4
1982,47,33,33,88,14,18,8,6,19,3,21,44,5,4,27,4,14,1,2,15,3,4,2,,8,
1983,52,21,30,102,16,17,12,6,18,4,23,32,8,5,12,4,35,2,2,18,3,6,1,2,3,2
1984,141,38,32,102,21,39,9,5,35,4,23,43,7,1,14,5,24,7,1,13,1,1,3,3,2,3
1985,93,33,34,78,24,29,14,6,22,3,25,54,6,3,16,7,36,1,4,20,1,4,3,5,6,1
1986,133,18,38,109,26,44,12,5,32,7,13,52,3,6,20,12,51,7,3,8,6,3,1,2,,2
1987,183,12,54,151,24,38,16,6,49,8,20,69,4,6,23,9,52,14,10,16,10,5,11,8,5,2
1988,229,29,60,143,31,86,17,19,43,5,27,85,8,7,24,16,39,14,12,18,17,11,4,9,6,5
1989,405,49,65,161,41,94,25,13,64,8,46,80,14,6,34,39,78,21,11,31,19,9,9,14,7,11
1990,512,73,70,192,46,100,36,22,67,14,80,71,10,9,38,40,101,14,14,23,16,8,31,10,10,4
1991,670,41,83,258,52,107,45,23,60,22,50,79,14,13,43,44,116,33,7,27,24,9,19,17,9,5
1992,720,57,91,335,62,141,73,22,79,15,45,108,17,6,37,45,133,36,9,35,17,12,35,15,18,5
1993,985,68,108,313,62,144,78,21,96,28,46,121,8,9,55,45,119,37,6,35,20,13,39,20,18,10
1994,994,79,120,367,89,183,85,30,107,19,58,147,20,20,59,44,157,32,8,52,31,16,34,34,18,7
1995,1147,65,172,409,97,268,105,40,134,34,62,155,18,22,80,48,181,41,12,58,31,19,35,20,22,7
1996,1729,116,166,561,124,289,114,42,194,50,84,199,33,32,104,68,221,55,21,92,33,26,62,44,26,9
1997,1837,134,174,581,123,310,118,46,212,45,97,232,54,46,116,65,239,62,14,86,47,35,73,35,24,10
1998,2150,168,207,605,168,375,159,40,233,65,103,258,67,69,96,106,263,57,14,102,42,25,66,28,29,18
1999,2405,182,239,660,173,426,164,63,258,62,134,301,64,56,141,118,289,59,27,126,51,23,68,37,32,24
2000,2777,270,307,795,216,538,200,70,281,84,121,322,68,55,150,132,345,76,18,162,69,46,73,34,35,18
2001,3640,222,373,856,258,551,205,105,394,104,173,379,121,78,184,187,396,83,29,173,64,46,101,33,35,37
2002,4425,296,535,1696,343,798,625,118,423,101,154,596,120,124,221,244,495,109,32,216,91,76,156,37,58,41
2003,5884,404,752,1820,482,932,537,171,515,133,201,681,179,135,231,245,604,166,48,330,154,108,184,51,54,55
2004,7076,491,996,2187,622,1160,727,205,636,204,248,710,183,183,248,278,735,190,72,308,146,117,242,63,75,75
2005,7661,524,1097,2156,660,1182,770,204,668,229,257,704,220,206,292,321,775,217,69,397,150,125,268,55,71,90
2006,8056,643,1214,2868,824,1300,1137,285,858,240,304,839,290,279,326,353,827,227,91,427,158,180,314,82,68,93
2007,8488,838,1333,2989,898,1382,1138,303,935,281,346,1001,270,327,378,335,817,259,76,501,160,222,363,69,77,92
2008,8455,900,1281,3064,917,1435,1210,331,963,315,356,850,371,370,364,411,715,257,113,574,154,260,360,70,80,92
2009,8660,1201,1557,3480,1019,1615,1417,449,1113,326,568,959,389,451,343,384,812,241,111,655,174,265,416,80,71,79
2010,9342,1761,1747,3768,1078,1700,1595,648,1201,393,565,1015,428,508,400,404,896,274,132,756,186,329,450,96,97,81
2011,10585,1819,1768,4508,1230,1956,1740,621,1484,455,649,1134,602,676,448,429,975,305,179,908,196,351,489,104,88,125
2012,12188,2270,1749,4530,1200,2197,1843,889,1681,519,1027,1252,686,776,515,524,919,348,211,1055,239,354,475,117,114,98
2013,15535,2982,1719,5223,1371,2445,2083,918,1725,540,1304,1228,809,952,513,530,1095,401,227,1346,233,411,603,124,114,120
2014,17701,4264,2319,5588,1491,2709,2087,1387,1852,792,2079,1346,974,1196,605,657,1024,452,268,1222,303,538,695,161,151,99
2015,19413,5493,2603,6418,1682,2912,2437,1777,2046,1067,2778,1436,1236,1602,619,755,1066,544,325,1308,332,653,961,170,126,143
2016,18856,6613,3283,7616,2027,3170,2638,2122,2351,1155,3543,1628,1554,1892,713,838,1173,590,428,1528,381,744,847,169,135,130
2017,17147,7523,3580,8451,2149,2950,2989,2487,2513,1422,3604,1708,1648,2108,804,848,1234,576,465,1627,423,763,749,191,141,125
2018,19391,8735,4260,9228,2436,3372,3276,2959,2616,1659,4583,1811,1744,2428,752,879,1341,586,583,1684,432,934,908,203,141,111
2019,21244,10196,4800,10067,2916,3789,3635,3725,3155,1856,5306,1899,2063,3001,913,1056,1337,644,641,2000,579,1118,1019,221,197,140
2020,25854,13014,5874,11284,3484,4339,4060,4975,3374,2342,7105,2000,2881,3460,965,1288,1514,817,747,2516,699,1295,1129,303,251,132
2021,29572,15291,6386,12953,4180,4821,4887,6501,3750,2738,10238,2313,3549,3860,1161,1531,1666,882,904,2686,796,1513,1361,286,253,161
2022,30300,16960,7161,13846,4568,5182,5172,7268,3816,2965,11288,2233,3899,4139,1133,1500,1615,925,1036,2647,777,1529,1456,319,287,223
2023,30555,18492,7349,15318,4980,5204,5510,7602,4151,3447,10190,2457,3719,4304,1244,1665,1682,1003,1199,2319,952,1597,1563,358,275,251
2024,27125,15218,6360,12016,4350,4781,4913,6997,3434,3277,8480,1681,2895,3175,1021,1458,1461,904,914,1799,785,1230,1445,302,225,182
