,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,221,31,135,231,57,239,32,26,164,6,16,214,4,4,63,78,328,29,7,46,11,2,1,14,42,4
1981,289,24,167,276,56,285,55,24,199,10,16,207,6,3,63,73,292,35,13,38,5,14,2,24,40,4
1982,242,24,146,272,56,225,70,16,197,11,14,192,8,2,58,55,288,27,13,46,6,7,2,25,46,7
1983,331,18,162,269,53,253,48,17,180,17,16,211,5,2,73,55,349,25,10,67,11,5,,18,41,10
1984,278,22,159,321,51,273,66,23,201,4,19,215,7,4,64,71,323,28,14,65,13,11,1,13,36,3
1985,266,28,163,326,66,260,71,21,222,12,17,222,8,4,68,79,275,33,6,62,15,11,2,22,46,7
1986,302,30,180,305,62,277,76,17,177,11,17,242,8,3,75,76,286,26,13,107,14,6,1,16,40,8
1987,409,30,197,346,75,365,78,25,208,7,28,324,12,5,80,108,302,51,10,82,16,10,2,29,32,11
1988,466,39,212,350,80,369,109,30,223,20,25,297,17,6,78,122,300,60,14,118,22,5,1,24,45,11
1989,526,40,243,364,71,442,97,58,206,10,25,311,14,6,75,158,344,71,8,138,16,10,3,22,33,11
1990,1161,64,239,377,105,521,117,48,224,69,36,343,14,9,96,168,359,85,12,134,29,11,5,42,45,13
1991,877,59,262,400,108,482,122,56,210,48,38,286,13,7,75,136,315,92,12,120,23,17,8,25,39,12
1992,1009,71,248,419,105,520,171,52,210,46,40,309,18,2,88,152,294,96,11,136,32,16,3,35,42,15
1993,985,135,272,516,120,463,179,42,293,42,41,384,19,24,115,113,331,105,9,169,25,20,6,23,44,11
1994,811,169,298,520,187,509,178,53,293,36,37,449,48,60,110,136,338,103,13,169,20,16,7,41,41,14
1995,894,137,281,590,159,438,204,36,320,54,63,411,39,36,114,114,289,88,18,181,24,22,6,31,39,17
1996,978,160,290,674,190,511,215,29,378,41,39,520,39,30,147,118,331,76,22,169,31,17,11,47,28,13
1997,1040,158,354,655,174,563,251,40,350,43,64,501,40,53,162,142,331,113,17,194,31,34,11,28,46,18
1998,1114,172,314,678,240,587,342,44,402,32,55,553,60,64,146,154,326,151,23,219,24,24,5,47,60,8
1999,1167,180,379,749,242,682,347,35,427,45,48,609,69,52,148,156,358,127,20,191,26,33,9,45,39,12
2000,1425,227,368,847,240,725,387,48,469,59,50,620,61,60,148,187,409,111,16,243,38,30,4,42,57,18
2001,1527,253,409,881,321,730,439,46,510,73,65,727,101,63,173,165,400,153,17,279,43,41,13,45,54,19
2002,1607,309,554,1071,356,723,679,50,540,60,72,787,107,73,195,176,465,168,25,269,62,58,15,59,52,23
2003,1749,305,626,1213,381,856,717,55,565,98,69,795,129,84,250,194,435,176,24,295,58,46,9,57,51,25
2004,1948,342,658,1271,448,978,837,67,720,86,91,908,156,126,234,205,532,190,29,296,43,52,24,61,60,28
2005,1947,387,683,1609,457,987,940,61,693,77,97,923,195,139,262,220,488,201,51,290,54,67,14,74,75,28
2006,2356,455,838,1959,682,1133,1070,87,834,100,107,1087,209,224,315,223,567,214,48,326,59,80,28,77,67,27
2007,2448,561,905,3698,678,1169,1302,97,921,90,112,1058,236,179,369,259,1079,244,69,369,65,86,31,63,1077,38
2008,2671,583,985,2146,718,1281,1380,137,1000,151,145,1144,265,223,401,242,576,225,81,400,100,106,36,75,80,43
2009,3122,703,1093,2404,814,1305,1519,153,1041,150,223,1187,288,203,414,271,619,241,70,412,92,119,19,91,84,32
2010,3269,845,1172,2586,884,1465,1581,189,1014,161,207,1291,318,251,455,289,661,285,103,461,75,130,31,78,81,38
2011,3246,1032,1217,3002,1000,1525,1812,203,1128,190,236,1306,364,278,457,296,706,270,139,495,82,173,42,110,88,38
2012,3595,1309,1224,3174,1053,1663,1880,256,1152,216,368,1325,443,328,539,327,731,258,124,508,72,171,41,91,102,48
2013,3676,1606,1582,3816,1237,1681,2054,328,1268,210,423,1408,632,593,679,362,720,286,154,561,97,206,37,110,116,45
2014,3873,2018,1995,4689,1506,1949,2121,408,1573,298,541,1558,685,685,766,357,796,339,186,496,106,295,44,112,107,65
2015,4233,2174,1815,4951,1567,1892,2213,449,1675,268,671,1550,715,649,808,436,824,325,178,565,118,284,52,137,118,53
2016,4341,2424,1785,5160,1648,1950,2159,502,1942,300,708,1591,670,663,858,427,895,327,184,654,106,263,46,128,128,53
2017,4512,2466,1755,4891,1613,1974,2159,510,1737,314,697,1660,610,657,786,431,761,328,216,512,115,271,36,119,104,48
2018,4667,2555,1882,5072,1705,2018,2123,558,1654,350,713,1692,634,643,773,463,708,355,235,509,121,293,50,91,91,49
2019,5206,2690,2005,5531,1909,2546,2292,580,1796,445,763,1897,689,740,858,505,811,416,230,647,105,321,54,117,106,61
2020,5739,3067,2495,5184,2323,2515,2193,759,1975,433,881,2025,749,745,952,585,803,420,267,680,124,335,90,135,123,68
