,Documents,Share
1980,16,1.2346974682528413e-05
1981,12,9.332515182835638e-06
1982,7,5.302279146817837e-06
1983,10,7.300735549106572e-06
1984,10,7.022388075423257e-06
1985,5,3.3770823089516996e-06
1986,6,3.847105758219662e-06
1987,16,9.7323600973236e-06
1988,8,4.656582836534152e-06
1989,13,7.1074176838019215e-06
1990,22,1.1056326455125638e-05
1991,14,7.026666198222253e-06
1992,21,1.0106814591930142e-05
1993,20,9.2032260988767e-06
1994,26,1.1355085309445728e-05
1995,23,9.468640480249445e-06
1996,22,8.35558006525708e-06
1997,22,8.062222769476131e-06
1998,34,1.1693669872566513e-05
1999,60,1.9937827208820494e-05
2000,54,1.4788252759720743e-05
2001,61,1.6682127261111938e-05
2002,77,1.8062604988891497e-05
2003,73,1.614440618441335e-05
2004,86,1.7501216945085252e-05
2005,97,1.847106783337802e-05
2006,150,2.6192345409285083e-05
2007,98,1.5657255644161065e-05
2008,135,2.0290945098113482e-05
2009,128,1.775314282639188e-05
2010,176,2.2832362330909167e-05
2011,195,2.3278212118708855e-05
2012,251,2.9062840344965493e-05
2013,310,3.40956797364206e-05
2014,265,2.7566762016455588e-05
2015,318,3.240001919548307e-05
2016,371,3.662743647731335e-05
2017,515,5.163332240177362e-05
2018,490,4.90258905728115e-05
2019,545,5.2982578939181834e-05
2020,560,5.0906772337005375e-05
2021,607,6.0225465489766484e-05
2022,675,6.998457850932226e-05
2023,575,5.701541458833086e-05
2024,460,4.877869287312545e-05
