,Documents,Share
1980,11,8.488545094238284e-06
1981,5,3.888547992848183e-06
1982,7,5.302279146817837e-06
1983,9,6.570661994195915e-06
1984,9,6.320149267880931e-06
1985,8,5.403331694322719e-06
1986,7,4.488290051256273e-06
1987,3,1.8248175182481753e-06
1988,6,3.492437127400614e-06
1989,9,4.920519934939792e-06
1990,13,6.5332838143924225e-06
1991,12,6.02285674133336e-06
1992,9,4.33149196797006e-06
1993,15,6.9024195741575255e-06
1994,10,4.367340503632972e-06
1995,25,1.0292000522010267e-05
1996,13,4.937388220379184e-06
1997,15,5.496970070097362e-06
1998,22,7.5664922704842144e-06
1999,24,7.975130883528198e-06
2000,31,8.489552510210056e-06
2001,15,4.102162441257034e-06
2002,24,5.629902853680467e-06
2003,21,4.644281231132607e-06
2004,26,5.29106558804903e-06
2005,32,6.093548151217491e-06
2006,30,5.238469081857016e-06
2007,34,5.432109101035472e-06
2008,38,5.711525286876388e-06
2009,46,6.380035703234581e-06
2010,66,8.562135874090938e-06
2011,66,7.878779486332228e-06
2012,55,6.368351470012359e-06
2013,70,7.699024456611102e-06
2014,68,7.073735158939547e-06
2015,88,8.966043047806636e-06
2016,104,1.0267529362912637e-05
2017,120,1.2031065414005503e-05
2018,163,1.63086125783026e-05
2019,225,2.1873541763882408e-05
2020,290,2.6362435674520643e-05
2021,242,2.4010811612065056e-05
2022,265,2.7475427118474663e-05
2023,231,2.2905323078094658e-05
2024,200,2.1208127336141503e-05
