,Documents,Share
1980,186,0.00014353358068439282
1981,172,0.00013376605095397748
1982,163,0.00012346735727590107
1983,164,0.00011973206300534779
1984,137,9.620671663329862e-05
1985,186,0.00012562746189300324
1986,199,0.00012759567431428547
1987,233,0.00014172749391727494
1988,275,0.00016007003500586147
1989,304,0.00016620422891352186
1990,276,0.00013870664098248527
1991,127,6.374190051244472e-05
1992,114,5.4865564927620767e-05
1993,113,5.199822745865336e-05
1994,112,4.8914213640689286e-05
1995,81,3.334608169131326e-05
1996,93,3.532131573040493e-05
1997,61,2.2354344951729273e-05
1998,59,2.0291956543571303e-05
1999,130,4.319862561911107e-05
2000,144,3.943534069258865e-05
2001,106,2.898861458488304e-05
2002,170,3.987847854690331e-05
2003,153,3.383690611253757e-05
2004,188,3.8258474252046826e-05
2005,590,0.0001123497940380725
2006,731,0.0001276440299612493
2007,825,0.00013180852965747835
2008,1218,0.00018306941577409054
2009,1574,0.0002183081781932876
2010,2169,0.00028138291986217037
2011,2321,0.0002770704119360167
2012,3215,0.0003722590904743588
2013,4152,0.0004566621363407043
2014,4214,0.0004383635288201655
2015,4741,0.0004830455692005825
2016,5954,0.0005878160560267485
2017,8638,0.0008660361920514962
2018,11590,0.0011596123913038476
2019,15958,0.0015513687976357131
2020,20065,0.001824007833825023
2021,24650,0.0024457293646173704
2022,30419,0.0031538679906297387
2023,34067,0.003377989789183769
2024,25921,0.002748679343400619
