,Documents,Share
1980,160,0.00012346974682528414
1981,147,0.00011432331098973656
1982,160,0.00012119495192726484
1983,149,0.00010878095968168793
1984,188,0.00013202089581795722
1985,199,0.00013440787589627764
1986,243,0.00015580778320789632
1987,196,0.00011922141119221411
1988,247,0.00014377199507799193
1989,299,0.0001634706067274442
1990,366,0.00018393706738981742
1991,384,0.00019273141572266752
1992,393,0.00018914181593469265
1993,566,0.00026045129859821064
1994,527,0.00023015884454145763
1995,642,0.00026429857340522364
1996,753,0.00028598871768811736
1997,966,0.00035400487251427014
1998,1001,0.00034427539830703173
1999,1044,0.00034691819343347663
2000,1401,0.00038367300215497705
2001,1505,0.0004115836316061224
2002,1737,0.00040746421903512377
2003,1783,0.00039432159214806853
2004,1648,0.00033537215727326154
2005,1884,0.0003587576474029298
2006,1895,0.0003308966303373015
2007,2083,0.00033279656639579084
2008,1638,0.00024619680052377695
2009,1737,0.00024091569601127102
2010,1751,0.00022715605932626109
2011,1890,0.00022561959438133198
2012,1988,0.00023018695858881036
2013,2226,0.00024482897772023306
2014,2611,0.00027161062499987
2015,2788,0.0002840605456509648
2016,2861,0.0002824557837239717
2017,3461,0.0003469959783156087
2018,3591,0.00035928974091217574
2019,4796,0.00046624669466480015
2020,4909,0.00044625240250421324
2021,5807,0.0005761602604597594
2022,5427,0.000562676011214951
2023,4576,0.0004537435428803513
2024,3612,0.0003830187796907155
