,Documents,Share
1980,12,9.26023101189631e-06
1981,5,3.888547992848183e-06
1982,12,9.089621394544863e-06
1983,11,8.030809104017229e-06
1984,13,9.129104498050235e-06
1985,15,1.0131246926855099e-05
1986,8,5.129474344292883e-06
1987,13,7.907542579075426e-06
1988,19,1.1059384236768612e-05
1989,19,1.0387764307095116e-05
1990,15,7.538404401222026e-06
1991,11,5.520952012888914e-06
1992,21,1.0106814591930142e-05
1993,22,1.012354870876437e-05
1994,23,1.0044883158355836e-05
1995,20,8.233600417608212e-06
1996,28,1.0634374628509011e-05
1997,37,1.3559192839573494e-05
1998,44,1.5132984540968429e-05
1999,36,1.1962696325292297e-05
2000,59,1.6157535422657848e-05
2001,33,9.024757370765475e-06
2002,42,9.852329993940817e-06
2003,57,1.2605906198788506e-05
2004,72,1.4652181628443466e-05
2005,84,1.5995563896945914e-05
2006,111,1.9382335602870962e-05
2007,101,1.6136559388370077e-05
2008,129,1.9389125315975106e-05
2009,132,1.8307928539716625e-05
2010,179,2.322155032518603e-05
2011,114,1.3608800930937484e-05
2012,157,1.8178748741671644e-05
2013,154,1.6937853804544427e-05
2014,254,2.6422481328980073e-05
2015,192,1.9562275740669023e-05
2016,226,2.2312131115560154e-05
2017,264,2.646834391081211e-05
2018,284,2.841500596464993e-05
2019,266,2.5859387151967648e-05
2020,303,2.754420003234398e-05
2021,322,3.1948269996218796e-05
2022,360,3.73251085383052e-05
2023,340,3.3713462539186945e-05
2024,324,3.435716628454923e-05
