,Documents,Share
1980,22,1.6977090188476567e-05
1981,22,1.7109611168532004e-05
1982,24,1.8179242789089726e-05
1983,24,1.7521765317855774e-05
1984,23,1.615149257347349e-05
1985,32,2.1613326777290876e-05
1986,33,2.115908167020814e-05
1987,33,2.0072992700729927e-05
1988,39,2.2700841328103992e-05
1989,34,1.8588630865328102e-05
1990,71,3.568178083245092e-05
1991,76,3.8144759361777945e-05
1992,72,3.465193574376048e-05
1993,46,2.116742002741641e-05
1994,73,3.18815856765207e-05
1995,64,2.6347521336346282e-05
1996,52,1.9749552881516736e-05
1997,44,1.6124445538952262e-05
1998,74,2.5450928546174177e-05
1999,115,3.821416881690595e-05
2000,95,2.601637059580501e-05
2001,115,3.144991204963726e-05
2002,211,4.94962292552741e-05
2003,251,5.551021852448974e-05
2004,261,5.3114158403107566e-05
2005,318,6.0554634752723815e-05
2006,380,6.63539417035222e-05
2007,500,7.98839573681687e-05
2008,598,8.988137161979158e-05
2009,751,0.0001041610176767211
2010,917,0.0001189617969172938
2011,1170,0.00013966927271225312
2012,1462,0.00016928236089378308
2013,1587,0.00017454788303774028
2014,1744,0.00018142050172339073
2015,1878,0.0001913435095884189
2016,2177,0.00021492703291404626
2017,2600,0.0002606730839701192
2018,2873,0.00028745180329732133
2019,3066,0.0002980634624358376
2020,3357,0.00030516791917022687
2021,3638,0.0003609559200193912
2022,3585,0.0003716958725272893
2023,3403,0.00033743209712015635
2024,2541,0.0002694492578056778
