,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5,,,52,5,2,1,,37,,,73,,,7,,8,,,,,,,2,2,
1981,3,1,2,53,2,2,1,,45,,,69,,1,3,,6,1,,1,,,,,3,
1982,2,2,1,37,2,1,,,35,,,61,,,6,,11,,,,1,,,,,
1983,2,,3,29,1,2,2,,21,,,86,,,9,,12,,,2,,,,2,2,
1984,2,1,,34,3,2,3,,17,,,63,1,,6,,16,,,4,,,,1,1,
1985,5,,,38,7,,2,1,20,,,65,,,6,,10,1,,3,,,,,2,
1986,3,1,2,54,9,2,3,1,30,,,68,,,8,,16,,,2,1,,,1,2,
1987,2,1,3,40,5,4,3,,19,,,77,,,5,1,13,,,2,,,,1,1,
1988,1,2,4,29,12,7,1,,32,,,85,,,8,1,9,1,,1,,,,2,,
1989,3,,5,37,19,3,3,3,27,,2,85,,,8,,17,,,3,,,,1,2,
1990,1,2,7,33,11,4,2,,21,,1,83,,,6,1,5,,,4,,,,1,,
1991,3,,2,31,,4,1,1,22,1,,68,,,1,,16,,,2,,,,2,,
1992,5,3,8,34,3,12,4,,30,,,86,,,3,,15,,,2,1,,,1,1,
1993,7,1,4,33,6,7,5,,36,,,84,,,6,3,25,,,8,,,,,2,
1994,13,,9,40,,7,2,,32,4,,85,,,6,,21,,1,7,,,,2,,
1995,15,2,19,46,4,14,1,,11,1,,65,,,5,1,20,1,,14,,1,,4,,
1996,17,5,18,25,3,9,3,,18,2,,36,,,6,3,10,,1,17,,1,,3,,
1997,22,6,10,52,10,12,9,1,32,1,1,71,,,4,2,15,,1,12,4,1,,5,1,
1998,18,3,22,52,12,16,3,1,19,,1,83,,2,4,,13,5,1,21,,1,,4,1,
1999,22,5,18,65,2,18,8,,27,,1,82,1,,2,1,18,2,1,11,4,,,7,,
2000,28,5,25,74,12,23,9,,27,,,105,3,1,6,2,27,,2,23,2,,,8,5,
2001,24,7,29,66,6,36,3,,22,4,,110,1,3,6,1,20,1,,14,,1,,7,,
2002,26,12,29,79,7,27,6,1,27,3,,100,2,1,12,1,22,1,1,10,1,4,,5,1,
2003,34,10,34,102,15,27,14,,35,1,,116,,,8,4,26,2,1,17,1,1,,5,4,
2004,33,15,33,89,11,26,12,,46,5,2,118,1,1,8,2,27,3,1,20,3,,2,11,1,
2005,29,19,22,90,17,33,16,,35,3,,142,2,2,17,2,34,1,1,37,2,2,,6,,
2006,19,15,32,100,22,37,21,1,48,2,1,144,4,2,9,5,29,2,2,37,1,2,,1,5,
2007,37,28,47,134,15,25,19,,43,5,3,169,4,6,4,3,25,4,11,30,2,2,,9,1,1
2008,38,17,40,130,28,35,15,2,45,3,1,134,17,5,13,2,27,3,19,35,4,1,,1,2,
2009,42,39,39,128,26,31,20,1,55,5,2,173,13,1,14,1,22,1,5,40,2,3,,5,1,
2010,41,35,58,131,30,42,23,3,43,,5,148,20,14,11,4,39,3,13,48,2,1,,5,4,
2011,72,32,63,111,28,40,16,4,55,3,1,130,16,10,13,4,35,1,9,51,3,1,1,6,1,1
2012,900,41,2650,104,63,1761,18,1,519,17,20,125,18,12,22,12,228,21,5,62,48,4,3,229,1,1
2013,115,41,56,102,44,37,12,3,40,1,7,125,5,5,24,10,43,4,10,72,6,2,,6,3,
2014,120,56,76,137,36,39,14,7,50,2,9,106,13,8,14,10,38,4,16,67,7,3,,4,2,
2015,173,80,62,142,38,53,27,6,49,5,11,131,29,12,25,22,28,4,16,73,4,9,1,5,4,1
2016,201,95,60,140,36,32,38,5,37,1,57,147,40,17,13,12,30,3,24,77,2,2,3,7,3,1
2017,212,127,86,143,40,38,48,8,54,14,28,115,44,15,25,18,36,5,16,70,4,3,1,10,4,
2018,211,176,120,185,58,38,46,17,61,11,31,125,54,27,24,22,33,7,25,88,6,3,3,6,1,1
2019,275,496,251,415,76,65,180,26,86,16,85,138,80,76,30,34,47,7,41,136,4,8,2,19,2,1
2020,666,1532,674,856,205,110,367,83,181,53,172,222,261,140,41,55,95,15,82,196,11,23,26,25,8,8
2021,967,3471,1080,1352,291,170,684,162,321,124,1227,242,595,375,57,68,100,28,86,301,10,50,26,28,13,5
2022,1092,3275,808,1056,294,167,577,127,287,113,1920,259,500,353,84,54,114,30,99,283,14,36,28,40,14,6
2023,1371,3703,1586,2005,447,260,723,220,521,122,554,400,612,467,91,81,199,41,185,347,37,64,26,57,33,7
2024,788,1231,658,1229,272,207,564,110,365,76,197,286,339,256,63,52,146,27,108,282,29,65,19,27,31,9
