,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,11,3,4,,1,5,,1,,,,,,,,,,,,,1,,,,,
1981,8,2,1,1,2,2,,,,1,1,,,,,,,,,3,,,,1,,
1982,15,7,6,2,2,2,,1,,,,1,,1,4,1,3,,,,,,,,,
1983,16,1,2,1,3,2,,,,,1,,1,,1,,9,,,,,,,1,,
1984,12,5,4,1,3,,,,1,1,,,,,,,3,,,5,,,,1,,
1985,12,2,5,,,7,,,1,,,1,2,1,,,4,1,,1,1,,,,,1
1986,15,6,6,,1,4,,2,,,1,,,,,,1,1,,,1,,,1,,
1987,18,3,11,5,3,7,2,,1,2,1,,,,,,6,3,,2,3,,,,,
1988,15,8,10,2,5,8,2,1,1,2,1,1,,,,1,8,2,,,5,,,1,,
1989,17,6,9,3,8,8,1,,,3,1,2,3,1,1,,1,4,,,,,,,,
1990,62,7,8,4,10,9,1,2,2,2,2,4,1,,1,,2,5,,1,4,,,3,1,
1991,45,10,19,3,12,10,1,1,,2,,8,1,,4,1,7,3,1,1,4,,,,,
1992,52,15,16,6,5,6,1,1,,2,2,3,1,,5,1,,10,,2,2,,,2,,
1993,59,14,24,2,12,7,3,1,,4,4,,3,1,2,,3,11,,,5,,,3,,
1994,48,7,27,2,8,12,3,2,,,2,,,3,2,2,3,6,,,5,,,4,,
1995,64,23,27,3,5,9,2,1,1,2,2,,4,3,1,,3,6,,,8,,,1,1,
1996,55,11,28,4,11,10,3,1,3,2,3,1,3,3,7,,3,11,,1,5,,,2,1,
1997,78,24,31,5,8,18,1,4,1,8,4,3,3,3,6,1,5,12,,,7,2,,1,1,
1998,71,9,27,10,4,16,2,1,3,3,,1,6,4,8,,4,6,,2,5,,,1,,2
1999,85,17,30,10,13,12,2,16,3,6,4,4,1,4,11,1,2,10,1,1,8,,1,1,,
2000,96,20,39,8,24,23,2,2,2,3,3,,5,1,8,1,5,16,,3,5,1,1,1,,2
2001,104,16,68,7,19,19,3,3,1,12,3,3,8,3,6,2,7,21,,4,4,2,,1,,2
2002,137,21,71,11,32,37,3,4,3,13,2,3,9,4,15,2,1,17,2,,3,1,,3,1,6
2003,127,16,68,13,27,27,4,8,,7,4,2,5,3,10,5,4,22,1,2,8,3,2,3,,2
2004,139,19,92,8,37,44,5,6,3,5,,4,15,7,13,2,2,35,,1,12,1,,,2,2
2005,162,19,109,16,43,46,9,5,6,7,,5,4,13,17,4,4,25,1,5,14,3,,6,,7
2006,205,31,140,22,53,55,12,12,3,12,1,9,20,6,24,5,11,31,,1,24,3,,4,,10
2007,257,45,114,27,47,55,18,6,8,9,8,8,16,16,24,5,3,34,2,3,12,4,,3,,11
2008,276,67,150,25,67,46,18,15,2,19,5,10,25,11,22,8,10,25,2,2,22,2,,4,1,6
2009,341,69,134,19,86,70,19,19,4,8,6,11,21,15,18,6,8,29,1,3,15,3,,1,1,17
2010,387,99,157,31,107,80,26,16,13,26,6,7,26,19,24,11,14,29,2,2,26,1,2,7,,9
2011,495,114,211,33,143,84,23,21,25,43,10,21,24,24,23,11,11,62,3,8,23,7,,6,,21
2012,536,109,230,41,145,72,47,26,24,41,4,19,26,34,34,15,18,44,4,5,40,5,3,10,3,14
2013,692,174,378,74,225,99,29,36,31,60,17,26,46,50,27,13,13,99,5,9,65,10,3,21,,18
2014,1029,257,559,138,308,120,44,55,41,91,22,27,63,42,37,33,34,105,11,15,83,12,6,28,3,24
2015,1067,270,613,147,358,144,85,54,37,112,25,55,89,68,43,15,43,105,15,27,155,17,4,42,5,32
2016,1033,272,758,175,363,126,91,71,61,107,35,40,88,86,48,23,24,109,19,22,147,28,3,31,6,26
2017,1385,413,962,225,571,174,113,101,68,159,33,52,128,124,63,24,45,123,20,41,195,33,6,44,10,47
2018,1653,463,1108,320,606,204,141,109,104,182,35,77,123,142,60,23,37,164,42,37,228,39,2,37,9,37
2019,2655,744,1584,514,908,265,213,177,149,308,78,112,260,261,80,25,55,222,54,70,400,60,15,29,10,48
2020,4065,889,2121,779,1223,429,303,339,244,431,74,83,377,286,112,45,78,333,79,212,583,86,20,57,12,46
2021,4031,954,2283,1192,1408,447,411,357,321,373,74,74,344,270,132,50,97,265,105,254,514,80,22,55,14,67
2022,4295,998,2377,1582,1628,499,601,377,453,482,99,88,370,271,132,75,116,308,133,211,531,98,18,57,25,56
2023,4104,1150,2512,1303,1540,495,481,336,381,483,96,101,311,337,140,61,107,268,123,152,474,82,12,48,23,78
2024,4526,986,2279,1158,1410,523,365,340,377,482,84,85,283,277,111,60,89,325,127,143,589,100,13,54,18,51
