,Documents,Share
1980,2,1.5433718353160516e-06
1981,,
1982,1,7.574684495454053e-07
1983,,
1984,,
1985,2,1.3508329235806798e-06
1986,,
1987,2,1.21654501216545e-06
1988,5,2.910364272833845e-06
1989,6,3.2803466232931945e-06
1990,2,1.0051205868296034e-06
1991,1,5.019047284444467e-07
1992,4,1.925107541320027e-06
1993,3,1.380483914831505e-06
1994,2,8.734681007265945e-07
1995,1,4.1168002088041066e-07
1996,5,1.8989954693766092e-06
1997,,
1998,1,3.439314668401916e-07
1999,1,3.3229712014700825e-07
2000,4,1.0954261303496847e-06
2001,7,1.914342472586616e-06
2002,4,9.383171422800778e-07
2003,12,2.6538749892186327e-06
2004,8,1.628020180938163e-06
2005,10,1.904233797255466e-06
2006,11,1.920771996680906e-06
2007,16,2.5562866357813984e-06
2008,12,1.803639564276754e-06
2009,13,1.8030535683054251e-06
2010,19,2.464857297086785e-06
2011,7,8.356281273382666e-07
2012,8,9.263056683654341e-07
2013,10,1.099860636658729e-06
2014,24,2.496612409037487e-06
2015,19,1.9358502035037054e-06
2016,18,1.7770723897348796e-06
2017,24,2.4062130828011006e-06
2018,30,3.0015851371109083e-06
2019,21,2.0415305646290246e-06
2020,31,2.8180534686556547e-06
2021,27,2.6788922046518863e-06
2022,24,2.4883405692203468e-06
2023,29,2.8755600401071217e-06
2024,19,2.0147720969334428e-06
