,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3,,,,,,,,,,2,,,,,,,1,,,,,,,,
1981,,,,,,,,,,,1,,,,,,,,,,,,,,,
1982,5,,,1,1,,,,,,1,,,,1,,,,,,,,,,,
1983,2,,,2,1,,,1,1,,,,,,,,,1,,,1,,,,,
1984,1,,1,,,1,,,,,,,,,,,,,,,,,,,,
1985,5,,2,,1,1,,1,,,1,,,,,1,,2,,,,,,,,
1986,4,,1,1,2,,,1,,,,,,,,1,,1,,,,,,,,
1987,14,1,,,,,,,,,,,,,1,,,8,,,,,,,,
1988,21,,3,,1,,,1,,,,1,,,,,,3,,,,,,,,
1989,23,1,,,2,1,3,,,1,1,,,,1,,,7,,2,,,,,,
1990,22,,,1,,5,,3,,1,,,,,1,,,3,,,,,,,,
1991,21,2,3,2,2,4,,5,,1,,,1,,1,1,,10,,,,,,,,
1992,17,1,,2,2,5,1,2,,,,,,,,,,7,,,3,,,,,
1993,15,,3,2,,3,,4,,,,,,,,,,3,,,,,,,,
1994,11,,4,8,2,1,1,3,,,,1,1,,1,1,,5,,,1,,,,,1
1995,22,2,1,2,1,4,,4,,,,,,,4,,,3,,1,,,,,,
1996,13,,,,3,1,,1,,,,,,,2,,,9,,,,,,2,,
1997,28,1,2,,5,4,1,2,,,,,,,1,,,4,,,,,,,,
1998,29,,3,,1,1,,3,,,,,,,1,,1,14,,1,,,,,,
1999,33,1,2,1,2,4,,3,,,,,,,,1,2,8,,,,,,1,,
2000,30,1,2,,4,2,,,,,1,,,,1,,1,9,,1,,,,,,
2001,28,1,8,2,2,1,1,1,,,,,,,2,1,,14,,2,,,,,,1
2002,43,1,4,1,1,4,,7,,,,,,,1,,,8,,2,1,,,1,,
2003,41,1,2,,1,4,1,3,1,,,,,,1,,1,7,,1,,,,,,
2004,45,3,8,2,2,5,1,9,,2,1,1,1,,1,,1,8,1,1,1,,,,,
2005,68,3,17,,,,,3,1,1,,,1,,,,,12,,1,,,2,2,,1
2006,61,4,13,,2,6,,4,,,1,,,1,,,1,13,,,,,1,2,,
2007,52,2,4,2,3,7,,2,,,,2,,,1,,,7,,3,,,,,,
2008,53,3,4,2,2,9,,5,,1,1,4,,,3,1,,12,,2,2,,,2,,1
2009,63,3,7,1,10,10,,3,,2,1,1,2,,3,1,,15,,2,,1,,3,,
2010,72,3,12,2,3,11,1,3,,1,5,1,1,,1,,2,18,,1,1,,,,,2
2011,113,10,18,2,8,3,6,1,,1,10,3,3,2,3,,3,18,,12,,2,,,,
2012,87,8,24,2,7,10,4,3,,,2,4,1,,2,3,1,13,,3,1,1,,3,,
2013,87,7,22,7,13,16,3,5,,2,3,1,5,,4,1,,17,,2,3,2,,4,,
2014,137,7,23,7,8,29,16,7,,3,2,2,10,4,7,2,1,19,,7,,1,,2,,
2015,129,4,17,3,8,19,3,6,1,8,1,2,7,4,4,2,3,24,,,1,1,,3,,2
2016,96,10,30,8,25,10,3,7,2,3,2,3,,1,3,1,2,19,1,2,1,,,2,,
2017,122,9,29,4,17,17,2,6,4,,3,3,5,3,8,4,4,10,1,4,1,,,3,,
2018,122,8,34,9,19,7,2,,3,6,4,3,6,3,7,1,6,14,,4,1,1,,4,,
2019,149,8,36,14,29,16,6,5,,7,,3,9,,2,1,1,19,1,1,2,,,3,1,1
2020,160,23,34,11,40,18,3,7,,13,2,3,5,1,8,1,3,24,,12,6,1,,1,,
2021,199,12,42,15,37,22,5,8,3,13,9,3,7,6,8,1,2,30,,4,10,1,1,2,,1
2022,208,18,42,13,39,14,6,3,5,8,5,6,14,3,2,1,2,25,,7,1,3,,5,,
2023,179,20,40,17,39,26,6,1,3,12,4,2,10,2,4,,2,22,,7,2,,1,1,,2
2024,199,19,31,10,34,15,2,8,1,16,6,2,3,7,3,,4,26,,5,2,1,,1,,
