,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,1,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,1,1,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,1,
1987,,1,,,,,,,,,,,,,,,,,,,,,,,,
1988,,1,,,,,,,,,,,,,,,,,,,,,,,,
1989,,1,,,,,1,,,,,,,,,,,,,,,,,,,
1990,,1,,,,,,,,,1,,,,,,,,,,,,,,,
1991,,2,,,,,,,,,,,,1,,,,,,,,,,,,
1992,,3,,1,1,,3,,,,,,,,,1,,,,2,,,,,,
1993,,3,,1,,,,1,,,,2,,,,,1,1,,1,,,,,,
1994,2,,,3,,,4,,,,,,1,,,,,,,1,,2,,,,
1995,,4,,3,,,4,1,,,,,1,,,,,,,,,,,,,
1996,2,,,2,,,5,,,,,,,1,,1,,,1,,,,,,,
1997,1,2,,5,2,,2,1,,1,,,3,1,,,1,,,1,,1,,,,
1998,4,1,3,14,2,1,4,,,,,1,2,2,,,,,,2,,1,,,,
1999,6,2,,6,1,1,8,1,,,,1,2,4,3,,2,,,1,,3,,,,
2000,3,5,1,5,1,,2,2,,1,1,,3,1,,,,,,,,2,,,,
2001,3,7,2,11,4,5,12,2,,,,,1,1,,,,,,4,,,,,,
2002,5,6,,45,2,1,39,6,4,2,2,,4,11,4,,2,,,5,,,,,,
2003,2,16,1,49,3,,30,,1,,1,,8,8,,,,,1,3,,2,,,,
2004,14,10,1,51,3,,36,4,3,1,1,1,9,11,,1,,,,6,,8,,,,
2005,11,18,2,57,5,6,61,3,1,4,1,1,13,19,1,,2,,,8,,8,,3,3,
2006,12,38,5,87,7,9,87,6,3,5,4,9,26,28,2,,1,,,10,1,11,,,,
2007,36,38,2,52,10,12,80,15,4,4,3,16,24,33,5,1,2,1,,9,,12,,3,,
2008,37,80,4,102,12,14,74,17,,1,6,8,34,62,,1,,6,,7,1,19,,5,3,
2009,58,141,6,87,10,13,116,18,2,8,10,10,40,73,,4,2,3,1,6,3,13,,2,1,
2010,74,134,9,147,16,25,109,33,9,12,9,14,57,69,3,8,5,3,3,16,,26,,4,2,
2011,83,162,6,173,17,47,150,37,4,15,18,17,63,113,2,9,6,4,7,15,,26,,13,2,
2012,102,149,19,222,30,66,186,65,5,11,11,19,65,93,2,10,7,3,2,18,,24,,12,,
2013,139,171,19,244,29,101,249,75,11,17,22,28,77,120,5,10,21,1,3,40,5,32,,24,,
2014,186,202,25,312,39,134,298,81,31,14,21,44,69,96,2,25,34,7,7,54,7,32,,14,3,
2015,237,246,28,364,29,180,318,86,55,22,49,77,70,140,6,33,29,16,7,61,5,34,1,30,1,1
2016,273,244,37,454,54,229,381,114,79,19,43,86,64,98,8,42,42,23,6,76,8,25,1,24,1,1
2017,356,276,40,491,43,263,369,109,95,22,42,99,61,115,9,66,54,28,13,77,6,27,,31,9,
2018,353,292,35,648,53,321,438,129,127,27,39,95,89,137,20,44,53,26,27,64,8,29,,31,6,1
2019,418,310,50,741,78,289,487,144,118,28,72,125,94,150,41,60,48,38,38,77,14,41,1,28,6,
2020,534,434,57,866,116,312,669,257,147,48,94,210,108,164,49,69,54,32,44,89,15,45,3,42,11,
2021,629,555,62,1159,151,373,795,288,173,32,103,176,164,254,54,86,59,54,96,96,6,57,4,43,6,1
2022,807,719,115,1470,255,509,963,368,247,50,167,162,223,339,89,129,61,64,113,120,24,77,3,43,15,2
2023,820,822,108,1727,327,524,1241,360,235,65,172,188,328,403,100,168,58,85,112,105,17,120,5,38,28,
2024,920,815,108,1725,311,513,1333,379,238,80,164,217,260,329,105,195,65,82,117,80,18,112,3,32,22,
