,Documents,Share
1980,,
1981,,
1982,,
1983,,
1984,1,7.022388075423256e-07
1985,,
1986,1,6.411842930366103e-07
1987,,
1988,,
1989,,
1990,,
1991,,
1992,,
1993,,
1994,1,4.3673405036329724e-07
1995,6,2.470080125282464e-06
1996,5,1.8989954693766092e-06
1997,3,1.0993940140194725e-06
1998,16,5.502903469443065e-06
1999,14,4.652159682058115e-06
2000,20,5.477130651748423e-06
2001,24,6.5634599060112545e-06
2002,21,4.926164996970408e-06
2003,23,5.086593729335713e-06
2004,22,4.477055497579948e-06
2005,27,5.141431252589758e-06
2006,41,7.159241078537922e-06
2007,38,6.0711807599808216e-06
2008,11,1.6533362672536913e-06
2009,21,2.9126249949549175e-06
2010,38,4.92971459417357e-06
2011,24,2.865010722302628e-06
2012,25,2.8947052136419813e-06
2013,42,4.6194146739666615e-06
2014,24,2.496612409037487e-06
2015,48,4.890568935167256e-06
2016,75,7.404468290561998e-06
2017,87,8.72252242515399e-06
2018,92,9.20486108714012e-06
2019,97,9.429926893762637e-06
2020,139,1.263578813364955e-05
2021,120,1.1906187576230606e-05
2022,108,1.1197532561491561e-05
2023,105,1.0411510490043027e-05
2024,98,1.0391982394709336e-05
