,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,1,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,1,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,,,,,,,,,,1,,,,,,,,,,,,,,,
1991,,,,,,,,,,1,,,,,1,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,,1,,,,,,,,,,,,,,,,,,,,,1,,,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1,,,,1,1,,,,,,,,,,,,,,,,,,,,
1998,1,,,,2,,,,,,,,,,,,,,,,,,,,,
1999,1,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2,,,,,,1,,,,,,,,,,,,,,,,,,,
2002,1,1,,,,1,1,,,,,,,,1,,,,,,,,,,,
2003,4,,,,,,,,,,,,,,,,,,,,,,,,,
2004,5,,1,,,,,,,,,,,,,,,1,,,,,,,,
2005,3,,1,1,,1,,,,,,,3,,,2,,,,,,,,,,
2006,4,1,,,1,,1,,,,,,,,,,,,,,2,,,,,
2007,5,,,1,,1,1,,,,,1,,,1,,,,,,,,,,,
2008,2,1,,,1,,,,,,1,,,,,,,,,,,,,,,
2009,5,,,,,,,2,,,,,,,1,,,,,,,,,,,
2010,3,,1,1,1,,1,1,,,,1,,,1,,,,,,,,,,,
2011,2,,1,,4,,1,,,,2,,,,,,,,,1,,,,,,
2012,4,1,1,1,3,2,,1,,1,,,,1,4,,,,,,,,,,,
2013,8,2,1,3,5,,1,1,,,,,,,2,,,,,,1,,,,,
2014,8,6,1,1,8,,2,,,,1,,2,1,2,,2,,,1,,,,,,
2015,8,5,,,1,,1,2,,,,,,,1,,,1,,,,,,,,
2016,5,6,,4,3,1,2,,,,,,,1,2,,,,1,,,,,,,
2017,4,7,,,3,,1,1,,2,1,,1,,3,,,1,,,,,,,,
2018,6,7,,1,6,1,3,,,1,,,,1,3,,,,,,,,,,,
2019,7,6,2,1,3,4,1,1,,5,6,,2,,4,,,,,,,,,,,
2020,15,2,,1,15,4,,2,,2,1,,,1,4,,1,,,1,,,,,,
2021,9,4,,2,4,2,2,1,,1,1,,2,,12,,,,1,4,,,,,,
2022,20,9,1,3,11,1,2,1,,1,1,,,,2,,,1,,1,,1,,,,
2023,12,10,3,,13,1,4,1,,1,2,,1,2,4,,,,,,,,,1,,
2024,10,4,1,4,7,1,2,2,,,1,,1,,3,1,,,1,,,,,,,
