,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5116,257,1378,4602,883,3669,511,155,2213,121,141,2360,84,36,593,786,2613,332,125,430,216,76,112,301,341,32
1981,5547,255,1361,5433,935,3862,595,186,2595,120,128,2506,96,58,517,1048,2888,425,133,497,261,81,131,295,315,40
1982,5941,327,1530,5491,1007,4071,676,204,2418,125,166,2327,96,59,573,1126,2903,437,166,531,271,59,115,368,306,42
1983,6731,324,1608,5877,1056,4477,712,215,2640,124,169,2771,114,52,634,1290,2850,500,157,562,298,101,132,345,295,45
1984,7416,355,1730,6340,1120,4663,817,197,2692,171,184,2645,112,69,711,1202,2877,558,156,636,267,93,149,409,336,40
1985,8226,403,1796,7137,1261,4943,873,262,3152,196,155,3180,138,94,864,1448,2885,691,183,592,344,102,220,422,319,49
1986,8924,411,1842,7374,1383,5313,1028,261,3337,175,194,3292,140,84,797,1369,3014,735,193,694,349,109,232,398,412,64
1987,11752,431,1987,8468,1548,6334,1188,274,3794,263,192,4196,186,121,802,1603,4644,945,224,721,420,121,255,666,470,56
1988,13984,426,2127,8663,1475,7176,1345,337,3877,272,208,4260,168,115,846,1836,4420,1302,223,873,508,131,272,708,467,67
1989,15370,526,2236,9134,1548,7816,1349,365,4355,278,219,4810,231,124,931,1940,4632,1299,213,778,472,113,315,653,466,87
1990,18588,550,2469,10171,1772,8727,1637,415,4608,421,232,5224,214,126,1012,2280,4972,1595,227,841,541,134,518,776,501,100
1991,19076,592,2538,10766,1787,9309,1880,432,5198,428,288,5967,214,161,1060,2555,4845,1555,235,825,666,162,367,756,516,98
1992,20778,615,2474,11180,1794,9226,1937,497,5457,416,308,5908,212,178,1038,2477,5169,1636,222,824,585,150,365,907,521,87
1993,21977,690,2500,11869,1897,9634,2004,587,5985,461,278,6186,256,157,1158,2792,5048,1719,256,908,551,189,354,753,543,119
1994,22768,689,2665,12163,1955,10126,2156,601,6377,453,288,6782,259,191,1156,2743,5208,1745,289,856,649,181,347,827,544,115
1995,23640,790,2645,12393,2048,10872,2385,641,6097,489,333,6668,288,225,1273,2924,5113,1811,324,900,596,192,361,834,535,101
