,Documents,Share
1980,2,1.5433718353160516e-06
1981,4,3.110838394278546e-06
1982,10,7.574684495454053e-06
1983,2,1.4601471098213146e-06
1984,10,7.022388075423257e-06
1985,13,8.780414003274419e-06
1986,16,1.0258948688585765e-05
1987,6,3.6496350364963505e-06
1988,16,9.313165673068304e-06
1989,16,8.747590995448519e-06
1990,23,1.155888674854044e-05
1991,17,8.532380383555594e-06
1992,53,2.5507674922490358e-05
1993,53,2.4388549162023257e-05
1994,60,2.6204043021797833e-05
1995,55,2.2642401148422586e-05
1996,84,3.1903123885527036e-05
1997,65,2.382020363708857e-05
1998,113,3.8864255752941644e-05
1999,94,3.123592929381878e-05
2000,102,2.793336632391696e-05
2001,88,2.4066019655374597e-05
2002,138,3.237194140866269e-05
2003,146,3.22888123688267e-05
2004,177,3.6019946503256856e-05
2005,212,4.0369756501815875e-05
2006,239,4.173313701879423e-05
2007,276,4.4095944467229126e-05
2008,431,6.478072101694008e-05
2009,409,5.67268391874553e-05
2010,450,5.837819914152912e-05
2011,548,6.541774482591001e-05
2012,546,6.322036186594088e-05
2013,515,5.664282278792454e-05
2014,480,4.9932248180749744e-05
2015,497,5.0637765849544294e-05
2016,576,5.686631647151615e-05
2017,596,5.975429155622733e-05
2018,581,5.8130698822047925e-05
2019,613,5.959324933893296e-05
2020,601,5.4633875311678984e-05
2021,732,7.26277442150067e-05
2022,773,8.014530250030534e-05
2023,860,8.52752287755905e-05
2024,720,7.63492584101094e-05
