,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,1,,,,,,,,,,,,,,,,,,,,,,,
1981,1,,,,,,,,,,,,,,,,,,,,,,,,,
1982,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1983,,1,,,,,,,,,,,,,,,,,,,,,,,,
1984,,1,,1,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,1,,,,,,,,,,,,,
1986,,1,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,1,1,,,,,,,,,,,,
1988,,,,,,1,,,1,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,,1,,,,,,,2,,,,,,,,,,,,,,,,,
1991,,,,,,,,,5,,,,,,1,,,,,,,,,,,
1992,2,,,1,,,,,1,,,,,,,,,,,,,,,,,
1993,,,,2,,,,,1,,,,1,,,,,,,,,1,,,,
1994,1,,,1,,1,,,2,,,,,,,,,,,,,,,,,
1995,2,,1,,,,,,2,,,,,,1,,,,,,,,,,,
1996,,,1,3,,,,,1,,,2,,,2,,,,,,,,,,,
1997,2,,,4,,1,,,,,,,,,2,,,,,,1,,,,,
1998,1,,1,6,,3,,,1,,,2,,,,1,,,,,,,,,,
1999,3,2,4,4,1,,,,1,,,8,,,2,,,,,,,,,2,,
2000,3,1,3,7,,3,1,1,2,,2,14,,1,2,1,,,,1,,,,1,,
2001,4,1,,6,2,,2,,4,1,2,5,1,,1,,1,,,1,,,,,,
2002,9,1,,10,4,2,,1,2,1,2,12,,,10,1,,,,1,,,,,,
2003,6,3,2,4,2,1,4,,,,1,8,1,,4,1,,,,,,,,,,
2004,7,4,,4,,2,2,,2,1,,3,1,,6,,,,,2,1,,,,,
2005,10,5,,6,3,5,2,,4,1,1,11,1,,8,1,,,,1,,1,,1,,
2006,9,6,5,10,4,5,1,1,1,2,1,9,,,13,,3,,,6,1,,,,,
2007,11,5,4,8,2,6,1,1,,1,,7,3,,9,,6,,1,5,,,,,,
2008,13,22,,11,8,6,3,1,3,1,1,12,,,12,1,1,,1,1,,,,,,
2009,21,11,2,6,5,3,3,,,1,1,2,2,1,3,,2,,1,3,,1,,,,
2010,13,11,6,7,5,4,1,,,3,1,9,2,1,10,1,1,1,1,2,,,1,,,
2011,19,20,2,12,4,7,3,1,5,,4,4,10,6,15,,7,,2,3,,1,,,,
2012,35,20,12,6,9,3,1,1,4,2,3,5,12,4,12,1,1,,1,2,,,,1,1,
2013,42,22,12,11,10,14,2,3,2,1,2,4,6,3,23,1,5,4,2,2,1,,,2,,
2014,35,28,19,11,12,14,4,8,2,4,4,8,1,6,18,3,3,1,,4,,1,,2,1,
2015,47,53,15,11,24,8,5,4,1,1,5,6,9,9,30,2,4,2,1,4,,3,,3,,
2016,58,48,17,30,21,19,8,2,3,5,9,4,24,10,30,3,2,2,,9,,1,,,,2
2017,87,83,19,32,30,21,18,11,3,5,13,9,27,13,41,5,1,1,6,14,3,5,1,,,1
2018,110,135,16,33,40,25,12,9,11,6,28,7,16,28,34,3,2,4,3,23,3,3,,2,1,3
2019,171,180,42,82,30,45,31,21,11,5,41,11,32,34,49,6,10,8,5,29,3,7,1,1,,2
2020,203,231,62,118,51,30,52,29,13,17,60,20,28,39,60,9,8,4,13,40,14,8,,1,,1
2021,303,612,107,141,92,54,133,46,20,32,113,13,60,45,78,20,10,11,22,86,4,14,8,2,,4
2022,336,402,82,178,64,51,139,38,20,29,114,13,70,61,67,12,5,9,17,62,3,11,5,2,2,4
2023,239,261,97,94,80,50,47,33,14,27,63,15,53,78,44,16,4,9,15,36,4,1,3,,1,1
2024,270,294,77,90,58,51,81,43,8,33,58,14,47,45,24,13,10,19,7,36,8,12,1,4,,
