,Documents,Share
1980,38562,0.029757752356728794
1981,41418,0.0322111761535572
1982,42614,0.0322787605089279
1983,44771,0.03268612312690503
1984,48266,0.03389425828483789
1985,50962,0.0344205737257593
1986,52735,0.03381285369328565
1987,59599,0.03625243309002433
1988,64655,0.03763392041201445
1989,68243,0.03731011576889958
1990,71793,0.03608031114512886
1991,74888,0.037586641303747725
1992,78952,0.03799777265057469
1993,83393,0.03837423170318123
1994,88882,0.03881779586439058
1995,95969,0.03950851992387213
1996,102456,0.038912695962089974
1997,103275,0.03784663893262034
1998,108408,0.03728492245721149
1999,112194,0.03728174309777344
2000,122199,0.03346499442565028
2001,121799,0.03330928554551103
2002,137828,0.03233159377154464
2003,141717,0.03134160015392475
2004,143418,0.029185924788723682
2005,155694,0.029647777682989252
2006,173315,0.030263508964068292
2007,178997,0.028597977434060187
2008,186664,0.028056214635513003
2009,198529,0.027535263220162132
2010,210928,0.027363548418943232
2011,221162,0.026401312556912245
2012,232483,0.026918790087325152
2013,245756,0.02702973506227026
2014,253256,0.02634508634429991
2015,265482,0.027049125459293197
2016,281096,0.027751552248050874
2017,282291,0.028302179056541896
2018,296694,0.02968507668899946
2019,310846,0.030219124280603516
2020,352193,0.0320160872672981
2021,357462,0.03546674686145454
2022,323057,0.03349482663627573
2023,330712,0.03279249006841056
2024,272512,0.028897345983132965
