,Documents,Share
1980,458,0.00035343215028737585
1981,429,0.00033363741778637404
1982,562,0.00042569726864451776
1983,514,0.0003752578072240778
1984,564,0.0003960626874538717
1985,473,0.0003194719864268308
1986,518,0.00033213346379296413
1987,506,0.0003077858880778589
1988,491,0.00028579777159228357
1989,524,0.000286483605100939
1990,615,0.000309074580450103
1991,638,0.00032021521674755696
1992,685,0.0003296746664510546
1993,929,0.0004274898522928227
1994,934,0.0004079096030393196
1995,959,0.00039480114002431383
1996,1132,0.0004299325742668643
1997,1260,0.00046174548588817844
1998,1359,0.0004674028634358203
1999,1712,0.0005688926696916781
2000,1880,0.0005148502812643518
2001,2138,0.0005846948866271692
2002,2657,0.0006232771617595417
2003,2526,0.0005586406852305222
2004,2578,0.000524629503307323
2005,3078,0.0005861231627952324
2006,3582,0.0006254732083737278
2007,3947,0.0006306039594643237
2008,4282,0.0006435987178527551
2009,4383,0.0006079064453755906
2010,4284,0.0005557604558273573
2011,4210,0.0005025706308705861
2012,3780,0.0004376794283026676
2013,3826,0.0004208066795856297
2014,3762,0.00039134399511662614
2015,3611,0.00036791342551852004
2016,3595,0.00035492084672760513
2017,3522,0.00035311176990106155
2018,3232,0.00032337077210474853
2019,3119,0.0003032158967179966
2020,3798,0.00034525700238561863
2021,3912,0.00038814171498511777
2022,3349,0.00034722719026328926
2023,3439,0.0003410017578595997
2024,2079,0.0002204584836591909
