,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,427,51,90,209,72,183,78,10,119,18,19,161,17,19,47,59,194,31,19,66,9,21,,5,14,1
1981,563,92,94,244,81,232,56,13,135,25,32,217,30,16,40,64,193,42,27,77,11,7,2,9,16,4
1982,524,66,83,272,69,211,63,15,114,34,42,171,46,18,52,49,193,33,13,80,13,30,1,10,17,1
1983,552,89,88,298,65,205,76,26,113,14,35,213,37,14,46,59,189,32,21,62,14,15,2,7,21,10
1984,580,87,92,361,77,200,73,18,125,27,29,214,40,22,64,80,185,46,21,98,12,24,3,9,19,12
1985,667,99,115,329,83,231,103,33,131,21,49,255,51,27,59,74,230,48,14,92,12,16,4,9,23,5
1986,804,89,107,359,78,251,112,24,119,33,61,248,66,35,51,101,170,51,13,90,17,33,4,9,15,4
1987,1042,103,112,393,103,312,118,23,177,49,48,305,48,25,55,95,273,78,14,103,18,35,3,25,23,8
1988,1303,86,140,432,120,359,107,31,163,59,64,262,44,28,60,124,268,109,12,94,24,24,7,14,29,12
1989,1417,104,157,424,121,386,160,38,157,67,63,330,53,36,83,137,278,125,14,125,34,37,3,16,23,4
1990,1615,101,135,445,120,467,151,41,176,53,65,324,61,36,84,155,293,118,19,124,27,33,5,20,29,5
1991,1625,143,145,511,140,472,193,68,177,62,102,382,99,53,85,155,253,109,18,120,32,45,11,20,35,5
1992,1701,147,167,604,163,477,249,55,211,61,98,428,72,59,108,152,252,131,19,159,35,34,6,30,35,10
1993,1693,164,180,544,140,522,271,58,204,81,78,423,85,72,110,160,296,131,12,120,45,21,7,18,33,15
1994,1973,234,179,628,177,535,342,73,221,69,80,499,112,65,95,143,301,142,22,110,34,39,7,16,41,5
1995,1993,202,179,702,186,621,393,65,270,82,102,528,118,64,114,187,311,190,10,146,36,46,14,19,52,11
1996,2174,226,194,753,214,759,379,68,321,99,101,638,111,87,156,163,314,181,20,154,42,54,9,19,40,9
1997,2538,253,207,868,230,791,405,72,248,98,131,704,101,107,173,211,404,196,21,199,41,47,6,20,41,15
1998,2457,284,241,953,256,829,478,92,343,93,130,713,128,100,156,192,396,189,22,163,35,59,18,34,32,13
1999,2686,351,271,938,262,949,473,84,317,100,113,710,188,149,183,227,398,173,28,158,38,49,27,24,46,14
2000,2927,429,277,1016,311,933,561,224,376,154,210,791,213,167,206,250,397,199,26,234,49,86,17,25,26,16
2001,3020,369,344,1074,313,967,617,115,376,122,110,859,251,134,248,263,419,231,25,245,30,89,23,38,50,29
2002,3088,453,390,1593,382,1105,1275,125,470,130,135,916,214,210,268,256,406,213,27,247,33,94,27,24,40,22
2003,3370,524,358,1650,434,1174,1080,167,505,163,184,995,296,246,278,249,457,244,27,282,47,108,32,40,46,37
2004,3881,585,448,1609,473,1337,1010,203,534,193,218,1087,339,236,272,332,462,261,33,268,45,99,37,43,50,35
2005,3971,708,480,1808,516,1339,1299,176,538,192,174,1166,357,297,286,276,486,245,36,330,46,110,27,61,50,56
2006,4195,889,561,2058,610,1445,1500,244,634,196,218,1130,389,370,319,373,476,253,33,361,45,131,32,35,58,48
2007,4504,1001,606,2169,701,1542,1543,316,594,239,277,1251,446,460,394,320,463,269,58,369,47,160,38,67,72,58
2008,5068,1205,641,2442,734,1611,1805,298,691,275,287,1317,541,468,432,402,452,348,53,404,59,198,46,45,74,41
2009,5616,1354,732,2766,909,1844,2034,357,764,409,365,1358,608,559,495,418,737,342,87,482,55,259,49,100,89,88
2010,5476,1391,779,2813,920,2012,2088,366,805,326,380,1419,581,635,568,483,480,350,73,425,65,215,48,87,99,82
2011,6048,1510,815,3189,1011,1981,2263,564,789,338,420,1549,552,608,568,544,467,344,86,507,75,267,77,110,91,71
2012,6249,1669,779,3290,1074,2097,2252,497,889,339,464,1586,566,691,626,518,515,382,118,442,82,233,79,90,120,83
2013,6648,1739,890,3514,1261,2191,2423,599,883,355,549,1616,676,786,596,627,485,409,118,583,94,256,77,91,124,101
2014,6808,1896,1006,3684,1221,2234,2504,579,978,431,587,1681,617,767,636,676,522,445,116,603,82,276,59,90,143,79
2015,7149,2005,1033,3817,1293,2409,2559,664,1015,480,675,1673,714,876,669,688,439,451,132,597,95,282,76,129,99,81
2016,7075,2409,1260,4237,1631,2520,2597,778,1072,502,788,1778,687,845,771,630,598,482,155,677,89,323,70,126,98,72
2017,7229,2404,1062,4078,1488,2535,2546,818,1062,449,929,1813,660,868,731,716,448,438,147,610,94,324,92,114,109,77
2018,8636,2717,1216,4500,1762,2721,2826,843,994,525,951,1988,727,887,812,746,507,448,172,639,133,360,130,110,140,77
2019,8374,2826,1275,4706,1835,2743,2767,988,1095,511,1011,1882,725,930,790,830,521,460,149,679,92,350,106,106,110,104
2020,10103,3339,1473,4932,2338,3009,3011,1187,1183,649,1250,1957,843,981,1185,890,522,519,183,864,137,325,125,117,83,115
2021,10120,3950,1567,4873,2636,3058,3220,1363,1119,593,1277,1959,901,952,1240,959,553,535,226,811,129,389,122,95,126,96
2022,9697,3998,1445,4927,2752,3030,3180,1387,1049,663,1352,1890,833,1015,1245,966,508,513,243,758,119,384,91,100,100,114
2023,9719,3904,1423,5325,2796,2933,3312,1384,1153,685,1267,2049,801,1002,1243,951,597,522,200,726,101,410,103,82,97,102
2024,8903,2516,1172,4073,2147,2611,2232,1088,879,654,758,1461,535,695,957,783,458,425,187,564,156,311,119,70,92,106
