,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,25,4,8,49,4,19,15,2,26,1,9,49,3,1,5,1,19,1,1,13,2,1,,,3,1
1981,30,2,14,62,3,19,11,2,28,,9,46,1,,3,2,18,3,4,23,,4,,,5,2
1982,16,7,13,62,2,10,20,1,51,,10,16,2,,7,2,22,5,2,19,,5,,,9,1
1983,27,1,11,74,5,26,16,2,41,1,3,36,1,2,4,1,21,,1,22,1,4,,2,4,
1984,19,7,12,74,5,16,21,1,45,2,3,39,4,1,3,7,19,5,,17,1,3,,,1,
1985,21,5,14,96,8,18,30,1,68,1,2,49,4,2,11,2,38,6,2,24,1,2,,4,5,
1986,16,4,7,89,3,13,14,1,50,,9,50,4,,8,5,24,,,23,,,,1,5,
1987,40,11,13,96,2,25,37,2,48,,8,46,4,3,7,3,31,3,1,31,2,4,,3,4,
1988,55,6,12,92,12,15,23,5,44,1,14,52,2,1,4,7,23,5,2,17,1,1,,2,1,
1989,54,6,11,81,8,22,27,,31,1,7,39,5,,5,12,28,4,2,19,3,1,,3,3,
1990,57,22,6,96,5,26,26,4,44,4,11,58,2,1,12,5,30,7,,29,,2,,3,3,
1991,198,12,11,103,8,47,27,7,50,5,6,69,1,1,9,8,28,11,2,26,4,2,1,2,2,
1992,208,11,15,142,8,56,41,2,70,8,18,104,8,1,15,15,40,17,,49,4,2,4,3,8,1
1993,166,11,13,158,15,50,50,,95,9,12,132,3,5,16,11,49,13,5,58,4,5,2,3,11,1
1994,180,15,20,238,27,52,84,5,120,7,20,179,4,3,21,7,86,11,6,65,3,4,1,4,15,
1995,192,21,17,250,16,75,88,4,128,7,27,189,6,4,17,14,98,11,3,58,5,7,3,5,13,1
1996,158,9,24,340,22,78,86,4,164,10,15,230,9,9,41,10,109,10,10,98,4,5,1,3,14,
1997,250,17,27,393,29,105,117,5,193,8,17,305,8,7,41,6,125,19,8,128,3,10,3,6,11,
1998,269,21,51,447,49,119,140,1,230,6,17,293,9,8,33,12,164,18,8,142,3,8,8,10,19,
1999,184,39,28,415,48,103,132,8,232,7,18,300,6,7,47,12,144,7,10,117,2,11,,3,25,
2000,311,34,29,506,55,116,170,9,259,21,21,357,15,13,53,19,142,15,11,157,6,13,12,8,31,1
2001,191,22,31,562,54,126,197,9,309,17,20,345,17,4,63,12,156,6,4,216,3,14,5,9,26,
2002,349,76,47,1025,103,151,435,14,350,32,38,375,30,16,66,25,174,21,22,246,7,19,9,15,20,2
2003,446,86,44,788,69,160,311,13,328,18,30,406,35,25,58,17,151,19,16,209,8,23,7,10,28,1
2004,576,157,72,821,107,191,314,29,384,19,38,390,42,34,67,21,156,25,18,200,13,22,4,16,38,1
2005,642,153,68,963,102,183,411,28,374,26,39,393,41,57,79,24,181,14,24,213,6,29,13,14,43,2
2006,699,226,124,1130,137,221,612,31,460,36,73,416,107,157,110,38,174,18,28,254,10,41,9,12,38,1
2007,840,253,255,1483,186,293,802,56,501,46,99,497,131,214,118,42,180,38,44,306,10,61,19,22,40,11
2008,1213,323,448,2008,259,378,1103,61,595,62,115,579,237,301,118,56,234,49,62,348,27,87,29,16,48,18
2009,1131,540,364,1996,307,372,1186,138,616,92,121,579,311,342,178,82,267,46,62,475,30,96,43,35,36,21
2010,1623,787,544,2469,404,416,1450,149,647,122,267,579,340,429,173,84,278,72,90,458,42,131,64,26,54,20
2011,1888,846,573,2285,435,547,1375,193,696,158,196,588,306,381,163,101,267,81,75,516,49,117,98,42,57,15
2012,1987,1053,471,2691,488,520,1371,336,737,178,301,645,441,596,224,128,294,79,115,491,35,147,95,42,52,11
2013,2425,1460,685,2863,632,584,1330,402,792,246,375,657,571,763,210,138,308,103,126,535,42,166,118,44,62,19
2014,2868,1872,660,3391,745,636,1435,500,789,326,492,619,753,1206,272,136,247,121,173,638,49,238,131,42,62,28
2015,3168,2226,896,3566,805,700,1551,527,939,347,717,676,891,1164,295,199,284,119,175,583,59,248,211,77,53,29
2016,3136,1748,692,3389,851,645,1370,355,830,290,500,696,728,962,349,156,236,105,188,616,59,188,162,37,75,18
2017,3379,1920,671,3960,882,728,1466,507,828,396,643,830,616,933,377,215,284,120,261,587,61,164,191,57,69,22
2018,3596,2031,773,4075,889,685,1525,450,884,398,657,798,611,892,461,192,255,133,182,580,70,193,201,52,70,31
2019,4290,2105,934,4428,1166,868,1560,549,1084,462,788,786,721,1024,409,247,355,153,229,664,104,206,341,72,98,30
2020,4647,2357,1074,4224,1282,869,1646,669,953,508,864,834,898,1151,448,266,352,141,248,806,103,187,267,68,89,25
2021,5243,2580,1134,4318,1445,1009,1704,817,1032,507,994,817,994,1055,457,272,346,184,258,785,128,246,303,93,89,29
2022,5304,2577,1296,4048,1473,1063,1716,835,1018,495,918,747,985,1087,504,281,316,205,258,823,112,235,299,87,69,27
2023,5363,2731,1252,3998,1485,940,1766,934,1003,500,1048,910,1000,1003,481,276,307,232,301,795,113,246,273,77,81,37
2024,5248,1728,858,3297,1084,910,1370,679,696,402,488,674,593,781,365,272,261,220,201,550,99,213,253,75,63,25
