,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,10,5,13,,1,3,,1,,1,1,,1,,1,,,,,,9,,1,,,
1981,18,11,17,1,3,1,,,1,3,4,1,,,,,,,1,,8,,,,,
1982,17,11,15,,4,4,,1,1,8,6,,1,3,,,,,,1,24,,,,,
1983,18,16,8,1,1,2,,,,5,2,,1,1,1,,,,,,9,1,,,,
1984,22,20,10,4,3,5,,2,,4,4,,,,1,,,,1,,3,,,,,
1985,14,24,10,,1,4,,1,,6,7,1,3,1,,,,1,,,7,,,,,
1986,9,10,6,2,,4,,2,,3,,,3,3,1,1,,2,,,9,,,,,
1987,29,13,25,1,,6,2,,,2,3,,3,2,,3,,1,,,4,,,1,,
1988,10,23,7,,1,1,,4,,2,1,1,3,4,,,1,3,1,,7,1,,,,
1989,21,16,15,,2,2,2,,,4,2,,,,1,,1,,,2,8,,,,,1
1990,24,18,12,,3,4,1,2,,6,2,,,1,,1,,,2,,4,,,,,
1991,32,10,8,,2,2,2,2,1,6,,,1,,2,,,1,2,,6,1,,1,,
1992,33,10,10,1,1,3,,3,,2,3,,2,,1,1,,,,,7,,,1,,
1993,39,13,14,,2,5,1,1,,6,8,,2,4,2,2,,3,,1,4,,,,,
1994,34,18,10,,5,9,,2,,7,12,,2,2,,1,,2,,,3,,,,,
1995,29,14,8,,3,6,1,2,,4,3,,1,,2,,,,,1,6,1,,,,
1996,34,24,7,2,4,6,2,5,,9,4,,4,1,,1,1,,,,5,1,,,,
1997,50,25,5,1,3,10,1,2,,10,9,,3,,4,2,,1,1,1,5,1,,,,
1998,55,24,10,1,8,4,3,2,1,8,11,,4,1,1,1,1,4,,,3,,1,,,
1999,52,28,11,2,2,6,1,2,,6,9,2,2,1,1,,,4,,1,4,,1,,,1
2000,47,17,11,,5,3,2,5,,4,3,,3,2,2,,,4,,,1,,1,,,1
2001,62,11,14,2,9,8,5,4,,7,3,,1,,1,1,1,2,,,3,,2,,,
2002,67,10,11,,7,5,1,6,,12,2,,1,2,3,1,,4,,2,1,1,3,2,,1
2003,69,13,12,1,4,5,1,2,1,18,3,,1,4,3,5,1,4,,,3,1,1,,,
2004,64,14,19,3,10,7,1,6,1,13,2,,2,2,3,3,2,4,,2,5,1,2,1,,1
2005,93,21,24,3,12,17,,6,1,14,7,1,6,3,5,2,,2,,1,2,,6,2,,
2006,100,20,16,10,14,11,1,4,,16,5,1,6,6,3,4,,3,,1,2,1,1,,,1
2007,96,29,6,2,11,12,6,6,,12,3,3,4,7,4,1,,3,,,3,2,4,,,
2008,90,33,19,5,9,5,6,1,,17,8,,17,4,5,4,1,4,2,3,9,1,1,3,,1
2009,114,54,24,10,10,14,14,12,,21,8,5,27,15,3,3,2,3,1,3,11,3,2,,,
2010,141,34,30,8,17,14,13,5,2,15,12,3,20,5,1,1,,2,1,3,6,1,3,4,,1
2011,153,53,24,9,26,17,7,9,1,35,9,4,15,11,8,2,,6,1,1,4,2,1,1,,2
2012,173,56,27,10,31,13,4,10,,31,6,5,27,18,10,,,5,2,1,9,1,4,5,,2
2013,198,87,37,6,27,22,13,15,,25,31,2,23,12,5,7,,13,2,4,7,3,3,,,
2014,199,93,48,15,37,19,13,9,4,34,18,,22,16,8,2,,9,2,2,13,2,,3,,
2015,253,93,47,13,39,17,25,19,1,59,22,7,22,27,9,5,,23,2,1,6,2,2,5,1,3
2016,225,135,57,17,42,18,20,9,2,42,27,7,27,16,9,4,3,13,3,2,14,3,9,2,,1
2017,263,184,72,20,44,31,37,34,6,55,30,5,32,28,15,3,3,16,5,3,20,3,4,,,3
2018,286,189,72,31,72,22,31,25,7,56,32,3,62,27,14,7,4,15,6,3,15,7,10,2,,1
2019,295,179,64,37,48,34,33,32,6,63,27,4,41,21,17,7,4,17,4,1,15,5,6,2,,1
2020,398,221,88,39,78,29,47,42,2,65,31,7,92,30,25,9,4,25,2,20,22,7,9,2,2,2
2021,413,228,53,36,100,49,85,50,4,72,38,6,55,20,31,13,3,27,6,14,31,5,15,3,1,4
2022,491,237,76,42,109,42,58,62,5,87,24,9,57,26,17,19,7,20,3,6,13,5,13,2,,3
2023,420,270,84,56,88,45,87,66,3,73,38,13,77,39,23,17,2,19,4,7,16,10,11,1,1,
2024,367,182,57,47,80,35,62,45,2,56,26,5,37,37,5,9,4,26,3,5,15,3,9,1,,2
