,Documents,Share
1980,10,7.716859176580259e-06
1981,9,6.999386387126729e-06
1982,16,1.2119495192726485e-05
1983,8,5.840588439285258e-06
1984,24,1.6853731381015815e-05
1985,25,1.68854115447585e-05
1986,31,1.987671308413492e-05
1987,27,1.6423357664233576e-05
1988,31,1.804425849156984e-05
1989,28,1.5308284242034908e-05
1990,38,1.9097291149762465e-05
1991,65,3.262380734888903e-05
1992,35,1.6844690986550235e-05
1993,47,2.1627581332360246e-05
1994,61,2.664077707216113e-05
1995,64,2.6347521336346282e-05
1996,87,3.3042521167153e-05
1997,93,3.408121443460365e-05
1998,119,4.0927844553982795e-05
1999,122,4.0540248657935e-05
2000,165,4.5186327876924495e-05
2001,155,4.238901189298935e-05
2002,208,4.879249139856405e-05
2003,190,4.201968732929502e-05
2004,216,4.3956544885330395e-05
2005,288,5.4841933360957417e-05
2006,305,5.3257768998879666e-05
2007,323,5.1605036459836985e-05
2008,307,4.614311218608029e-05
2009,328,4.549242849262919e-05
2010,348,4.5145807336115856e-05
2011,502,5.9926474274829975e-05
2012,498,5.766252785574827e-05
2013,596,6.555169394486024e-05
2014,635,6.605620332245018e-05
2015,654,6.663400174165386e-05
2016,791,7.809245890446054e-05
2017,916,9.183713266024201e-05
2018,967,9.675109425287494e-05
2019,1015,9.867397729040287e-05
2020,1185,0.00010772236646312746
2021,1282,0.00012719777060606364
2022,1235,0.000128045858457797
2023,1324,0.00013128418941730444
2024,1170,0.0001240675449164278
