,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,1,3,1,,1,,1,,1,,,,,,,,1,,,,,,,,1
1981,2,1,,1,,3,,,1,1,,,,,,,1,,,,,,,,,
1982,2,11,1,,2,2,,,,3,,,,,,,,1,1,,,,,,,
1983,4,3,1,,1,,,1,,1,8,,,,,,,,,,,,,1,,
1984,6,7,,,1,,,1,,1,3,,1,,,,,3,,,,,,,1,
1985,7,1,1,,,2,,,,,2,,,,,,,1,,,,,,,,
1986,21,2,2,,1,4,,2,1,4,,1,,1,,1,,2,,,1,,,,,
1987,5,2,4,,1,5,,,,,1,1,,,,,,4,,,1,,,,,1
1988,15,5,3,1,2,1,,2,,1,,,,,,,,1,,,1,,,1,,
1989,9,,1,1,,2,,,,,,,,,1,,1,2,,,1,,,,,
1990,16,4,3,,2,4,,,,1,,,,,,,1,5,,1,,,,,,
1991,29,3,1,,2,6,1,,,,1,,1,,,,,8,,,1,,,,,3
1992,48,5,7,,7,5,1,,,2,,,1,,2,,,12,,,,,,,,4
1993,15,3,4,,,3,2,1,,3,2,,2,,,,,7,,,1,,,,1,2
1994,27,1,9,,3,5,1,,,1,,,,,,,,6,,,,,,2,,1
1995,29,2,4,1,7,7,,,2,1,1,,,1,1,,,10,,,,,,,,1
1996,43,4,7,3,7,7,3,,2,,3,2,,,1,,,5,,,,,,,,1
1997,26,9,2,3,3,2,1,,4,1,,2,,1,,1,3,8,,,,,,,,
1998,32,3,2,1,1,4,2,,7,2,2,2,3,,,1,1,7,,,1,,,1,,
1999,21,3,1,2,1,,1,1,5,2,,,2,,,1,1,1,1,,,,,,,
2000,35,5,6,,2,4,2,,3,3,3,1,,,,,3,2,,,,,1,,,
2001,28,6,6,2,3,4,3,,,4,3,,2,,1,4,4,6,,,,,,3,1,1
2002,38,5,7,8,2,12,3,,4,3,5,3,,1,1,2,4,10,1,,,1,,,2,3
2003,27,9,7,3,7,7,3,1,4,1,2,,2,2,,,4,12,2,,,1,,2,4,
2004,37,8,7,3,8,7,9,1,5,4,2,,1,2,1,,3,8,,,1,,,,2,1
2005,62,18,9,13,5,16,11,3,14,3,1,3,,,1,3,7,9,2,,,,,,4,1
2006,72,18,7,12,6,10,7,3,10,3,3,1,2,1,3,,5,11,,,,,,3,,
2007,71,16,9,12,5,10,7,6,13,6,1,,2,1,1,1,6,13,1,,1,3,1,,1,4
2008,66,16,10,7,8,13,6,1,9,12,4,,3,3,1,,6,13,,,2,2,4,,,5
2009,123,21,21,15,13,19,9,7,11,16,8,,2,1,3,,14,22,2,1,2,3,4,1,2,
2010,139,24,20,15,18,19,4,4,5,16,3,1,6,10,,,9,25,,,3,7,2,3,1,2
2011,159,43,40,16,11,30,13,8,8,40,7,1,7,4,2,4,6,18,2,2,1,5,1,,,1
2012,146,51,27,20,20,19,11,10,12,15,12,1,5,3,3,,6,3,2,1,6,3,6,1,,3
2013,242,73,65,25,20,36,14,8,22,40,12,3,6,3,6,2,17,31,3,,4,4,5,4,5,3
2014,260,99,55,28,34,34,18,15,16,43,12,3,5,7,3,1,11,24,3,2,3,5,11,3,,
2015,238,99,58,36,38,24,37,23,17,51,16,4,13,20,1,5,11,21,9,2,5,4,17,4,3,2
2016,313,192,78,37,55,34,45,23,16,81,18,8,13,18,8,3,8,26,7,4,13,7,8,3,2,2
2017,365,207,112,65,56,42,43,52,24,78,54,7,17,27,2,3,7,24,4,3,11,10,20,1,2,5
2018,308,220,110,55,99,42,46,40,12,83,30,3,37,28,10,3,4,25,12,1,12,9,17,1,1,3
2019,386,377,106,80,97,51,46,41,9,101,64,9,44,28,10,2,12,23,12,2,8,36,22,8,2,7
2020,473,407,120,77,99,61,77,106,13,116,54,7,53,34,5,20,18,28,9,2,10,19,21,7,1,5
2021,472,327,131,73,87,53,106,91,18,123,37,3,55,36,6,9,18,28,14,13,16,11,27,8,1,5
2022,415,329,135,74,122,70,76,90,28,98,29,13,76,36,3,9,8,20,16,8,8,7,23,4,4,1
2023,425,450,141,88,125,48,72,108,26,122,45,24,142,42,8,9,4,24,10,8,13,12,18,6,1,7
2024,461,312,101,73,59,47,81,78,12,114,17,14,42,43,4,12,4,20,13,7,8,9,11,7,3,4
