,Documents,Share
1980,4,3.0867436706321032e-06
1981,14,1.0887934379974912e-05
1982,13,9.84708984409027e-06
1983,16,1.1681176878570517e-05
1984,15,1.0533582113134885e-05
1985,14,9.455830465064758e-06
1986,19,1.2182501567695596e-05
1987,13,7.907542579075426e-06
1988,15,8.731092818501535e-06
1989,17,9.294315432664051e-06
1990,25,1.2564007335370042e-05
1991,18,9.034285112000041e-06
1992,30,1.4438306559900203e-05
1993,22,1.012354870876437e-05
1994,34,1.4848957712352105e-05
1995,36,1.4820480751694783e-05
1996,9,3.4181918448778965e-06
1997,32,1.1726869482874372e-05
1998,8,2.7514517347215326e-06
1999,46,1.5285667526762378e-05
2000,35,9.58497864055974e-06
2001,18,4.922594929508441e-06
2002,29,6.802799281530564e-06
2003,22,4.86543748023416e-06
2004,48,9.768121085628978e-06
2005,44,8.37862870792405e-06
2006,62,1.0826169435837833e-05
2007,65,1.0384914457861931e-05
2008,85,1.277578024696034e-05
2009,89,1.2343982121475602e-05
2010,108,1.401076779396699e-05
2011,125,1.4921930845326188e-05
2012,134,1.5515619945121022e-05
2013,164,1.8037714441203155e-05
2014,160,1.664408272691658e-05
2015,190,1.9358502035037054e-05
2016,201,1.9843975018706153e-05
2017,244,2.446316634181119e-05
2018,203,2.031072609445048e-05
2019,192,1.8665422305179655e-05
2020,214,1.94536594287842e-05
2021,237,2.3514720463055448e-05
2022,265,2.7475427118474663e-05
2023,397,3.936542537663887e-05
2024,245,2.5979955986773338e-05
