,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3,5,,,,,,,1,,,,,,,,,,,,,,,,,
1981,1,2,,1,,,1,,,,,,,,,,,,,,,,,,,
1982,2,13,1,,,,,,,1,2,,,,,,,,,,,,,,,
1983,2,1,,,,1,,,,,,2,,,,,,,,,,,,,,1
1984,3,22,,,1,,,1,,,2,,,,,,,,,,,,,,,
1985,,12,,1,,1,,,,,,,,,,,,,,,,,,,,
1986,4,10,,,,1,,,,,,,,,,,,,,,,,,,,
1987,,10,,,,,1,1,,,,,2,1,,,,,,,,,,,,
1988,6,34,3,4,3,,,2,,,1,,3,,,,,,,,,,,,,
1989,,37,2,1,2,,,,,1,2,1,2,1,,,,,,,,,,,,
1990,5,40,2,1,3,,,,3,,6,,5,1,,,,,,2,,,1,,,
1991,4,84,1,1,2,,,,,,2,,6,1,,1,,,,,,1,,1,,
1992,2,76,1,2,2,1,,,,1,,,10,1,,,,1,,,,,,,,1
1993,4,77,4,,5,,,,,,2,,2,1,1,,,1,,,,,,,,
1994,5,92,2,2,1,,,,,,2,,1,4,1,,,,1,,,,,,,
1995,7,78,1,,6,1,,,,1,2,,3,,,1,,1,,,,,,,,
1996,5,75,2,1,,3,1,,,1,2,,,,1,,,,1,,,,,,,
1997,4,72,3,1,6,,1,,,,5,2,1,4,1,,,,,,,,,,,
1998,2,92,3,1,,1,4,2,,3,2,1,2,,1,,,1,,,,,,,,
1999,1,95,2,,2,1,,3,,3,1,,2,1,,,,,,,,,,,,
2000,6,92,1,2,1,,2,2,,2,4,,5,3,,,,1,1,1,1,,,,,
2001,4,99,5,1,3,,2,4,1,2,5,,9,4,3,,,,1,1,,,,,,
2002,12,113,4,1,2,1,1,5,1,3,7,1,2,4,3,,,,,,,,,,,
2003,13,106,3,,4,1,4,5,1,4,11,,3,3,,,,,,,,3,2,,,
2004,14,115,2,,7,1,6,6,,2,13,,6,2,2,,,,,,,,1,,,
2005,13,94,7,2,3,,5,3,,3,6,,4,2,,,1,,,1,,,,,,
2006,19,78,5,4,6,4,3,4,,6,5,,2,,1,,1,,,,2,3,,,,
2007,12,65,6,8,6,3,3,4,,,4,,5,3,3,,,1,,,,1,2,1,,
2008,9,62,5,3,7,3,6,3,1,2,1,,2,4,1,1,,,4,,2,2,2,,,
2009,26,86,12,10,9,4,5,4,4,1,14,,4,9,3,,,,1,1,,2,4,1,,
2010,26,71,8,10,13,2,6,4,1,9,7,,8,5,3,1,1,1,2,,,1,6,,,
2011,36,100,10,6,8,4,3,4,1,8,11,,6,2,6,1,,1,3,1,,2,4,,,
2012,48,73,16,10,9,7,8,3,1,10,11,2,5,5,1,1,,4,1,1,,,4,1,,
2013,41,130,17,6,14,3,8,4,2,7,23,,7,5,4,,,1,2,1,,1,1,,,1
2014,41,92,16,10,11,6,4,6,1,14,21,,5,5,4,,1,,1,2,2,3,,,,
2015,55,114,22,10,14,5,21,14,5,18,7,2,12,9,5,4,1,5,1,2,1,1,2,,,
2016,55,126,24,19,24,7,21,9,,19,31,1,24,8,10,,1,3,2,,,2,,1,,1
2017,73,260,38,17,27,4,30,22,2,31,116,1,42,17,4,2,1,2,6,3,,1,1,,,
2018,57,122,20,29,21,8,25,6,2,16,314,2,14,6,4,1,2,3,5,,1,5,4,2,,
2019,75,154,35,24,42,7,27,6,2,31,18,2,28,8,6,1,,1,3,3,2,2,9,,,
2020,87,196,24,15,38,4,26,15,3,42,16,1,42,11,10,2,3,,8,6,1,4,4,,,
2021,123,169,37,28,45,12,27,31,,25,18,3,28,13,17,2,,7,5,4,2,2,7,3,,
2022,99,203,53,32,71,15,40,30,5,54,23,3,45,13,8,2,3,3,9,2,3,4,13,3,1,
2023,104,199,40,44,57,6,55,32,3,25,19,2,32,17,12,3,5,6,5,3,2,4,6,1,1,
2024,106,131,27,46,40,10,33,24,4,28,20,2,24,21,4,3,3,7,5,3,5,5,6,2,1,
